"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"120014113","CCB1","RECTORY JN - COTGRAVE COLLIERY","0.0000","0.0113","Landfill Gases","Trent Concrete, Colwick","All/Multiple Tracks","Infill of gravel pit with inert and non hazardous commercial and industrial wastes. Site closed in 1978. 
Landfill gas present? No 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120014462","SEN","SYSTON EAST JN - SYSTON NORTH JN","0.0000","0.0260","Landfill Gases","Fosse Way, Syston","All/Multiple Tracks","Infill of sand pit with waste from the construction industry. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016345","NGC","NETHERFIELD JN - COLWICK NORTH","0.0000","0.1352","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016354","SFQ","BAGWORTH JUNCTION - STUD FARM QUARRY","0.0000","0.0115","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016580","CCB1","RECTORY JN - COTGRAVE COLLIERY","0.0000","1.1394","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110150663","NOB1","NOTTINGHAM E JN - LINCOLN 32MP","0.0001","0.0481","COSS or IWA may not work alone","Nottingham East Jn.","All/Multiple Tracks","""Restricted Sighting on Track ID""s 2100, 2700, 3103, 3700 & 3702. COSS/IWA require lookout<s> or line blockage<s>.
N.B. Grid Reference/Post code/GPS information given for mid point mileage of 000m 0240yds """,""
"110148971","DBP1","DERBY - KINGSBURY JNC","0.0004","4.0880","Route Crime Hotspots","T&V hotspot between Derby Stn. & Stenson Jcn.","All/Multiple Tracks","Area susceptible to tresspass & vandalism through Peartree Station, Melbourne Jn. to Stenson Jn.","NP"
"110167282","DBP1","DERBY - KINGSBURY JNC","0.0004","0.0220","Buried Service","Derby Power Sig. Box","All/Multiple Tracks","Water and Gas pipes located under new PSP Compound. Water and Gas pipe capped off under new REB unit. Gas services located under Generator Base.","O"
"110150662","NOB1","NOTTINGHAM E JN - LINCOLN 32MP","0.0007","0.0195","COSS or IWA may not work alone","Nottingham East Jn.","All/Multiple Tracks","""Restricted Sighting on Track ID""s 1100, 3104, 3700 & 3702. COSS/IWA require lookout<s> or line blockage<s>.
N.B. Grid Reference/Post code/GPS information given for mid point mileage of 000m 0100yds """,""
"120012582","LSN","LENTON SOUTH JN - LENTON NORTH JN","0.0016","0.0376","Landfill Gases","Lenton South Junction, Nottingham","All/Multiple Tracks","Small tip of unknown wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015970","LSN","LENTON SOUTH JN - LENTON NORTH JN","0.0016","0.0610","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110186232","ACD","ALLINGTON EAST JN TO ALLINGTON NORTH JN (ALLINGTON CHORD)","0.0022","0.0022","Authorised Access Point - Pedestrian","Allington Cord East","Up Main/Fast","Access point at Allington CordEast - at the back of A1, Barrowby Thorns Farm, Barrowby, Great Gonerby, South Kesteven, NG32 1EQ. 859 key required to get through gates. Parking for multiple vehicles <upwards of 10 if required>.","O"
"50137395","PMJ","MANTON JN - PETERBOROUGH","0.0032","4.0242","CIMAH Site","Wing Water Treatment Works","","ZIAR Ref No_273313_ Interim Reference No_HZ_15223 _Notes: Telephone No: 048081257 Rail Area: Leicester to Peterborough Line between Manton Jcn and Luffenham L.C. and Manton Junction to South end of Glaston Tunnel Local Instructions: In the event of an incident at the site, Derby Level 2 Control will be advised by either the site manager or Emergency Services. If necessary trains will be prevented from entering the affected area. Hazards: Chlorine. Liquid., Sulphur Dioxide.",""
"50477543","NGC","NETHERFIELD JN - COLWICK NORTH","0.0044","0.0044","Buried Electrical Cables","Near Netherfield Lane/Victoria Road Level Crossing","All/Multiple Tracks","11kV electricity cable under tracks approx 460yds from Level Crossing in direction of decreasing mileage.","O"
"110179911","MJT1","MANSFIELD JN - RADFORD JN","0.0044","0.0044","Authorised Access Point - Road-Rail Machines","Lenton South Junction","Rev Single","Vehicle access via Games Workshop, will be required to buzz through and access through gates along LSN to Lenton North Junction. RRV RRAP on site at this location. Parking for multiple vehicles along Lenton Curve.","O"
"110151148","SEN","SYSTON EAST JN - SYSTON NORTH JN","0.0045","0.0045","Authorised Access Point - Pedestrian","UBr 36 Mill Lane, Syston","Up Main/Fast","Turn off Fosse Way onto Mill Lane.  Access gate is immediately on the left hand side before underbridge No 36. This is a staired access up to track. Access brings you out on the Up Slow side of SPC5.  Line blockage required to access the SEN from this access point.","O"
"50137208","AML","ATTENBOROUGH JN - MEADOW LANE JN","0.0060","0.0060","Buried Foul Water Service","24  Diameter Sewer - Bridge <7>","","ZIAR Ref No_273505_ Interim Reference No_HZ_15415 _Notes: Laid by Long Eaton UDC, - Railtrack Property Land Plan No; 430","O"
"50470551","LSN","LENTON SOUTH JN - LENTON NORTH JN","0.0068","0.0068","Buried Electrical Cables","Near 0 Mile Post <Lenton Lane>","All/Multiple Tracks","6.6kV electricity cable under tracks approx 70yds from 0 Mile Post <near Lenton Lane> in direction of increasing mileage.","O"
"20771908","DBP1","DERBY - KINGSBURY JNC","0.0095","0.0095","Authorised Access Point - Pedestrian","Derby St Andrews.","Up Siding","Access onto Up Cess siding. Access via Midland House Car Park Area. Key Required","O"
"120013837","CCB1","RECTORY JN - COTGRAVE COLLIERY","0.0113","0.0157","Landfill Gases","Langs, Colwick","All/Multiple Tracks","Infill of gravel pit with inert and non hazardous commercial and industrial wastes. Site closed in 1979. 
Landfill gas present? No 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"50143465","NOB1","NOTTINGHAM E JN - LINCOLN 32MP","0.0130","0.0130","Authorised Access Point - Pedestrian","London Road Notts East Junction Access","All/Multiple Tracks","Track access to Eastcroft depot sidings and Up Newark, single gate at 0m 130 yards leading to authorised walking route from Nottingham East depot to Nottingham Station. Limited vehicle parking, use only for emergency response. APN:8233","O"
"110151133","PMJ","MANTON JN - PETERBOROUGH","0.0146","0.0146","Authorised Access Point - Vehicle","Manton Junction and signal box <former station>","Down Main/Fast","Off the Manton to Wing road into the former station yard and sidings; parking for vehicles and plant. Direct access onto the Peterborough and Kettering lines <PMJ and GSM1> and to the south portal of Manton tunnel.","O"
"120011774","CCB1","RECTORY JN - COTGRAVE COLLIERY","0.0157","0.1103","Landfill Gases","Home Lane, Radcliffe on Trent","All/Multiple Tracks","Infill of old gravel pit with domestic and inert wastes and non hazardous commercial and industrial wastes. Site closed in 1978. 
Landfill gas present? No 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20771910","DBP1","DERBY - KINGSBURY JNC","0.0160","0.0160","Authorised Access Point - Pedestrian","Derby Old P Way Yard","Down Goods","Gate is for small tool/staff only giving access to the West Goods/C & W sidings DBP1 and no other.","O"
"50134157","LSN","LENTON SOUTH JN - LENTON NORTH JN","0.0167","0.0640","Buried Service","300 mm Diameter Pipe line","","ZIAR Ref No_276544_ Interim Reference No_HZ_18454 _Notes: Laid by B Coal Corp, - Railtrack Property Land Plan No; 427","O"
"50137209","AML","ATTENBOROUGH JN - MEADOW LANE JN","0.0177","0.0177","Buried Foul Water Service","F W Sewer","","ZIAR Ref No_273506_ Interim Reference No_HZ_15416 _Notes: Laid by Long Eaton UDC, - Railtrack Property Land Plan No; 430","O"
"110166478","DBP1","DERBY - KINGSBURY JNC","0.0198","0.0198","Buried Service","MCCB DNO, RTC Car Park","Unknown","LV cable feed and S&T cables feeding into , and out of DNO Cabinet .","O"
"50144334","DBP1","DERBY - KINGSBURY JNC","0.0200","0.0200","Authorised Access Point","RTC Business Park Carriage Wks. Sidings","Rev Other/Eng/Car","A wider access gate has been installed as part of Derby remodelling. It has been agreed with the local maintainer that, it is to be kept as a permanent access point.","O"
"110166459","DBP1","DERBY - KINGSBURY JNC","0.0201","0.0201","Buried S&T Cable","London Road, Castleward Pride Park","Unknown","Buried  S&T cables. 
Newly installed UTX chambers A and B in Up and Down cess carrying S&T cables. <UTX ref DW0M020>.                                                        
1 X 9 way multi-duct , 600mm below bottom of sleeper ","O"
"50137210","AML","ATTENBOROUGH JN - MEADOW LANE JN","0.0207","0.0207","Buried Foul Water Service","Sewer","","ZIAR Ref No_273507_ Interim Reference No_HZ_15417 _Notes: Laid by STWA, - Railtrack Property Land Plan No; 430","O"
"50403122","LSN","LENTON SOUTH JN - LENTON NORTH JN","0.0217","0.0242","Overhead Electrical Cables","O/H Elec Line x 7","All/Multiple Tracks","Overhead HV Power Lines, In an emergency contact the EMCC or Weston Power on 0800 6783 105","O"
"50396481","LSN","LENTON SOUTH JN - LENTON NORTH JN","0.0217","0.0242","Overhead Electrical Cables","Lenton","All/Multiple Tracks","Overhead HV Power Lines, In an emergency contact the EMCC or Weston Power on 0800 6783 105","O"
"120013801","AML","ATTENBOROUGH JN - MEADOW LANE JN","0.0217","0.0349","Landfill Gases","Sports Ground, Station Road, Long Eaton","All/Multiple Tracks","Land raising with unknown wastes. Site now used as sports ground. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110150395","DBP1","DERBY - KINGSBURY JNC","0.0220","0.1545","COSS or IWA may not work alone","Derby West","Up Goods","No safe position of safety if carrying out IWA duties between Derby LNW and London Rd. overbridge. Line blocks required if carrying out IWA duties.","O"
"110150396","DBP1","DERBY - KINGSBURY JNC","0.0220","0.1542","COSS or IWA may not work alone","Derby West","Down Main/Fast","No safe place of safety if walking as an IWA in the down main between Derby LNW and Derby London Rd. over bridge.~
Line blocks required if carrying out this duty from 4 foot or 6 foot areas.","O"
"110163227","BHP","BOULTHAM JN. - PYEWIPE","0.0220","0.0220","Authorised Access Point - Pedestrian","Rustons Tip","Rev Main/Fast","Troughing route along cess area on ELR BHP. Access is through scrapyard and over the NOB2. Network Rail Staff have 24 hour access as lock is fitted to gate. Once in the scrapyard there is a UWC with red & green warning lights to highlight when it is safe to cross.","O"
"110165966","DBP1","DERBY - KINGSBURY JNC","0.0242","0.0242","Restricted Clearance","Signal DW5306","","Prohibited to Hand Signalmen. Prohibited to Drivers. Signal DW5306 installed as part of Derby remodelling project 2018.","O"
"110165967","DBP1","DERBY - KINGSBURY JNC","0.0242","0.0242","Restricted Clearance","Signal DW5304","","Prohibited to Hand Signalmen. Prohibited to Drivers. Signal DW5304 installed as part of Derby remodelling project 2018.","O"
"110167281","DBP1","DERBY - KINGSBURY JNC","0.0244","0.0244","Buried Electrical Cables","St. Andrews Sidings","","HV cable located directly below troughing route, adjacent to retaining wall. Approximately 600mm below concrete. No outer coating. Armour on show. No visible damage.","O"
"20771866","NGC","NETHERFIELD JN - COLWICK NORTH","0.0260","0.0285","Invasive / Injurious Plants","","Down Main/Fast","Japanese knotweed at this mileage in the Down Main/Fast Cess","O"
"120014471","SEN","SYSTON EAST JN - SYSTON NORTH JN","0.0260","0.0365","Landfill Gases","High Street, Syston","All/Multiple Tracks","Extension to existing waste transfer station and re-cycling station. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110155057","ABE1","ALLINGTON JNC TO FORMER BARKSTON EAST JN (EXTENDED TO REPLACE ABE2)","0.0264","0.0264","Hazard Associated With Culvert","ABE1/1AA","Unknown","Culvert/CUL - Brick","O"
"110155069","ABE1","ALLINGTON JNC TO FORMER BARKSTON EAST JN (EXTENDED TO REPLACE ABE2)","0.0264","0.0264","Hazard Associated With Culvert","ABE1/1AA","Unknown","Culvert/CUL - Brick","O"
"110166458","DBP1","DERBY - KINGSBURY JNC","0.0272","0.0272","Buried S&T Cable","London Road, Castleward Pride Park","Unknown","Buried  S&T cables. 
Newly installed UTX chambers A and B in Up and Down cess carrying S&T cables. <UTX ref DW0M027>.                                                        
1 X 9 way multi-duct , 900mm below bottom of sleeper .","O"
"20772323","DBP1","DERBY - KINGSBURY JNC","0.0286","0.0286","Authorised Access Point - Pedestrian","East Midland Control Centre","Up Siding","Addition of an access gate and step","O"
"110150523","NOB1","NOTTINGHAM E JN - LINCOLN 32MP","0.0301","0.1321","COSS or IWA may not work alone","Nottingham East Jn. - Colwick","Up Main/Fast","Restricted Sighting Distance in Up direction due to curvature of the line.
Lone working only permissible with line blockage<s>.
N.B. Grid Reference/Post Code/GPS information given for mid point mileage of 000m 1691yds.",""
"110155031","TES","TRENT EAST JUNCTION TO SHEET STORES JUNCTION","0.0308","0.0308","Hazard Associated With Culvert","TES/31A","Unknown","Culvert/CUL - Concrete","O"
"110153663","PMJ","MANTON JN - PETERBOROUGH","0.0341","0.0341","Hazard Associated With Culvert","PMJ/48A","All/Multiple Tracks","Culvert/CUL - Concrete","O"
"120014053","AML","ATTENBOROUGH JN - MEADOW LANE JN","0.0349","0.1367","Landfill Gases","Attenborough Gravel Pit, Long Eaton","All/Multiple Tracks","Partial infill of gravel pit with construction waste and excavated spoil. 
Landfill gas present? Yes 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110154533","LSN","LENTON SOUTH JN - LENTON NORTH JN","0.0374","0.0374","Hazard Associated With Culvert","LSN/3","Unknown","Culvert/CUL - Brick","O"
"50137211","AML","ATTENBOROUGH JN - MEADOW LANE JN","0.0392","0.0392","Buried & Overhead Electric Cable","Electric Line","","ZIAR Ref No_273508_ Interim Reference No_HZ_15418 _Notes: Laid by EMEB, - Railtrack Property Land Plan No; 427","O"
"120011767","NGC","NETHERFIELD JN - COLWICK NORTH","0.0393","0.0949","Landfill Gases","Victoria Road, Gedling","All/Multiple Tracks","Old tip of inert wastes. Site closed in 1979. Tip approximately 100 metres from railway. 
Landfill gas present? No 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015050","AML","ATTENBOROUGH JN - MEADOW LANE JN","0.0393","0.0795","Landfill Gases","Home Farm, Long Eaton","All/Multiple Tracks","Possible infill of gravel pit and land raising with unknown wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"50395964","TES","TRENT EAST JUNCTION TO SHEET STORES JUNCTION","0.0494","0.0511","Overhead Electrical Cables","O/H Elec Line","Unknown","Overhead HV Power Lines, In an emergency contact the EMCC or Weston Power on 0800 6783 105","O"
"50477544","NGC","NETHERFIELD JN - COLWICK NORTH","0.0506","0.0506","Buried Electrical Cables","Netherfield Lane/Victoria Road Level Crossing","All/Multiple Tracks","Multiple electricity cables under level crossing.","O"
"50477547","NGC","NETHERFIELD JN - COLWICK NORTH","0.0506","0.0506","Buried Telecommunication Cables","Netherfield Lane/Victria Road Level Crossing","All/Multiple Tracks","Telecom cable under level crossing.","O"
"50477548","NGC","NETHERFIELD JN - COLWICK NORTH","0.0506","0.0506","Buried Water Main","Netherfield Lane/Victoria Road Level Crossing","All/Multiple Tracks","180mm MDPE water main under level crossing.","O"
"50477549","NGC","NETHERFIELD JN - COLWICK NORTH","0.0506","0.0506","Buried Decommissioned Pipe","Netherfield Lane/Victoria Road Level Crossing","All/Multiple Tracks","6"" diameter abandoned water main under level crossing.","O"
"50477550","NGC","NETHERFIELD JN - COLWICK NORTH","0.0506","0.0506","Buried Foul Water Service","Netherfield Lane/Victoria Road Level Crossing","All/Multiple Tracks","1 X Public surface water gravity sewer & 1 X Public foul gravity sewer under level crossing.","O"
"50477551","NGC","NETHERFIELD JN - COLWICK NORTH","0.0506","0.0506","Buried Telecommunication Cables","Netherfield Lane/Victria Road Level Crossing","All/Multiple Tracks","BT underground plant under level crossing.","O"
"110154444","DBP1","DERBY - KINGSBURY JNC","0.0517","0.0517","Hazard Associated With Culvert","DBP1/3B","Unknown","Culvert/CUL - Concrete","O"
"110155032","TES","TRENT EAST JUNCTION TO SHEET STORES JUNCTION","0.0528","0.0528","Hazard Associated With Culvert","TES/31B","Unknown","Culvert/CUL - Brick","O"
"110175780","GRS4","FIRSBY NORTH JN - SKEGNESS","0.0572","0.1183","Buried Telecommunication Cables","SLEAFORD SOUTH SB REB <FTN>","Down Main/Fast","Green DISAC fibre cable carrying critical services lying on ballast. Cable may be buried or covered in vegetation throughout mileage Owner - Network Rail NRT","O"
"50141115","GRS4","FIRSBY NORTH JN - SKEGNESS","0.0594","0.0594","Restricted Clearance","Limited Clearance at OB1","Up Main/Fast","ZIAR Ref No_265140_ Interim Reference No_HZ_2543 _Notes: ","O"
"50144107","GRS4","FIRSBY NORTH JN - SKEGNESS","0.0594","0.0594","Authorised Access Point - Pedestrian","FENDYKE ROAD BR 1","Up Main/Fast","Off B1195 between Irby & Great Steeping, unclassified road [Fendyke Road] to Firsby Village. Stepped access for pedestriants via a NR Gate at the edge of the bridge.","O"
"110154221","GRS4","FIRSBY NORTH JN - SKEGNESS","0.0594","0.0594","Restricted Clearance","Limited Clearance at OB1","Down Main/Fast","ZIAR Ref No_265140_ Interim Reference No_HZ_2543 _Notes: ","O"
