"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"110156157","CBI","CANAL TUNNEL JUNCTION TO BELL ISLE JUNCTION","0.0132","0.1144","COSS or IWA may not work alone","Canal Tunnels","All/Multiple Tracks","No lone working within Tunnels","O"
"110151035","DEL","DELETED RECORDS","0.0165","0.0165","Authorised Access Point - Vehicle","Carlton Road Jcn Tottenham Curve Lines","All/Multiple Tracks","Security gate at Murphy""s Yard, turn north through the gate; parking and turning for plant and vehicles at the Junction","R"
"110188479","SPC1","ST PANCRAS - BEDFORD","0.0219","50.0000","25Kv Overhead Electrification","Midland Mainline","All/Multiple Tracks","Midland Mainline. 25Kv Overhead Line","O"
"110146225","SPC1","ST PANCRAS - BEDFORD","0.0222","0.0412","Warning SSOW Prohibited","St Pancras International Station Platform 2","All/Multiple Tracks","WARNING SSOW PROHIBITION FOR PLATFORM 2, 000.0222 - 000.0412","O"
"20773039","SPC1","ST PANCRAS - BEDFORD","0.0222","0.0412","Warning SSOW Prohibited","St Pancras International Station Platform 4","All/Multiple Tracks","WARNING SSOW PROHIBITION FOR PLATFORM 4, 000.0222 - 000.0412.","O"
"20773040","SPC1","ST PANCRAS - BEDFORD","0.0222","0.0412","Warning SSOW Prohibited","St Pancras International Station Platform 3","All/Multiple Tracks","WARNING SSOW WORKING PROBIBITION FOR PLATFORM 3 000.0222 - 000.0412.","O"
"20773041","SPC1","ST PANCRAS - BEDFORD","0.0222","0.0412","Warning SSOW Prohibited","St Pancras International Station Platform 2","All/Multiple Tracks","WARNING SSOW PROHIBITION FOR PLATFORM 2, 000.0222 - 000.0412","O"
"20773042","SPC1","ST PANCRAS - BEDFORD","0.0231","0.0412","Warning SSOW Prohibited","St Pancras International Station Platform 1","All/Multiple Tracks","WARNING SSOW PROHIBITION FOR PLATFORM 1, 000.0231 - 000.0412","O"
"50130588","SPC1","ST PANCRAS - BEDFORD","0.0250","0.0250","Buried Water Main","6  Diameter Water Pipe","All/Multiple Tracks","ZIAR Ref No_279141_ Interim Reference No_HZ_21051 _Notes: Laid by the London Hydraulic Power Co., - Railtrack Property Land Plan No; 235","O"
"50394540","SPC1","ST PANCRAS - BEDFORD","0.0341","0.0341","Buried Water Main","PHOENIX ROAD UNDERBRIDGE","All/Multiple Tracks","ZIAR Ref No_155395_ Interim Reference No_ST_11154. Information from Thames Water plc plans. Water main has junction under rail bridge with pipe from Crowndale road, plus others laid to the east of rail overbridge.","O"
"50394545","SPC1","ST PANCRAS - BEDFORD","0.0341","0.0341","Buried Foul Water Service","Phoenix Road Bridge","All/Multiple Tracks","ZIAR Ref No_155395_ Interim Reference No_ST_11154. Information from Thames Water plc plans. Sewer has junction under rail bridge with another from Crowndale road, plus others laid to the east of rail overbridge. Network duplicates at lower level water mai","O"
"50139942","SPC1","ST PANCRAS - BEDFORD","0.0350","0.0540","Restricted Clearance","Limited Clearance at Retaining Wall","","ZIAR Ref No_266328_ Interim Reference No_HZ_3759 _Notes: ","O"
"50394541","SPC1","ST PANCRAS - BEDFORD","0.0350","0.0350","Buried Water Main","Crowndale Road","All/Multiple Tracks","Water main runs along the side of Crowndale rd passing under St.Pancras road bridge. Information as per Thames Water plans. see also pipe entry for Phoenix Road","O"
"50406149","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0358","0.0358","Authorised Access Point - Vehicle","Geron Way","Up Main/Fast","Danger Overhead Live Wires, no parking at any time. Access via Geron Way <Post Office Sidings>","O"
"50394542","SPC1","ST PANCRAS - BEDFORD","0.0365","0.0365","Buried Water Main","Crowndale Road","All/Multiple Tracks","Water main below all tracks north of St Pancras Road, main is the London Ring Main measuring 2540 mm, depth unknown","O"
"50394546","SPC1","ST PANCRAS - BEDFORD","0.0365","0.0365","Buried Foul Water Service","Crowndale Road","All/Multiple Tracks","ZIAR Ref No_155395_ Interim Reference No_ST_11154. Information from Thames Water plc plans. Sewer in centre of road has junction under rail bridge with another from Phoenix road, plus others laid to the east of rail overbridge. Network duplicates at lowe","O"
"110179894","JRT1","CARLTON RD JN (TOTTENHAM LINES) - MORTIMER ST JN","0.0396","0.0396","Authorised Access Point - Road-Rail Machines","Murphys Yard Tottenham Curve","All/Multiple Tracks","Security gate at Murphy""s Yard, turn right through the gate; drive through parking area to access gate, parking and turning for plant and vehicles at the access point located at 768 S&C crossover.","O"
"50139692","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0440","0.0650","Restricted Clearance","Limited Clearance at Retaining Wall","Up Siding","ZIAR Ref No_266586_ Interim Reference No_HZ_4017 _Notes: ","O"
"50139693","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0441","0.0640","Restricted Clearance","Limited Clearance at Retaining Wall","Down Siding","ZIAR Ref No_266587_ Interim Reference No_HZ_4018 _Notes: ","O"
"120001668","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0500","0.0510","Invasive / Injurious Plants","CRICKLEWOOD","Up Main/Fast","","O"
"50128140","SPC1","ST PANCRAS - BEDFORD","0.0550","0.0550","Restricted Clearance","Signal No. WH516 - St Pancras","","ZIAR Ref No_281599_ Interim Reference No_HZ_23509 _Notes: Line to Which Signal Applies Siding 2,  Prohibited to Hand Signalmen?. Y/N. = Yes, Prohibit to Drivers?. Y/N. = No","O"
"50128141","SPC1","ST PANCRAS - BEDFORD","0.0550","0.0550","Restricted Clearance","Signal No. WH514 - St Pancras","","ZIAR Ref No_281600_ Interim Reference No_HZ_23510 _Notes: Line to Which Signal Applies Siding 3,  Prohibited to Hand Signalmen?. Y/N. = Yes, Prohibit to Drivers?. Y/N. = No","O"
"20770829","SPC1","ST PANCRAS - BEDFORD","0.0580","0.0804","Authorised Walking Route","St. Pancras EIS","","St. Pancras EIS Platform 13 road","O"
"20772316","SPC1","ST PANCRAS - BEDFORD","0.0598","0.0598","Authorised Access Point - Pedestrian","Churchyard sidings; Pancras Road","Down Main/Fast","Concrete steps up to palisade gate from the street; gravel & ballast path inside the gate. ELR CRF3 from Marlin; 0m 0170y.","O"
"50139943","SPC1","ST PANCRAS - BEDFORD","0.0605","0.0675","Restricted Clearance","Limited Clearance at Retaining Wall","","ZIAR Ref No_266329_ Interim Reference No_HZ_3760 _Notes: ","O"
"50139944","SPC1","ST PANCRAS - BEDFORD","0.0670","0.0715","Restricted Clearance","Limited Clearance at Retaining Wall","","ZIAR Ref No_266330_ Interim Reference No_HZ_3761 _Notes: ","O"
"50463268","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0672","0.0836","Buried Electrical Cables","Brent sidings","","Buried 400kv electrical cable within 3.5 metre tunnel running across track @ 0.0672 miles then alongside track and sidings in direction of increasing mileage to Br. No. 2 <Edgware Road>. <Wayleave>","O"
"50139945","SPC1","ST PANCRAS - BEDFORD","0.0699","0.0735","Restricted Clearance","Limited Clearance at Under Bridge 6","","No place of safety along full length of bridge whilst CTRL construction works taking place.","O"
"50139946","SPC1","ST PANCRAS - BEDFORD","0.0715","0.0891","Restricted Clearance","Limited Clearance at Retaining Wall","","ZIAR Ref No_266332_ Interim Reference No_HZ_3763 _Notes: ","O"
"50394522","SPC1","ST PANCRAS - BEDFORD","0.0715","0.0715","Buried Water Main","Camley Street Bridge","All/Multiple Tracks","ZIAR Ref No_266331_ Interim Reference No_HZ_3762 _Notes:. Water main as per Thames Water plc plans.","O"
"50394547","SPC1","ST PANCRAS - BEDFORD","0.0715","0.0715","Buried Foul Water Service","Camley Street Bridge","All/Multiple Tracks","ZIAR Ref No_266331_ Interim Reference No_HZ_3762 _Notes:. Foul water mains <20 as per Thames Water plc plans. The pipes are interconnected on a> west side of tracks b> between U/D/s & U/F at this point also a connection is made from drain coming from Ra","O"
"110150933","SPC1","ST PANCRAS - BEDFORD","0.0746","0.0746","Authorised Access Point - Pedestrian","The Green Door; Camley Street Bridge.","Down Main/Fast","222 lock on door up metal steps to barrier","O"
"50139947","SPC1","ST PANCRAS - BEDFORD","0.0765","0.0891","Restricted Clearance","Limited Clearance at Retaining Wall","","ZIAR Ref No_266333_ Interim Reference No_HZ_3764 _Notes: ","O"
"110151034","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0776","0.0776","Authorised Access Point - Pedestrian","Brent Curve Old Signal Box","Down Main/Fast","Needs steps and handrail","O"
"20770830","SPC1","ST PANCRAS - BEDFORD","0.0804","0.1258","Authorised Walking Route","St. Pancras EIS","Rev Slow","St. Pancras EIS 3200 bi directional road","O"
"50139694","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0836","0.0836","Restricted Clearance","Limited Clearance at Bridge 2","Up Siding","ZIAR Ref No_266588_ Interim Reference No_HZ_4019 _Notes: ","O"
"110153981","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0836","0.0836","Restricted Clearance","Limited Clearance at Bridge 2","Down Siding","ZIAR Ref No_266588_ Interim Reference No_HZ_4019 _Notes: ","O"
"20771827","BDH","BRENT CURVE JN - DUDDING HILL JN","0.0860","0.0932","Invasive / Injurious Plants","CRICKLEWOOD","Up Main/Fast"," X 2 Japanese knotweed sites  at this mileage in the cess / bank 
what3words.com/piano.exile.nods","O"
"50139948","SPC1","ST PANCRAS - BEDFORD","0.0865","0.0914","Restricted Clearance","Limited Clearance at Under Bridge 8","","No place of safety along full length of bridge whilst CTRL construction works taking place","O"
"50128142","SPC1","ST PANCRAS - BEDFORD","0.0880","0.0880","Restricted Clearance","Signal No. WH513 - St Pancras","","ZIAR Ref No_281601_ Interim Reference No_HZ_23511 _Notes: Line to Which Signal Applies Siding 2,  Prohibited to Hand Signalmen?. Y/N. = Yes, Prohibit to Drivers?. Y/N. = No","O"
"50139949","SPC1","ST PANCRAS - BEDFORD","0.0913","0.0913","Restricted Clearance","Limited Clearance at Bridge 9","","ZIAR Ref No_266335_ Interim Reference No_HZ_3766 _Notes: ","O"
"50450461","SPC1","ST PANCRAS - BEDFORD","0.0948","1.0948","Asbestos Hazard","Kentish Town Station","All/Multiple Tracks","Asbestos containing material present. Contact Zone Building Surveyor for further details.","O"
"50406162","SPC1","ST PANCRAS - BEDFORD","0.1001","0.1001","Authorised Access Point - Vehicle","Cambridge Street Sidings","Up Slow","Tk ID 1200/2200. New gates fitted.","O"
"110156162","DEL","DELETED RECORDS","0.1034","0.1034","Authorised Access Point - Road-Rail Machines","Canal Tunnels","All/Multiple Tracks","Steep access slope with a gradient of 1 in 40 at the RRAP entrance should be taken into account when operating RRVs. Metal drainage cover also located on the slope is a potential hazard due to lack of surface traction especially in wet weather conditions.","R"
"50480367","SPC1","ST PANCRAS - BEDFORD","0.1038","0.1038","Authorised Access Point - Vehicle","Marigold Health Foods , Camley Street","Rev Siding","Double palisade gates from the street to track side.","O"
"50128143","SPC1","ST PANCRAS - BEDFORD","0.1100","0.1100","Restricted Clearance","Signal No. WH427 - Dock Jn. South","","ZIAR Ref No_281602_ Interim Reference No_HZ_23512 _Notes: Line to Which Signal Applies Up & Down Carriage Loop,  Prohibited to Hand Signalmen?. Y/N. = Yes, Prohibit to Drivers?. Y/N. = No","O"
"110151040","SPC1","ST PANCRAS - BEDFORD","0.1130","0.1130","Authorised Access Point - Road-Rail Machines","Dock South Junction, Castle Cement","Rev Siding","Double Gates","O"
"50450680","SPC1","ST PANCRAS - BEDFORD","0.1232","0.1298","No Refuges","Churchyard Sidings","Down Main/Fast","Rigid Barrier Temporary Fence 1.25m from cess rail. <TSR in force> Deep excavations behind temporary fence: NO POSITION OF SAFETY AS FROM 01/10/01 UNTIL FURTHER NOTICE.",""
"110151041","SPC1","ST PANCRAS - BEDFORD","0.1295","0.1295","Authorised Access Point - Pedestrian","Dock South Junction, Castle Cement","Rev Slow","Single Gate","O"
"50139117","SPC1","ST PANCRAS - BEDFORD","0.1298","1.1430","Bi-directional Working","Bi-directional Lines","","ZIAR Ref No_271898_ Interim Reference No_HZ_10416 _Notes: Up & Down Slow and Up & Down Carriage Line. Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"110152901","SPC1","ST PANCRAS - BEDFORD","0.1326","0.1326","Radio Antenna Exclusion Zone"," 9598 Kings Cross Tunnel Bore","All/Multiple Tracks","Exclusion Zone for personal exposure: 1.5m in front of the antenna, 1m either side or 0.25m to the rear of the antenna. This zone only applies if a person is within 0.5m, vertically to the antenna. Do not remain within this zone. It is possible to safely pass through this zone.~
Exclusion zone for lineside electronic equipment: No electronic equipment to be installed closer than 16m in front and 1.5m behind the antenna. This only applies if the equipment is within 5.5m vertically to the antenna.~
Plan ahead: Arrange antenna isolation beforehand, should personnel be required to work within the exclusion zone.","O"
"20771978","SPC1","ST PANCRAS - BEDFORD","0.1350","0.1350","Authorised Access Point - Vehicle","Cedar Way","All/Multiple Tracks","Parking for 10 vehicles +. Within access gate and outside of same","O"
"50130589","SPC1","ST PANCRAS - BEDFORD","0.1377","0.1430","Buried Gas Pipe","125 mm Diameter Gas Pipe","","ZIAR Ref No_279142_ Interim Reference No_HZ_21052 _Notes: Laid by British Gas, At overbridge Br. Br. No. 13 west pier, - Railtrack Property Land Plan No; 235","O"
"50139898","SPC1","ST PANCRAS - BEDFORD","0.1408","0.1408","Restricted Clearance","Limited Clearance at Bridge 13","","ZIAR Ref No_266336_ Interim Reference No_HZ_3767 _Notes: ","O"
"20772834","SPC1","ST PANCRAS - BEDFORD","0.1410","0.1410","Authorised Access Point - Road-Rail Machines","Cedar Way","Rev Slow","Double palisade gates from the street to track side at jcn of Cedar Way and Camley Street. NR CTRL Depot. Security gate code required.","O"
"50139899","SPC1","ST PANCRAS - BEDFORD","0.1478","0.1648","Restricted Clearance","Limited Clearance at Retaining Wall","","ZIAR Ref No_266337_ Interim Reference No_HZ_3768 _Notes: ","O"
"120015592","BSC","CORBY BSC WORKS - CORBY NORTH","0.1482","2.0103","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20772307","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1513","0.1601","Gradient Greater Than 1 In 50","","All/Multiple Tracks","THE GRADIENT AT THIS LOCATION IS 1 IN 50 OR GREATER. THIS MUST BE CONSIDERED IN THE PLANNING AND USE OF ON TRACK PLANT AND HAND TROLLEYS.",""
"50139718","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1584","0.1584","Restricted Clearance","Limited Clearance at Bridge 16","","ZIAR Ref No_266560_ Interim Reference No_HZ_3991 _Notes: ","O"
"50137611","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1584","0.1584","Conservation Area","Clerkenwell Green C.A.","","Conservation Area
 ZIAR Ref No_273111_ Interim Reference No_HZ_15021 _Notes: Includes Thameslink Tunnel Between Clerkenwell Road And Bowling Green Lane, And Northern End Of Former Goods Yard Site. Heritage Record No: HR09228/7003",""
"20772308","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1601","0.1724","Gradient Greater Than 1 In 50","","All/Multiple Tracks","THE GRADIENT AT THIS LOCATION IS 1 IN 50 OR GREATER. THIS MUST BE CONSIDERED IN THE PLANNING AND USE OF ON TRACK PLANT AND HAND TROLLEYS",""
"50139719","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1606","0.1606","Restricted Clearance","Limited Clearance at Bridge 17","","ZIAR Ref No_266561_ Interim Reference No_HZ_3992 _Notes: ","O"
"110162693","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1606","0.1606","Hazard-Structural","VINE ST <VOIDED SPANDRELS>","All/Multiple Tracks","Bridge MCL-17 contains STRUCTURAL VOIDS","O"
"110153680","SPC1","ST PANCRAS - BEDFORD","0.1650","0.1650","Hazard Associated With Culvert","SPC1/13A","All/Multiple Tracks","Culvert/CUL - Concrete","O"
"50137531","SPC1","ST PANCRAS - BEDFORD","0.1661","0.1716","Conservation Area","Camden Square Ca. Extended 10.4.80","","Conservation Area
 ZIAR Ref No_273183_ Interim Reference No_HZ_15093 _Notes: Includes Railtrack Property Over Railway Tunnel Between Agar Grove And Camden Road. Heritage Record No: HR04528/7004",""
"50139900","SPC1","ST PANCRAS - BEDFORD","0.1661","0.1661","Restricted Clearance","Limited Clearance at Bridge 14","","ZIAR Ref No_266338_ Interim Reference No_HZ_3769 _Notes: ","O"
"50394500","SPC1","ST PANCRAS - BEDFORD","0.1661","0.1661","Buried Water Main","Agar Grove Road","All/Multiple Tracks","ZIAR Ref No_155433_ Interim Reference No_ST_11187. Pipe overhead and buried, pipe details as per Thames Water plc plans.","O"
"50394521","SPC1","ST PANCRAS - BEDFORD","0.1661","0.1716","Buried Water Main","Camden Square","All/Multiple Tracks","ZIAR Ref No_273183_ Interim Reference No_HZ_15093 _Notes: Includes Railtrack Property Over Railway Tunnel Between Agar Grove and Camden Road. Heritage Record No: HR04528/7004. Each of the streets making up Camden Square have either 4"" or 36"" water suppl","O"
"50139720","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1672","0.1672","Restricted Clearance","Limited Clearance at Bridge 17A","","ZIAR Ref No_266562_ Interim Reference No_HZ_3993 _Notes: ","O"
"20772564","SPC1","ST PANCRAS - BEDFORD","0.1672","0.1672","Authorised Access Point - Vehicle","OB 13 Dock Jcn North","Down Main/Fast","Danger Overhead Live Wires. CTRL staff man this access point. This over-rides 50143048, 50406165.","O"
"20771979","DEL","DELETED RECORDS","0.1672","0.1672","Authorised Access Point - Vehicle","OB13 Dock Jn Nth","Down Main/Fast","CTRL staff man this access point. Danger from Over Head Wires.","R"
"50394520","SPC1","ST PANCRAS - BEDFORD","0.1675","0.1675","Buried Service","Off Agar Grove","All/Multiple Tracks","Water supply pipe 6"" dia crosses Agar Tunnel north of previous reference to Agar Grove. Information as per Thames Water plc plans.","O"
"50394548","SPC1","ST PANCRAS - BEDFORD","0.1675","0.1675","Buried Foul Water Service","Agar Grove Bridge","All/Multiple Tracks","4FT.R.C.BOX CULVERT SEWEREXTN. LON.BED14A Foul water service under Agar Tunnel in centre of road. Information as per Thames Water plc plans. Tunnel runs parallel to track northwards till it crosses Camden Sq. tunnel. See also ELR MCL 2.1562","O"
"50394549","SPC1","ST PANCRAS - BEDFORD","0.1675","0.1800","Buried Foul Water Service","Camden Square","Up Slow","Thames Water plans show abandoned foul water sewer running under D/S & U/S tracks. Unknown if filled in.","O"
"50139721","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1694","0.1694","Restricted Clearance","Limited Clearance at Bridge 18","","ZIAR Ref No_266563_ Interim Reference No_HZ_3994 _Notes: ","O"
"110164129","SPC1","ST PANCRAS - BEDFORD","0.1715","1.0271","Asbestos Hazard","SPC1/15T - Camden Road Tunnel","All/Multiple Tracks","SPC1/15T - Camden Road Tunnel - Camden Road Tunnel - Presume Crocidolite - electrics wheel pots downside cess wall - composite - Please refer to ARMS <Asbestos Risk Management System>","O"
"110164130","SPC1","ST PANCRAS - BEDFORD","0.1715","1.0271","Asbestos Hazard","SPC1/15T - Camden Road Tunnel","All/Multiple Tracks","SPC1/15T - Camden Road Tunnel - Camden Road Tunnel - Presume Crocidolite - electric wheel pots up and down slow cess wall - composite - Please refer to ARMS <Asbestos Risk Management System>","O"
"110164287","SPC1","ST PANCRAS - BEDFORD","0.1715","1.0271","Asbestos Hazard","SPC1/15T - Camden Road Tunnel","All/Multiple Tracks","SPC1/15AT - Camden Road Tunnel - Camden Road Tunnel - Presume Crocidolite - electric wheel pots up and down slow cess wall - composite - Please refer to ARMS <Asbestos Risk Management System>","O"
"50139670","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1716","0.1716","Restricted Clearance","Limited Clearance at Bridge 19","","ZIAR Ref No_266564_ Interim Reference No_HZ_3995 _Notes: ","O"
"50139902","SPC1","ST PANCRAS - BEDFORD","0.1716","1.0264","Restricted Clearance","Limited Clearance at Tunnel 15A","","ZIAR Ref No_266340_ Interim Reference No_HZ_3771 _Notes: ","O"
"50137532","SPC1","ST PANCRAS - BEDFORD","0.1716","0.1716","Preserved Tree (TPO)","Trees At Nos 7,49 & 50 Camden Square","","ZIAR Ref No_273184_ Interim Reference No_HZ_15094 _Notes: And At No. 208 Camden Road, Nw1. Tpo No.9. Order Confirmed By Council On 30.4.57. No.208 Camden Road. Sold. Heritage Record No: HR04528/7002",""
"50139901","SPC1","ST PANCRAS - BEDFORD","0.1716","1.0264","Restricted Clearance","Limited Clearance at Tunnel 15","","ZIAR Ref No_266339_ Interim Reference No_HZ_3770 _Notes: ","O"
"50490776","SPC1","ST PANCRAS - BEDFORD","0.1725","1.0286","Warning SSOW Prohibited","Camden Tunnel","All/Multiple Tracks","Tracks: 2100, 1100, 3200, U&D. No POS as per RT/LS/S/019. Rimini: DVD 245/01 DVD 252/01","O"
"50139671","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1730","1.0701","Restricted Clearance","Limited Clearance at Tunnel 20","Up Main/Fast","ZIAR Ref No_266565_ Interim Reference No_HZ_3996 _Notes: ","O"
"110153989","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1730","1.0701","Restricted Clearance","Limited Clearance at Tunnel 20","Down Main/Fast","ZIAR Ref No_266565_ Interim Reference No_HZ_3996 _Notes: ","O"
"50139095","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1738","1.1100","Restricted Clearance","Clerkenwell Tunnels <1,2 &3> - Limited Clearance","Up Main/Fast","ZIAR Ref No_271929_ Interim Reference No_HZ_10447 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"50139118","SPC1","ST PANCRAS - BEDFORD","0.1738","1.0286","Restricted Clearance","Camden Road Tunnel, Limited Clearance","","ZIAR Ref No_271899_ Interim Reference No_HZ_10417 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"110153990","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.1738","1.1100","Restricted Clearance","Clerkenwell Tunnels <1,2 &3> - Limited Clearance","Down Main/Fast","ZIAR Ref No_271929_ Interim Reference No_HZ_10447 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
