"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20157681","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 76YW407: Location 8642. Contact the Records Centre for further information. 03 74347. ",""
"20157682","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 76YW408: Location 8642. Contact the Records Centre for further information. 03 74347. ",""
"20157683","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Hst Facilities - Retaining Wal","","Drain pipe. RT Document: 77YW091: Location 8657. Contact the Records Centre for further information. 03 74347. ",""
"20157684","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed Stages ","","Drain pipe. RT Document: 77YW308A: Location 9907. Contact the Records Centre for further information. 03 74347. ",""
"20157685","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed Stages ","","Drain pipe. RT Document: 77YW326: Location 8700. Contact the Records Centre for further information. 03 74347. ",""
"20157686","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed Stages ","","Drain pipe. RT Document: 77YW385: Location 8703. Contact the Records Centre for further information. 03 74347. ",""
"20157687","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Servicing Shed -  Heatin","","Drain pipe. RT Document: 78YW168: Location 9908. Contact the Records Centre for further information. 03 74347. ",""
"20157688","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill - Backfitting Shop - Drainage ","","Drain pipe. RT Document: 78YW172: Location 9908. Contact the Records Centre for further information. 03 74347. ",""
"20157689","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill - Fuel Dispensing Apron  Site ","","Drain pipe. RT Document: 78YW191: Location 8715. Contact the Records Centre for further information. 03 74347. ",""
"20157690","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Servicing Shed - New Wat","","Drain pipe. RT Document: 78YW472: Location 8727. Contact the Records Centre for further information. 03 74347. ",""
"20157691","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Servicing Shed - Cable C","","Drain pipe. RT Document: 78YW476: Location 8727. Contact the Records Centre for further information. 03 74347. ",""
"20157692","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed Stages ","","Drain pipe. RT Document: 79YWA144: Location 9910. Contact the Records Centre for further information. 03 74347. ",""
"20157693","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 79YWA157: Location 9910. Contact the Records Centre for further information. 03 74347. ",""
"20157694","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill - Drainage & Water Supply Arra","","Drain pipe. RT Document: 79YWA185: Location 9910. Contact the Records Centre for further information. 03 74347. ",""
"20157695","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Drain","","Drain pipe. RT Document: 67YC084: Location 8157. Contact the Records Centre for further information. 03 74347. ",""
"20157696","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Earth","","Drain pipe. RT Document: 67YC116: Location 8159. Contact the Records Centre for further information. 03 74347. ",""
"20157697","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Earth","","Drain pipe. RT Document: 67YC117: Location 8159. Contact the Records Centre for further information. 03 74347. ",""
"20157698","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed - Servi","","Drain pipe. RT Document: 75YW336: Location 8598. Contact the Records Centre for further information. 03 74347. ",""
"20157699","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Washi","","Drain pipe. RT Document: 67YNW116: Location 9865. Contact the Records Centre for further information. 03 74347. ",""
"20157700","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Detai","","Drain pipe. RT Document: 67YNW122: Location 9865. Contact the Records Centre for further information. 03 74347. ",""
"20157701","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Drain","","Drain pipe. RT Document: 68YNW005: Location 8256. Contact the Records Centre for further information. 03 74347. ",""
"20157702","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Coaching Stock Depot - Effluen","","Drain pipe. RT Document: 68YNW052: Location 8257. Contact the Records Centre for further information. 03 74347. ",""
"20157703","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Settl","","Drain pipe. RT Document: 68YNW071: Location 8257. Contact the Records Centre for further information. 03 74347. ",""
"20157704","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Settl","","Drain pipe. RT Document: 68YNW072: Location 8257. Contact the Records Centre for further information. 03 74347. ",""
"20157705","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Coaching Stock Depot - Details","","Drain pipe. RT Document: 68YW133: Location 8259. Contact the Records Centre for further information. 03 74347. ",""
"20157706","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Coaching Stock Depot - Compoun","","Drain pipe. RT Document: 68YW136: Location 8259. Contact the Records Centre for further information. 03 74347. ",""
"20157707","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Coaching Stock Depot - Effluen","","Drain pipe. RT Document: 68YW146: Location 8259. Contact the Records Centre for further information. 03 74347. ",""
"20157708","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill - Electric Preheating Of Rolli","","Drain pipe. RT Document: 69YW380: Location 8329. Contact the Records Centre for further information. 03 74347. ",""
"20157709","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Coaching Stock Depot - Service","","Drain pipe. RT Document: 71YW199: Location 5690. Contact the Records Centre for further information. 03 74347. ",""
"20157710","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill - New Roof To Preheating Switc","","Drain pipe. RT Document: 73YW164: Location 8500. Contact the Records Centre for further information. 03 74347. ",""
"20157711","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed - Servi","","Drain pipe. RT Document: 73YW189H: Location 8502. Contact the Records Centre for further information. 03 74347. ",""
"20157712","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed West En","","Drain pipe. RT Document: 74YW502: Location 8578. Contact the Records Centre for further information. 03 74347. ",""
"20157713","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 75YW120/01: Location 8588. Contact the Records Centre for further information. 03 74347. ",""
"20157714","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed - Back ","","Drain pipe. RT Document: 75YW192B: Location 8592. Contact the Records Centre for further information. 03 74347. ",""
"20157715","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 75YW202/01: Location 8593. Contact the Records Centre for further information. 03 74347. ",""
"20157716","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed - Back ","","Drain pipe. RT Document: 75YW202A: Location 8593. Contact the Records Centre for further information. 03 74347. ",""
"20157717","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed - Servi","","Drain pipe. RT Document: 75YW209D: Location 8593. Contact the Records Centre for further information. 03 74347. ",""
"20157718","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Cleaning Shed - Gener","","Drain pipe. RT Document: 67YNW103: Location 9865. Contact the Records Centre for further information. 03 74347. ",""
"20157719","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/100/108: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157720","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/100: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157721","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/101: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157722","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/102: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157723","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/103: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157724","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/1041: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157725","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/1051: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157726","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/106: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157727","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/107: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157728","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/108: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157729","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/137: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157730","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/143: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157731","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/155: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157732","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Train Maintenance Shed East En","","Drain pipe. RT Document: 21369/75YWA193: Location 2521. Contact the Records Centre for further information. 03 74347. ",""
"20157733","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Diesel Depot - General Plan","","Drain pipe. RT Document: 58YC028: Location 7435. Contact the Records Centre for further information. 03 74347. ",""
"20157734","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Diesel Depot - Earthworks","","Drain pipe. RT Document: 58YC068: Location 7436. Contact the Records Centre for further information. 03 74347. ",""
"20157735","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Dieisel Depot - General Arrang","","Drain pipe. RT Document: 58YNW057: Location 7445. Contact the Records Centre for further information. 03 74347. ",""
"20157736","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Diesel Depot - General Layout","","Drain pipe. RT Document: 58YNW201: Location 7449. Contact the Records Centre for further information. 03 74347. ",""
"20157737","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Hazard Associated With Drain","Leeds: Neville Hill Carriage Shed - General Arrang","","Drain pipe. RT Document: 66YNW128: Location 8111. Contact the Records Centre for further information. 03 74347. ",""
"20163794","DAE3","WEAR VALLEY JN - EASTGATE (BLUE CIRCLE CEMENT)","0.0000","2.0880","Buried Water Main","WEAR VALLEY CROSSING TO BRIDGE NO 6","","High Pressure Water Pipeline. RT Document: RTP LP NO 512. SITUATED SOMEWHERE BETWEEN THE TWO MILEAGES
 POSITION NOT SHOWN ON PLAN
 DOCUMENT MISSING 
 27628/0007 RT PROP MENTOR REF",""
"20164074","DRS3","COM - DEWSBURY RAILWAY ST GDS YARD","0.0000","0.0000","Buried Water Main","ATTACHED BRIDGE NO.1 OVER BRETTON STREET","","High Pressure Water Pipeline. RT Document: RTP LP NO.366. L + Y 2070/1 RT PROP DEED REF",""
"20170498","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Buried Electrical Cables","Leeds: Neville Hill Diesel Depot - Cable Ducts To ","","Electricity Cable. RT Document: 59YNW122: Location 7494. Contact the Records Centre for further information. 03 74347. ",""
"20170499","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Buried Electrical Cables","Leeds: Neville Hill Hst Facilities - Electric Preh","","Electricity Cable. RT Document: 69YW339K: Location 8330. Contact the Records Centre for further information. 03 74347. ",""
"20170500","NHM","NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON","0.0000","0.0000","Buried Electrical Cables","Leeds: Neville Hill Train Maintenance Shed East En","","Electricity Cable. RT Document: 79YWA156: Location 9910. Contact the Records Centre for further information. 03 74347. ",""
"20172746","GHM","GOOLE HIGH LEVEL MINERAL LINE (OPEN SIDING)","0.0000","0.0105","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO 336/336A. RUNNING ALONG SOUTH SIDE OF RAILWAY
 CROSS REFS GDL AND WAG3
 M11677 OLD PROP MISC REF",""
"20172751","GDL","GOOLE DOCK LINE (OPEN SIDING)","0.0000","0.1270","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO 336/336A. RUNNING ALONG SOUTH SIDE OF RAILWAY
 CROSS REFS GHM AND WAG3
 M11677 OLD PROP MISC REF",""
"20605242","SKS2","EMBSAY JN - GRASSINGTON (PART CLOSED)","0.0000","7.0000","Buried Electrical Cables","Skipton - Rylstone Quarry","","MIMS-D/MC// - Record Centre Document Location: Roll No. 381, BC No. 073949LNE. For further information contact the Records Centre 03 74347.",""
"20605243","SKS2","EMBSAY JN - GRASSINGTON (PART CLOSED)","0.0000","7.0000","Hazard Associated With Culvert","Skipton - Rylstone Quarry","","MIMS-D/MC// - Record Centre Document Location: Roll No. 381, BC No. 073949LNE. For further information contact the Records Centre 03 74347.",""
"20605244","SKS2","EMBSAY JN - GRASSINGTON (PART CLOSED)","0.0000","7.0000","Buried Gas Pipe","Skipton - Rylstone Quarry","","MIMS-D/MC// - Record Centre Document Location: Roll No. 381, BC No. 073949LNE. For further information contact the Records Centre 03 74347.Summary of Services crossing and passing under line.
 Records Centre Document Location: Roll No. 381, BC No. 073949LNE. For further information contact the Records Centre 03 74347.",""
"20605245","SKS2","EMBSAY JN - GRASSINGTON (PART CLOSED)","0.0000","7.0000","Overhead Electrical Cables","Skipton - Rylstone Quarry","","MIMS-X///KM - Summary of Services crossing and passing under line.
 Records Centre Document Location: Roll No. 381, BC No. 073949LNE. For further information contact the Records Centre 03 74347. - Not seen on SERCO -",""
