"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"110165859","OXW","OXENHOLME JN - WINDERMERE","0.0000","0.1707","Gradient Greater Than 1 in 100","OXENHOLME JN - WINDERMERE","All/Multiple Tracks","Gradient runs from 0.0000 to 0.1707 top to bottom. This must be considered when planning for the Risk of Runaway","O"
"110129871","CGJ7","LANCASTER - CARLISLE","0.0000","0.0440","COSS or IWA may not work alone","LANCASTER STATION","All/Multiple Tracks","RESTRICTED SIGHTING","O"
"40387978","CGJ6","PRESTON - LANCASTER","0.0000","20.1752","25Kv Overhead Electrification","Not Applicable","","","C"
"40388000","FHR1","FARINGTON CURVE JN - ENGINE SHED JN","0.0000","0.0074","25Kv Overhead Electrification","Not Applicable","","","NP"
"40388059","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0000","12.0880","25Kv Overhead Electrification","Not Applicable","","","NP"
"40394273","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","0.0000","1.0000","Hazard Undefined","Flimby To Maryport Cont'd From ELR CBC2","All/Multiple Tracks","Rail Line with poor NRN radio coverage N.B. This does not apply when the emergency talkthrough system is emlpoyed to give local talkthrough channel.",""
"40387979","CGJ7","LANCASTER - CARLISLE","0.0000","69.0202","25Kv Overhead Electrification","Not Applicable","","","NP"
"40388006","HBL","HEST BANK JN - BARE LANE JN","0.0000","0.0038","25Kv Overhead Electrification","Not Applicable","","","NP"
"40039520","OXW","OXENHOLME JN - WINDERMERE","0.0000","0.0000","Buried Foul Water Service","Oxenholme","All/Multiple Tracks","Diameter: 6 Inches <> sewer. MR & MRS W N DARGUE. *MILEAGE INCORRECT* *also in CGJ7*. not on LP 726. ","O"
"40567560","OXW","OXENHOLME JN - WINDERMERE","0.0000","10.0355","Site of Special Scientific Interest (SSSI)","RIVER TRENT","Unknown","RIVER KENT & TRIBUTARIES,CUMBRIA. SEE PETER BAXTER FOR MORE INFO. MILEAGE UNVERIFIED. SEE ALSO ASSET 40567561 ON CGJ7.","C"
"40574066","CGJ6","PRESTON - LANCASTER","0.0000","0.0000","Buried Foul Water Service","Preston Station","Down Main/Fast","Sewer under station maintained by railway with 2 manholes constructed by Preston corporation. Crosses track of preston station on CGJ5/6 boundary then runs along trackside of PSR2 between bridges 1 and 2. LP 627. ","O"
"40615207","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0000","0.0180","Warning SSOW Prohibited","CARLISLE STATION","All/Multiple Tracks","PLATFORMS NOS 3,4,7 and 8","O"
"110141395","PSR2","PRESTON STRAND RD (PRESTON DOCKS) BRANCH","0.0000","0.0660","Gradient Greater Than 1 In 50","PRESTON DOCKS BRANCH","All/Multiple Tracks","STEEP GRADIANTS RISING TO 1 IN 29 TOWARDS MAIN LINE, TROLLEYS MUST NOT BE MANUALLY PUSHED, AND MAY ONLY BE HAULED WHEN THE TOWING VEHICLE IS ON THE DOWN GRADIENT SIDE OF THE TROLLEY/TRAILER.","O"
"110141477","CGJ7","LANCASTER - CARLISLE","0.0000","0.0155","COSS or IWA may not work alone","LANCASTER STATION PLATFORMS","All/Multiple Tracks","PLATFORM NUMBERS 1,2,3AND 4 NO POSITIONS OF SAFETY.","O"
"110141491","CGJ6","PRESTON - LANCASTER","0.0000","0.0150","Warning SSOW Prohibited","PRESTON STATION","All/Multiple Tracks","PLATFORM Nos.1 - 3, UP GOODS, DOWN GOODS, DOWN & UP GOODS LOOP - NO POSITIONS OF SAFETY.","O"
"110141492","CGJ6","PRESTON - LANCASTER","0.0000","0.0200","Warning SSOW Prohibited","PRESTON STATION","All/Multiple Tracks","PLATFORM Nos. 4-6, UP & DOWN GOODS LOOP - NO POSITIONS OF SAFETY",""
"40626941","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0000","0.0264","Hazard Undefined","VICTORIA BRIDGE, CARLISLE","Unknown","CLOSED, GAS PRESENT, 9/26, Tip of unknown waste at the site of former railway sidings and gas works. Leachates are also produced on the site which is now used as a car park.","NP"
"110160837","DEL","DELETED RECORDS","0.0000","0.0140","Gradient Greater Than 1 in 100","FARINGTON CURVE JN - ENGINE SHED JN","All/Multiple Tracks","Gradient 138","R"
"110160853","DEL","DELETED RECORDS","0.0000","1.1707","Gradient Greater Than 1 in 100","OXENHOLME JN - WINDERMERE","All/Multiple Tracks","Gradient -80","R"
"120016289","DAP","DALTON JN - PARK SOUTH JN","0.0000","1.0067","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016544","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","0.0000","11.1224","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110150389","MSM","MORECAMBE SOUTH JN - MORECAMBE","0.0010","0.0120","Hazard-Tripping","MORECAMBE SOUTH JUNCTION","Rev Main/Fast","VOSSLOH SLEEP ANCHORS INSTALLED IN TRACK 4 FOOT CONDITIONS BE SWARE WHEN WALKING THAT POTENTIAL TRIP HAZARD.",""
"40091342","MSM","MORECAMBE SOUTH JN - MORECAMBE","0.0011","0.0968","Restricted Sighting","Morecambe South Jn - Hest Bank Level Crossing","","All Lines <>","NP"
"40614415","OXW","OXENHOLME JN - WINDERMERE","0.0011","0.0164","Restricted Sighting","OXENHOLME STATION PLATFORM 3","Rev Single","PLATFORMS","O"
"40449322","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0013","0.0013","Authorised Access Point - Pedestrian","CARLISLE STATION","","PLATFORM 4","O"
"110175953","LHL","FARINGTON JN - LOSTOCK HALL JN","0.0020","0.0020","Authorised Access Point - Road-Rail Machines","Fowler Lane","","","O"
"40431266","UCJ","CARLISLE UPPERBY BR JN - CALDEW JN (THROUGH GOODS LINES)","0.0029","0.0029","Authorised Access Point - Pedestrian","PETTERIL BANK ROAD","Up Goods","","O"
"120012502","BSN","STAINTON TO CARLISLE YARD","0.0029","0.0641","Landfill Gases","Stainton Ballast Tip, Carlisle","All/Multiple Tracks","British Railways Board ballast tip.  S & T debris, railway sleepers, tyres, station refuse and extensive fly tipping of miscellaneous wastes.  Part of the site is over a SSSI and Cumbria County Council has requested that that site tidying be carried out, 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120013605","PRG","PADIHAM CEGB SDG - ROSE GROVE W JN","0.0032","0.0238","Landfill Gases","Mollywood Lane, Burnley","All/Multiple Tracks","Tip of unknown wastes, probably surplus excavated spoils from the motorway construction project.  The site has been restored and planted with trees. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40100213","SJC","WENNINGTON - CARNFORTH FURNESS & MIDLAND JUNCTION","0.0035","0.0600","Restricted Clearance","Cragg Bank - Carnforth North [incl Furness lines]","","ALL LINES & SIDINGS. *START MILEAGE SHOULD READ 000.0030*","NP"
"40097198","SJC","WENNINGTON - CARNFORTH FURNESS & MIDLAND JUNCTION","0.0036","0.0036","Buried & Overhead Electric Cable","Carnforth","All/Multiple Tracks","Voltage: 11000 <> North of Keer Bridge. 11kV electric cable laid by NWEB COLP <bridge 2 in CBC1 at end of SJC>. LP759. ","O"
"40091361","BSN","STAINTON TO CARLISLE YARD","0.0041","1.0215","Restricted Sighting","Carlisle Kingmoor Yard","","All Lines & Sidings <>","NP"
"40430147","BSN","STAINTON TO CARLISLE YARD","0.0041","0.0427","Overhead Electrical Cables","Kingmoor","Rev Single","11KV x 3 now out of Railtrack property here where it is next to ETC but carries on to cross WCM1 in Railtrack property. LP741. ","O"
"40394492","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0041","0.0041","Hazard-Clearance","Carlisle Sdg C","Down Siding","Location without ""X"" Plate Limited Clearance between Telephones and Adjacent Lines.","O"
"40099901","BSN","STAINTON TO CARLISLE YARD","0.0041","1.0215","Restricted Clearance","Carlisle Kingmoor Yard","","ALL LINES & SIDINGS","NP"
"110149183","HBL","HEST BANK JN - BARE LANE JN","0.0043","0.0043","Hazard-Tripping","HEST BANK LOOP","Rev Single","",""
"40449323","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0044","0.0044","Authorised Access Point - Pedestrian","CARLISLE STATION","","PLATFORM 4","O"
"40091347","SJC","WENNINGTON - CARNFORTH FURNESS & MIDLAND JUNCTION","0.0044","0.0682","Restricted Sighting","Cragg Bank - Carnforth North <incl Furness lines>","","All Lines & Sidings <> ","NP"
"120000600","SFO","STANSFIELD HALL FORK LINE","0.0060","0.0060","Hazard-Working Practices","West Curve (Todmorden)","Rev Single","Track Circuit Operating Device ZKL 3000 RC Addition Protection TC696 PN342 WEST CURVE
What three words indulges.saving.passing","O"
"40388038","PDB","PRESTON FYLDE JN - DEEPDALE - LONGRIDGE (PART CLOSED)","0.0065","0.0094","25Kv Overhead Electrification","Not Applicable","","","NP"
"120014257","PDB","PRESTON FYLDE JN - DEEPDALE - LONGRIDGE (PART CLOSED)","0.0065","0.0663","Landfill Gases","Lancaster Canal between Maitland Street and Wharf Street, Preston","All/Multiple Tracks","Infill of disused canal with unknown wastes.  Part of the site is now built over. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40577647","NGD","CARLISLE LONDON RD JN - BOG JN (NEWCASTLE GOODS LINES)","0.0066","0.0251","Buried Electrical Cables","Carlisle","Down Main/Fast","Electric cable laid by NWEB 60/598 *also in NEC2*. LP742. ","O"
"110131809","CGJ6","PRESTON - LANCASTER","0.0066","0.0066","Authorised Access Point - Vehicle","CHRISTIAN ROAD","Up Terminal/Bay"," ","O"
"110141479","PSR2","PRESTON STRAND RD (PRESTON DOCKS) BRANCH","0.0075","0.0616","Restricted Sighting","FISHERGATE TUNNEL & CUTTING","Rev Single","TUNNEL, CUTTING, LIMITED CLEARANCE","O"
"120014234","CGJ6","PRESTON - LANCASTER","0.0075","0.0663","Landfill Gases","Lancaster Canal, Maitland Street to Wharf Street, Preston","All/Multiple Tracks","Infill of disused canal with unknown wastes.  Part of the site has now been built over. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40416727","OXW","OXENHOLME JN - WINDERMERE","0.0088","0.0088","Buried & Overhead Electric Cable","Oxenholme","All/Multiple Tracks","HV CABLES cross into CGJ7 from OXW electric cables laid by NWEB. LP 726. ","O"
"40039292","CBC2","BRANSTY - MARYPORT (12M 05CH)","0.0089","0.0089","Buried Water Main","Whitehaven","Unknown","Diameter: 12 Inches <> Main. COPELAND BOROUGH COUNCIL. not on LP736. ","O"
"110155915","CBC2","BRANSTY - MARYPORT (12M 05CH)","0.0089","0.0350","Buried Electrical Cables","WHITEHAVEN DEPOT","All/Multiple Tracks","230V CABLE RUNNING FROM DEPOT ELECTRICITY SUPPLY CUBICLE TO POSITION OF SIGNAL BOX, UNDER TRACK AND DOWN TO SIGNALLING REB <BURIED DIRECT>. E&P DEPARTMENT",""
"120015774","CBC2","BRANSTY - MARYPORT (12M 05CH)","0.0089","12.0106","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40037757","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0090","0.0415","Buried Gas Pipe","Carlisle","Up Siding","Diameter: 18 Inches <> Cast iron LP pipeline adj to up side under Borough St and English Dam side. British Gas. Transco. not on LP 742. ","O"
"40037758","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0090","0.0415","Buried Water Main","Carlisle","Up Siding","4"" cast iron main adj to up side under Borough St, changes to 3"" diameter under English Dam side. North West Water. not on LP 742. ","O"
"40433548","MCG","CARLISLE CURROCK JN - ROME ST JN","0.0091","0.0091","Authorised Access Point - Vehicle","NOT AVAILABLE","Down Main/Fast","","O"
"40091364","CEC","CARNFORTH E JN - CARNFORTH STN JN","0.0093","0.0552","Restricted Sighting","Cragg Bank - Carnforth North <incl Furness lines>","","All Lines & Sidings <> ","NP"
"40099917","CEC","CARNFORTH E JN - CARNFORTH STN JN","0.0093","0.0552","Restricted Clearance","Cragg Bank - Carnforth North <incl Furness lines>","","ALL LINES & SIDINGS","NP"
"40097383","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0100","0.0100","Buried & Overhead Electric Cable","Carlisle","Unknown","Subway North End of Station. Perm Lay Cable *MILEAGE INCORRECT*. not on LP 742. ","O"
"40577645","MCG","CARLISLE CURROCK JN - ROME ST JN","0.0100","0.0100","Buried Gas Pipe","Currock Jn","All/Multiple Tracks","10"" gas main laid by NGB 60/582 *also in CBC3*. LP 742. ","O"
"40449320","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0101","0.0101","Authorised Access Point - Vehicle","CARLISLE STATION","Rev Main/Fast"," ","O"
"40449321","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0103","0.0103","Authorised Access Point - Pedestrian","CARLISLE STATION",""," ","O"
"40433887","PDB","PRESTON FYLDE JN - DEEPDALE - LONGRIDGE (PART CLOSED)","0.0118","0.0118","Buried Electrical Cables","PRESTON FYLDE JN.","Rev Single","HIGH VOLTAGE CABLE AT SLEEPER LEVEL BELOW RAILS","O"
"40577547","ULR","CARLISLE UPPERBY JN - LONDON RD JN (THROUGH SDG)","0.0120","0.0240","Buried Electrical Cables","Upperby","Unknown","Electric cable laid by NWEB 60/664 in maintenance depot from far side of coalstage to engine shed. LP742. ","O"
"40570681","LHL","FARINGTON JN - LOSTOCK HALL JN","0.0130","0.0200","Buried Water Main","Farrington Junction","Up Main/Fast","6"" pumping main","O"
"40570682","LHL","FARINGTON JN - LOSTOCK HALL JN","0.0130","0.0250","Buried Electrical Cables","Bridge 103 Fowler Lane To Bridge 114 Leyland Road","All/Multiple Tracks","Voltage 33000. P&T & 33Kv cables.","O"
"110156228","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","0.0130","0.1180","Waste Disposal / Tipping","MARYPORT LC TO MS44 SIGNAL","All/Multiple Tracks","HOT SPOT AREA FOR SUBSTANCE ABUSERS PLEASE BE AWARE FOR SHARPS AND DRUG TAKING PARAPHERNALIA. ON DISCOVERY OF SHARPS PLEASE PHONE ROUTE CONTROL.","O"
"110165861","MSM","MORECAMBE SOUTH JN - MORECAMBE","0.0140","0.0756","Gradient Greater Than 1 in 100","Morecambe South junction - morecambe","All/Multiple Tracks","Gradient runs from 0.0140 to 0.0756 top to bottom. This must be considered when planning for the Risk of Runaway","O"
"110165860","FHR1","FARINGTON CURVE JN - ENGINE SHED JN","0.0140","0.1232","Gradient Greater Than 1 in 100","FARINGTON CURVE JN - ENGINE SHED JN","All/Multiple Tracks","Gradient runs from 0.1232 to 0.0140 top to bottom. This must be considered when planning for the Risk of Runaway","O"
"110146469","CGJ7","LANCASTER - CARLISLE","0.0140","0.0140","Authorised Access Point - Pedestrian","Lancaster Station","","Official access point on the ramp at the end of Lancaster Platform 1","O"
"110144127","CGJ7","LANCASTER - CARLISLE","0.0140","0.0140","Authorised Access Point - Pedestrian","Lancaster Station","","Official access point on the ramp at the end of Lancaster Platform 1","O"
"110160851","DEL","DELETED RECORDS","0.0140","0.1232","Gradient Greater Than 1 in 100","FARINGTON CURVE JN - ENGINE SHED JN","All/Multiple Tracks","Gradient 78","R"
"110141203","CGJ6","PRESTON - LANCASTER","0.0150","0.0726","Restricted Clearance","PRESTON STN/FYLDE JUNC","Down Main/Fast","DOWN FAST, LIMITED CLEARANCE","O"
"110141208","CGJ6","PRESTON - LANCASTER","0.0150","0.0726","Warning SSOW Prohibited","PRESTON STN/ FYLDE JUNC","Up Slow","UP SLOW/FYLDE WARNING SSOW WORKING WITH UNASSISTED LOOKOUT PROTECTION PROHIBITED LESS THAN 20 SEC SIGHTING TIME AVAILABLE, IWA & CROSS WORKING ALONE PROHIBITED","O"
"110141390","CGJ6","PRESTON - LANCASTER","0.0150","0.0726","COSS or IWA may not work alone","PRESTON STN/FYLDE JN","Down Slow","DOWN SLOW / FYLDE WARNING SSOW WORKING WITH UNASSISTED LOOKOUT PROTECTION PROHIBITED LESS THAN 20 SEC SIGHTING TIME AVALABLE, IWA & CROSS WORKING ALONE PROHIBITED.","O"
"120012734","CGJ6","PRESTON - LANCASTER","0.0153","0.0604","Landfill Gases","Corporation Street, Preston","All/Multiple Tracks","Tip of unknown wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40037755","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0155","0.0245","Buried Gas Pipe","Carlisle","All/Multiple Tracks","Diameter: 600 mm <> Ductile iron LP pipeline runs adj to railway under road on down side from north of Victoria Viaduct to UB. British Gas. Transco. not on LP 742. ","O"
"40394412","NGD","CARLISLE LONDON RD JN - BOG JN (NEWCASTLE GOODS LINES)","0.0155","0.0155","Restricted Clearance","LONDON ROAD JN","Up Main/Fast","""X"" Plate location Limited Clearance between Telephones and Adjacent Lines",""
"110144124","CGJ7","LANCASTER - CARLISLE","0.0160","0.0160","Authorised Access Point - Pedestrian","Lancaster Station","","Official access point on the ramp at the end of Lancaster Platform 5","O"
"110144128","CGJ7","LANCASTER - CARLISLE","0.0160","0.0160","Authorised Access Point - Pedestrian","Lancaster Station","","Official access point on the ramp at the end of Lancaster platform 4","O"
"40097235","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0161","0.0161","Buried & Overhead Electric Cable","Carlisle","All/Multiple Tracks","Victoria Viaduct overbridge 252. Under north pavement eight LV cables and two tel cables. Note Norweb plan shows a gas main here that is not shown on the British gas plans. not on LP 742. ","O"
"40097236","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0161","0.0161","Buried & Overhead Electric Cable","Carlisle","All/Multiple Tracks","Voltage: 11000 <> Victoria Viaduct overbridge 252. Under south pavement 11kV cable, service cable, three GPO ducts and two spare ducts. Note Norweb plans shows a water main here but not shown on NWW plans. not on LP 742. ","O"
"120014374","CEC","CARNFORTH E JN - CARNFORTH STN JN","0.0166","0.0508","Landfill Gases","Railway Tip, Carnforth","All/Multiple Tracks","Former railway tip of locomotive ash and ballast. Fly tipping frequently occurs on the site. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40039293","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0169","0.0169","Buried Gas Pipe","Carlisle","All/Multiple Tracks","Diameter: 24 Inches <> Main. BRITISH GAS PLC. not on LP 742. ","O"
"110150805","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0169","0.0200","Waste Disposal / Tipping","BRIDGE 252, CARLISLE","All/Multiple Tracks","HOT SPOT AREA FOR SUBSTANCE ABUSERS PLEASE BE AWARE OF SHARPS & DRUG TAKING PARAPHERNALIA. ON DISCOVERY OF SHARPS PLEASE PHONE CONTROL OR USE TRAINED STAFF TO REMOVE THE HAZARD.",""
"40097237","CGJ7","LANCASTER - CARLISLE","0.0176","0.0223","Buried & Overhead Electric Cable","Lancaster Station","All/Multiple Tracks","Long Marsh Lane underbridge 1. LV cable located under south pavement. not on LP 718. ","O"
"40577460","CGJ7","LANCASTER - CARLISLE","0.0176","0.0223","Buried Gas Pipe","Long Marsh Lane","All/Multiple Tracks","18"" Gas Main laid by Lancaster corp corres 458/26. LP 718. ","O"
"40577461","CGJ7","LANCASTER - CARLISLE","0.0176","0.0223","Buried Foul Water Service","Long Marsh Lane","All/Multiple Tracks","Main Sewer. LP 718. ","O"
"40097238","WCM1","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","0.0180","0.0180","Buried & Overhead Electric Cable","Carlisle","All/Multiple Tracks","North of overbridge 252. Two LV cables cross railway under north ends of platforms. not on LP 742. ","O"
"40464185","CBC3","MARYPORT 0MP - CARLISLE SOUTH JN","0.0180","0.0180","Buried S&T Cable","Maryport","All/Multiple Tracks",". not on LP 738. ","O"
"110144125","CGJ7","LANCASTER - CARLISLE","0.0180","0.0180","Authorised Access Point - Pedestrian","Lancaster Station","Down Loop","Official access point on the ramp at the end of Lancaster platform 3","O"
