"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20158909","HCD","HOLMES CHORD (ROTHERHAM)","0.0001","0.0001","Hazard Associated With Culvert","Ickles Culvert Diversion Holmes Junction-Rotherham","","Stone & Brick Culvert. RT Document: 86YWC227: Location 7278. Contact the Records Centre for further information. 03 74347. ",""
"120014112","WME","WOODBURN JN - MEXBOROUGH EAST JN","0.0001","0.0450","Landfill Gases","Dolphin Street","All/Multiple Tracks","Types of waste unknown. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20149330","HCD","HOLMES CHORD (ROTHERHAM)","0.0003","0.0003","Hazard Undefined","","","Utility not identified. RT Document: RTP LP NO.324+324A. C.C.T.V. EQUIPMENT
 POSITIONED ON NORTH SIDE OF RAILWAY
 . CROSS REF TJC2. 
 2/303/524 RTP PROP FILE REF",""
"20157571","PED2","PENISTONE - DONCASTER (FORMER BARNSLEY JUNCTION - QUARRY JN)","0.0003","0.0003","Hazard Associated With Drain","Oxspring Level Crossing (Barnsley - Penistone): Su","","Drain pipe. RT Document: 81YP917: Location 8835. Contact the Records Centre for further information. 03 74347. ",""
"20163142","KIL2","KILLINGHOLME BRANCH (MILEAGE CHANGE TO END OF BRANCH)","0.0008","0.0048","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.406. 14204/0041 RTP MENTOR REF
 NORTH SIDE OF RAILWAY",""
"20172468","HCD","HOLMES CHORD (ROTHERHAM)","0.0009","0.0126","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO.324+324A. RUNNING ALONG SOUTH SIDE OF RAILWAY
 21552/0040 RTP MENTOR REF",""
"20172483","PYE2","PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)","0.0014","0.0054","Buried Service","","","High Tension Cable. RT Document: RTP LP NO.404. 13064/0043 RTP MENTOR REF
 ACROSS RAILWAY AND SIDINGS AREA",""
"20172540","PYE2","PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)","0.0014","0.0054","Buried Service","","","High Tension Cable. RT Document: RTP LP NO.404. 13064/0043 RTP MENTOR REF
 SOUTH SIDE OF RAILWAY AND ACROSS AT END",""
"20791294","KIL2","KILLINGHOLME BRANCH (MILEAGE CHANGE TO END OF BRANCH)","0.0022","0.0052","Hazard-Structural","Underline Bridge  KIL2 / 1B","All/Multiple Tracks","Structures team assets are present at this location. No works are to take place on or adjacent to Structures assets without written approval from the Structures Route Engineer.",""
"120016366","MAM2","MILEAGE CHANGE TO MALTBY COLLIERY","0.0022","0.0946","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20162979","PYE2","PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)","0.0030","0.0070","Buried Foul Water Service","BRIDGE NO 1 TOE OF SOUTH WEST EMBANKMENT","","Sewage. RT Document: RTP LP NO.404. M18039 OLD PROP MISC REF
 TOE OF SOUTH WEST EMBANKMENT 
 EASTWARDS AND ACROSS RAILWAY",""
"20162980","PYE2","PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)","0.0030","0.0558","Buried Gas Pipe","BRIDGE NO 1 TOE SOUTH WEST EMBANKMENT","","High Pressure Gas Pipeline. RT Document: RTP LP NO.404. 13604/0032 RTP MENTOR REF
 TOE OF SOUTH WEST EMBANKMENT THROUGH FORMER SIDINGS AND ACROSS AT END END MILEAGE",""
"20162981","PYE2","PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)","0.0030","0.0050","Buried Water Main","BRIDGE NO 1 SOUTH WEST EMBANKMENT","","High Pressure Water Pipeline. RT Document: RTP LP NO.404. M18066 OLD PROP MISC REF",""
"20162982","PYE2","PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)","0.0030","0.1188","Buried Gas Pipe","KILN LANE LEVEL CROSSING","","High Pressure Gas Pipeline. RT Document: RTP LP NO.404. M18677 OLD PROP MISC REF
 SOUTH SIDE OF RAILWAY",""
"20163022","PYE2","PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)","0.0030","0.0558","Buried Gas Pipe","BRIDGE NO 1 TOE SOUTH WEST EMBANKMENT","","High Pressure Gas Pipeline. RT Document: RTP LP NO.404. M18039 OLD PROP MENTOR REF
 TOE OF SOUTH WEST EMBANKMENT EASTWARDS AND ACROSS RAILWAY",""
"20163023","PYE2","PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)","0.0030","0.0070","Buried Foul Water Service","","","Sewage. RT Document: RTP LP NO.404. M18039 OLD PROP MISC REF
 TOE OF SOUTH WEST EMBANKMENT
 EASTWARDS AND ACROSS RAILWAY",""
