"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"60325950","GNQ2","TANAT VALLEY BRNCH FROM LLYNCLYS JN","0.0000","2.0845","Buried Telecommunication Cables","","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"60325961","HDC","HEREFORD CURVE (RED HILL JN TO ROTHERWAS JN)","0.0000","2.0238","Buried Telecommunication Cables","*","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"60326080","SHL","SHREWSBURY & HEREFORD LINE","0.0000","52.0409","Buried Telecommunication Cables","SHL","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"60322552","HNL1","HEREFORD & NEWPORT LINE (REDHILL JN - NEWPORT)","0.0000","34.0000","Buried Service","Cwmbran","All/Multiple Tracks","ST297967-1-171 CableTel Nil return for Cabletel at this location None - HAZARD V.10",""
"60325836","AFE","ABBEY FOREGATE JN - ENGLISH BR JN (LOOP LINES)","0.0000","0.0551","Buried Telecommunication Cables","afe","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"50143095","DEL","DELETED RECORDS","0.0000","0.0000","Authorised Access Point - Pedestrian","Coleham Yard","Down Main/Fast","ZIAR Ref No_270943_ Interim Reference No_HZ_9359 _Notes: Sourced from APM Shrewsbury Emergency Manual. Issue 01 01/03/97.","R"
"60326045","DEL","DELETED RECORDS","0.0000","8.0000","Buried Telecommunication Cables","","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"60326069","DEL","DELETED RECORDS","0.0000","16.0638","Buried Telecommunication Cables","SBA1","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"120015770","SBA1","SUTTON BR JCN - WELSHPOOL","0.0000","5.1686","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"70323124","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0015","0.0015","Authorised Access Point - Pedestrian","LLANDUDNO JCT DEPOT EAST","","","O"
"70324544","DEL","DELETED RECORDS","0.0018","0.0018","Authorised Access Point","Deganwy Quay Crossing","Up Main/Fast","","R"
"120012702","AFE","ABBEY FOREGATE JN - ENGLISH BR JN (LOOP LINES)","0.0027","0.0549","Landfill Gases","Castle Walk, Shrewsbury","All/Multiple Tracks","Former local authority tip of domestic, commercial and industrial waste. High levels of landfill gas recorded. 
Landfill gas present? Yes 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40312226","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0033","0.0033","Listed Building","WREXHAM","","SJ 3250 <> WREXHAM CENTRAL STATION. ENTRANCE BUILDING AND PLATFORM CANOPY. *MILEAGE INCORRECT*","C"
"40097269","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0033","0.0033","Buried & Overhead Electric Cable","Wrexham","","Adj Central Station. Cable & Spare Duct. *MILEAGE INCORRECT*","C"
"120016535","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0033","4.1374","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"50140250","SHL","SHREWSBURY & HEREFORD LINE","0.0044","0.0044","Restricted Clearance","Limited Clearance at Br 2>    Severn Bridge","All/Multiple Tracks","ZIAR Ref No_266010_ Interim Reference No_HZ_3441 _Notes:","O"
"50140251","SHL","SHREWSBURY & HEREFORD LINE","0.0044","0.0044","Restricted Clearance","Limited Clearance at Br 3>   None required","All/Multiple Tracks","ZIAR Ref No_266011_ Interim Reference No_HZ_3442 _Notes:","O"
"60325866","BNC","BRECON CURVE (HEREFORD)","0.0059","0.0427","Buried Telecommunication Cables","BNC","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"70323123","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0086","0.0086","Authorised Access Point - Road-Rail Machines","LLANDUDNO JCT DEPOT RRAP","","","O"
"40090837","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0088","0.0088","Authorised Walking Route","To Llandudno Jn Signalbox","","Through the gateway off Conwy Road. along side remains of old sidings to the signalbox.","NP"
"120013918","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0091","0.0114","Landfill Gases","Brickworks, Llandudno Junction","All/Multiple Tracks","Restoration of disused clay pit with refuse, inert and industrial wastes.  The site is to be restored to industrial use. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"70323122","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0092","0.0092","Authorised Access Point - Pedestrian","LLANDUDNO JCT DEPOT SIGNAL BOX 1","","","O"
"70328924","BNC","BRECON CURVE (HEREFORD)","0.0110","0.0110","Authorised Access Point","Burcott Road","All/Multiple Tracks","","O"
"70323121","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0124","0.0124","Authorised Access Point - Pedestrian","LLANDUDNO JCT DEPOT SIGNAL BOX 2","","","O"
"70325830","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0145","0.0145","Asbestos Hazard","LLANDUDNO JCN SB SSP","All/Multiple Tracks","E&P STANDBY GENERATORS PRESUME CHRYSOTILE",""
"50140241","SHL","SHREWSBURY & HEREFORD LINE","0.0176","0.0176","Restricted Clearance","Limited Clearance at Br 4>    in Station Limits  ","All/Multiple Tracks","ZIAR Ref No_266001_ Interim Reference No_HZ_3432 _Notes: ","O"
"40531855","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0200","0.0400","Road/Rail Noise","LLANDUDNO JUNCTION","All/Multiple Tracks","A55","O"
"40531886","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0212","0.0212","Authorised Access Point - Road-Rail Machines","LLANDUDNO JN DEPOT WEST RRAP","Rev Main/Fast","NOW HAS TIMBER RRAP INSTALLED","O"
"60097824","BNC","BRECON CURVE (HEREFORD)","0.0220","0.0220","Hazard Associated With Culvert","BNC","All/Multiple Tracks","SO510411-149 Railtrack 2"" - constrn? Culverts <confined space> - RAR Code: BBUC or HSL- HAZARD V.10",""
"50138711","SHL","SHREWSBURY & HEREFORD LINE","0.0242","4.0484","Road/Rail Noise","Beware of Noise","All/Multiple Tracks","ZIAR Ref No_272423_ Interim Reference No_HZ_10941 _Notes: Noise from Wind, Road Traffic and Low Flying Aircraft. Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","NP"
"40531856","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0250","0.0250","Buried Gas Pipe","NOT AVAILABLE","All/Multiple Tracks","","O"
"50138717","SBA1","SUTTON BR JCN - WELSHPOOL","0.0286","0.0286","Restricted Clearance","Overbridge 1 - Limited Clearance","All/Multiple Tracks","ZIAR Ref No_272429_ Interim Reference No_HZ_10947 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"120012595","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0316","0.0553","Landfill Gases","Parclau, Wrexham","All/Multiple Tracks","Tip of unknown wastes.  The site is over 100 metres from the line. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"60155357","CWL2","CENTRAL WALES LINE","0.0330","0.0363","Overhead Electrical Cables","Craven Arms","All/Multiple Tracks","SO430824-1-137 Midlands Electricity Board Agreement 93151 re o/h 11kv cables tangents S side of line crossing boundary. Plan also shows cables across line at finish mileage. High Voltage Cable - RAR Code: HOE or HBE - HAZARD V.10","NP"
"40493769","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0334","0.0334","Authorised Access Point - Pedestrian","WREXHAM CENTRAL STN","Rev Main/Fast","","O"
"40097227","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0363","0.0363","Buried & Overhead Electric Cable","Wrexham","","Voltage: 11000 <>","C"
"50127965","AFE","ABBEY FOREGATE JN - ENGLISH BR JN (LOOP LINES)","0.0374","0.0551","Buried Gas Pipe","Shrewsbury Gas Main Bet Om 17c &31c Abbey Forgate","All/Multiple Tracks","ZIAR Ref No_272848_ Interim Reference No_HZ_11366 _Notes: Property Reference No: 227080570000","O"
"50127966","AFE","ABBEY FOREGATE JN - ENGLISH BR JN (LOOP LINES)","0.0374","0.0374","Buried Service","Ug Cable Over Rl  Bridge At 0m 17c Havelock Road","All/Multiple Tracks","ZIAR Ref No_272847_ Interim Reference No_HZ_11365 _Notes: Property Reference No: 227080280000","O"
"40493768","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0377","0.0377","Authorised Access Point - Vehicle","Wrexham Argos carpark","Rev Main/Fast","Access point renamed to Wrexham Argos Car Park","O"
"50138694","SBA1","SUTTON BR JCN - WELSHPOOL","0.0396","0.0396","Restricted Clearance","Overbridge 2 - Limited Clearance","All/Multiple Tracks","ZIAR Ref No_272430_ Interim Reference No_HZ_10948 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"60106973","CWL2","CENTRAL WALES LINE","0.0396","0.0396","Hazard Associated With Drain","*","All/Multiple Tracks","SO432826-137 Railtrack 6"" EW pipe Drain <confined space> - RAR Code: HSD - HAZARD V.10","NP"
"60327824","HDC","HEREFORD CURVE (RED HILL JN TO ROTHERWAS JN)","0.0396","0.0401","Restricted Clearance","00M 18CH Underbridge","All/Multiple Tracks","Limited Clearance","NP"
"50135457","GNQ2","TANAT VALLEY BRNCH FROM LLYNCLYS JN","0.0427","0.0427","Buried Service","Pipe Line","All/Multiple Tracks","ZIAR Ref No_275254_ Interim Reference No_HZ_17164 _Notes: Laid by Oswestry RDC, - Railtrack Property Land Plan No; 515","O"
"50127967","AFE","ABBEY FOREGATE JN - ENGLISH BR JN (LOOP LINES)","0.0440","0.0440","Buried Gas Pipe","8in Gas Pipe Bet  0m 2c-0m 14 1/2c Nr Severn Via","All/Multiple Tracks","ZIAR Ref No_272846_ Interim Reference No_HZ_11364 _Notes: Property Reference No: 227080263000","O"
"50135488","GNQ1","GOBOWEN - OSWESTRY MILEPOST CHANGE","0.0502","0.0502","Buried Water Main","8  Diameter Water Pipe","All/Multiple Tracks","ZIAR Ref No_275244_ Interim Reference No_HZ_17154 _Notes: Laid by Oswestry RDC, - Railtrack Property Land Plan No; 515","O"
"50135448","GNQ1","GOBOWEN - OSWESTRY MILEPOST CHANGE","0.0502","0.0601","Buried Water Main","6  Diameter Water Pipe","All/Multiple Tracks","ZIAR Ref No_275245_ Interim Reference No_HZ_17155 _Notes: Laid by Minister of health, - Railtrack Property Land Plan No; 515","O"
"40531887","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0579","0.0579","Authorised Access Point - Pedestrian","CONWY ROAD","Up Main/Fast","","O"
"60320638","SHL","SHREWSBURY & HEREFORD LINE","0.0600","0.0924","Warning SSOW Prohibited","ABBEY VIADUCT","All/Multiple Tracks","Limited Cleranace, No POS> Covers: 2100,1100, DVD357/01","O"
"50143060","SHL","SHREWSBURY & HEREFORD LINE","0.0603","0.0603","Authorised Access Point - Vehicle","ENGLISH BRIDGE JUNCTION","Up Main/Fast","ZIAR Ref No_270936_ Interim Reference No_HZ_9352 _Notes: Sourced from APM Shrewsbury Emergency Manual. Issue 01 01/03/97.","O"
"50138712","SHL","SHREWSBURY & HEREFORD LINE","0.0616","0.0924","Restricted Clearance","Limited Clearance","All/Multiple Tracks","LIMITED CLEARANCE ON BOTH SIDES OF STRUCTURE","O"
"50140242","SHL","SHREWSBURY & HEREFORD LINE","0.0638","0.0683","Restricted Clearance","Limited Clearance at Br 5>","All/Multiple Tracks","LIMITED CLEARANCE - BOTH SIDES","O"
"110141671","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0640","0.0789","COSS or IWA may not work alone","Unknown","All/Multiple Tracks","RESTRICTED SIGHTING.","O"
"50140243","SHL","SHREWSBURY & HEREFORD LINE","0.0682","0.0682","Restricted Clearance","Limited Clearance at Br 6>","All/Multiple Tracks","ZIAR Ref No_266003_ Interim Reference No_HZ_3434 _Notes: ","O"
"50143096","DEL","DELETED RECORDS","0.0687","0.0687","Authorised Access Point - Pedestrian","Belle Vue Overbridge","Rev Main/Fast","REMOVE FROM DIRECTORY AS PER P THOMAS 6/1/17 ZIAR Ref No_270944_ Interim Reference No_HZ_9360 _Notes: Sourced from APM Shrewsbury Emergency Manual. Issue 01 01/03/97.","R"
"70330664","SBA1","SUTTON BR JCN - WELSHPOOL","0.0703","0.1131","Ecology & Landscape","Drawwell Street","All/Multiple Tracks","This site is known to contain common reptiles. Work has already been undertaken by maintenance to establish a hibernacula near to the access point on Hereford Road side <SBA1 0.0961 yards left hand side of the entrance as you enter>, which must not be touched in any way. Works require extra caution and advice should be sought from the in-house ecologist. Work defined  includes, but is not limited to; vegetation clearance, ballast clearance and troughing works. No works should be undertaken from November to Febraury inclusive as this is when reptiles are hibernating","O"
"50138695","SBA1","SUTTON BR JCN - WELSHPOOL","0.0704","0.0704","Restricted Clearance","Overbridge 3 - Limited Clearance","All/Multiple Tracks","ZIAR Ref No_272431_ Interim Reference No_HZ_10949 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"70323640","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0715","0.0715","Radio Antenna Exclusion Zone","Llandudno Junction North","Unknown","These antenna have radio antenna radiation exclusion zone requirements",""
"50135458","GNQ2","TANAT VALLEY BRNCH FROM LLYNCLYS JN","0.0735","0.0735","Buried Water Main","2  Diameter Water Pipe","All/Multiple Tracks","ZIAR Ref No_275255_ Interim Reference No_HZ_17165 _Notes: Laid by D W Lloyd, - Railtrack Property Land Plan No; 515","O"
"120013000","LJT1","LLANDUDNO JN - BLAENAU FFESTINIOG","0.0800","0.0971","Landfill Gases","Brickworks, Llandudno Junction","All/Multiple Tracks","Restoration of disused clay pit with refuse, industrial and inert wastes.  The site is to be restored to industrial use. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"60327825","HDC","HEREFORD CURVE (RED HILL JN TO ROTHERWAS JN)","0.0814","0.0819","Restricted Clearance","New Road","All/Multiple Tracks","Limited Clearance","NP"
"70323120","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.0833","0.0833","Authorised Access Point - Pedestrian","GLAN Y MOR","Up Main/Fast","","O"
"50140244","SHL","SHREWSBURY & HEREFORD LINE","0.0836","0.0836","Restricted Clearance","Limited Clearance at Br 7>","All/Multiple Tracks","ZIAR Ref No_266004_ Interim Reference No_HZ_3435 _Notes: ","O"
"50135449","GNQ1","GOBOWEN - OSWESTRY MILEPOST CHANGE","0.0836","0.0836","Buried & Overhead Electric Cable","Electric Line","All/Multiple Tracks","ZIAR Ref No_275246_ Interim Reference No_HZ_17156 _Notes: Railtrack Property Land Plan No; 515","O"
"50140245","SHL","SHREWSBURY & HEREFORD LINE","0.0858","0.0888","Restricted Clearance","Limited Clearance at Br 8>","All/Multiple Tracks","LIMITED CLEARANCE - BOTH SIDES","O"
"50137529","SHL","SHREWSBURY & HEREFORD LINE","0.0858","0.0858","Conservation Area","Adjoins And Includes Railway Land In Town Centre","All/Multiple Tracks","Conservation Area~ ZIAR Ref No_273181_ Interim Reference No_HZ_15091 _Notes: And Around Viaduct Br 7 At Abbey Station And Part Of Station Buildings. Listed. & Crewe Junction Signal Box. Heritage Record No: HR22708/3005","NP"
"70323724","CWL2","CENTRAL WALES LINE","0.0858","0.0858","Buried Telecommunication Cables","Lyon Crossing","Unknown","Scratch Buried Telecomms Cable UP and Down Cess. Dept 150mm below surface covered with warning tape, User Works crossing Telephones to S128 connection box. Up to 10m either side of the crossing.",""
"70328179","CWL2","CENTRAL WALES LINE","0.0858","0.0858","Authorised Access Point","Lyon","All/Multiple Tracks","Level crossing access only Vehicle gates only with telephones","O"
"70327113","DEL","DELETED RECORDS","0.0858","0.0858","Authorised Access Point","Lyon","All/Multiple Tracks","Level Crossing Access Only","R"
"60098245","CWL2","CENTRAL WALES LINE","0.0880","0.0880","Hazard Associated With Culvert","*","All/Multiple Tracks","SO429826-137 ICI 3"" brick arch Culverts <confined space> - RAR Code: BBUC or HSL- HAZARD V.10","NP"
"60098246","CWL2","CENTRAL WALES LINE","0.0880","0.0880","Hazard Associated With Culvert","*","All/Multiple Tracks","SO427826-137 Railtrack 2 x 18"" EW pipes Culverts <confined space> - RAR Code: BBUC or HSL- HAZARD V.10","NP"
"40097190","GLA","GAERWEN - AMLWCH","0.0880","0.1320","Buried & Overhead Electric Cable","","","Ynysfanlach. NO LONGER PART OF THE IMC 2000 CONTRACT AREA","R"
"70323118","LJT1","LLANDUDNO JN - BLAENAU FFESTINIOG","0.0903","0.0903","Authorised Access Point - Vehicle","Coal Yard","Down Siding","ACCESS TO STORAGE DEPOT & LJT1/CNH3 DOWN SIDINGS LINES","O"
"50135459","GNQ2","TANAT VALLEY BRNCH FROM LLYNCLYS JN","0.0911","0.0911","Buried Foul Water Service","6  Diameter Sewer","All/Multiple Tracks","ZIAR Ref No_275256_ Interim Reference No_HZ_17166 _Notes: Laid Oswestry RDC, - Railtrack Property Land Plan No; 515","O"
"50140246","SHL","SHREWSBURY & HEREFORD LINE","0.0924","0.0932","Restricted Clearance","Limited Clearance at Br 9>","All/Multiple Tracks","LIMITED CLEARANCE UP SIDE ONLY","O"
"40091262","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0946","1.1320","COSS or IWA may not work alone","WREXHAM GENERAL / EXCHANGE","All/Multiple Tracks","Up & Down Loop <Single> <>","NP"
"70322918","SBA1","SUTTON BR JCN - WELSHPOOL","0.0951","0.0951","Authorised Access Point - Pedestrian","DRAWWELL ST","Rev Main/Fast","","O"
"120012689","LJT1","LLANDUDNO JN - BLAENAU FFESTINIOG","0.0971","0.0987","Landfill Gases","Rear of Marineland, Llandudno Junction","All/Multiple Tracks","Tip of unknown wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120011771","LJT1","LLANDUDNO JN - BLAENAU FFESTINIOG","0.0987","0.1719","Landfill Gases","Conwy Road, Llandudno junction","All/Multiple Tracks","Tip of unknown wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40039248","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.0990","0.0990","Buried Water Main","Wrexham - Mold Branch","","Diameter: 12 Inches <> Main. WREXHAM & EAST DENBIGHSHIRE WATER CO","C"
"40039249","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.1001","0.1001","Buried Water Main","Wrexham - Mold Branch","","Diameter: 12 Inches <> Main. WREXHAM & EAST DENBIGHSHIRE WATER CO","C"
"70329964","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.1013","0.1013","Authorised Access Point - Vehicle","WREXHAM CENTRAL STN <VEH>","Rev Main/Fast","Access off Crispin lane/ A541 - Stryt Y Rhaglas","O"
"70328489","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.1056","0.1056","Authorised Access Point","Tywyn - Deganwy","All/Multiple Tracks","Footpath with stiles","T"
"70327501","DEL","DELETED RECORDS","0.1056","0.1056","Authorised Access Point - Pedestrian","Tywyn - Deganwy","All/Multiple Tracks"," ","R"
"40493770","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.1064","0.1064","Authorised Access Point - Pedestrian","WREXHAM GENERAL STN","Rev Main/Fast","","O"
"40493772","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.1079","0.1079","Authorised Access Point - Pedestrian","WREXHAM CENTRAL STN","Rev Crossover","","O"
"70326082","WDB1","WREXHAM CENTRAL - HAWARDEN BRIDGE","0.1080","0.1080","Asbestos Hazard","WREXHAM GENERAL RAIL STATION","All/Multiple Tracks","OPERATIONAL PROPERTY, STATION. PRESUME AMOSITE",""
"40531317","LJT1","LLANDUDNO JN - BLAENAU FFESTINIOG","0.1100","0.1500","Road/Rail Noise","GLAN CONWY","Rev Main/Fast","A55","O"
"40531888","LLJ","LLANDUDNO JUNCTION - LLANDUDNO","0.1102","0.1102","Authorised Access Point - Pedestrian","FRON TOM CROSSING","Up Main/Fast","","O"
"50135450","GNQ1","GOBOWEN - OSWESTRY MILEPOST CHANGE","0.1109","0.1109","Buried Water Main","3  Diameter Water Pipe","All/Multiple Tracks","ZIAR Ref No_275247_ Interim Reference No_HZ_17157 _Notes: Laid by Oswestry RDC, - Railtrack Property Land Plan No; 515","O"
