"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"30108061","BOK2","CAMDEN RD JN - KENSAL GREEN JN","0.0044","0.0066","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks: Owner London Electricity Board.Wayleave Ref D.O. 2330:RTP 260","O"
"110151534","ELL1","DALSTON - NEW CROSS GATE","0.0051","0.0399","Authorised Walking Route","Authorised Walking Route","All/Multiple Tracks","Authorised Walking Route - Walking route in Up & Dn cess - Not continuous. Note areas of restricted clearance.","O"
"110151535","ELL1","DALSTON - NEW CROSS GATE","0.0051","0.0390","Hazard-Tripping","Dalston Western Curve","All/Multiple Tracks","Hazard Tripping - 4 ft Drainage channel in slab track","O"
"110151536","ELL1","DALSTON - NEW CROSS GATE","0.0051","0.0399","Restricted Clearance","Dalston Western Curve","All/Multiple Tracks","Restricted clearance - Due to limited clearances in the covered way, drivers of all traction units shall ensure that all opening windows in driving cabs remain closed whilst passing through the covered way.","O"
"110151537","ELL1","DALSTON - NEW CROSS GATE","0.0051","0.0399","Hazard-Tripping","Dalston Western Curve","All/Multiple Tracks","Hazard-Tripping - Surface cables, AWS & TPWS equipment laid on slab track","O"
"110177092","GOJ","GOSPEL OAK JN - JUNCTION RD JN","0.0053","0.0053","Authorised Access Point - Pedestrian","GOSPEL OAK STATION 3 WEST UP","Up Main/Fast","Pedestrian access. Verified as part of the access point project 2021","O"
"120012465","EWC","ELY WEST CURVE","0.0056","0.0392","Landfill Gases","Queen Adelaide, Ely","All/Multiple Tracks","Tip of works waste from sugar beet factory. Site partially redeveloped for industrial use. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"30324854","BOK4","WILLESDEN HIGH LEVEL JN - ACTON WELLS JN","0.0057","0.1457","25Kv Overhead Electrification","","All/Multiple Tracks","","O"
"30324858","CHM","CHANNELSEA NORTH HIGH MEADS","0.0058","0.0201","25Kv Overhead Electrification","","All/Multiple Tracks","","O"
"110164012","SSL","SEVEN SISTERS LOOP","0.0080","0.0160","Invasive / Injurious Plants","STONEBRIDGE ROAD","Down Main/Fast","JAPANESE KNOTWEED","O"
"110149515","GOJ","GOSPEL OAK JN - JUNCTION RD JN","0.0088","0.0088","Route Crime Hotspots","Gospel Oak","Up Main/Fast","Notification of route crime hotspot with this area subject to repeated incidents of trespass and graffiti",""
"30324886","TEN","STANSTED EAST TO NORTH LOOP","0.0131","0.0735","25Kv Overhead Electrification","","All/Multiple Tracks","","O"
"110151538","ELL1","DALSTON - NEW CROSS GATE","0.0161","0.0193","Restricted Clearance","Dalston Western Curve","All/Multiple Tracks","Hazard-Tripping - Supporting structure in 6""","O"
"110151539","ELL1","DALSTON - NEW CROSS GATE","0.0165","0.0165","Buried Surface Water Pipe","Dalston Western Curve","Down Main/Fast","Buried surface water pipe","O"
"110151540","ELL1","DALSTON - NEW CROSS GATE","0.0165","0.0191","Restricted Clearance","Dalston Western Curve","Down Main/Fast","Restricted clearance - Down ELL cess due to wall mounted troughing route","O"
"110171038","TEN","STANSTED EAST TO NORTH LOOP","0.0170","0.0170","Authorised Access Point - Pedestrian","Stansted Triangle FTN","Rev Single","Authorised Access Point - Pedestrian. Electric gate has been installed at Elms farm leading to NR access point.Combination code for this gate is 2007.","O"
"110177088","GOJ","GOSPEL OAK JN - JUNCTION RD JN","0.0182","0.0182","Authorised Access Point - Pedestrian","GOSPEL OAK STATION PLATFORM 3 EAST TERMINAL","","Pedestrian access. Verified as part of the access point project 2021","O"
"30109129","LLS2","LEA JN - HIGH MEADS JN","0.0184","0.0184","Authorised Access Point - Pedestrian","LEA JUNCTION","Down Main/Fast","Status =In Use. Safety Validated =Yes. 21/04/2015 LLS2 0m 00yds-Lea Junction-Pedestrian access only. Parking available with pedestrian access  Amended as part of the AP project 2021","O"
"110164011","KGC","KENSAL GREEN JN - WILLESDEN (CITY LINES)","0.0190","0.0220","Invasive / Injurious Plants","PALERMO ROAD","Up Main/Fast","JAPANESE KNOTWEED","O"
"110151541","ELL1","DALSTON - NEW CROSS GATE","0.0195","0.0204","Buried Foul Water Service","Dalston Western Curve","Down Main/Fast","Buried foul water service - Under track main sewer","O"
"30330518","BOK2","CAMDEN RD JN - KENSAL GREEN JN","0.0200","0.0374","Preserved Bridge","Hartland Road","All/Multiple Tracks","No work to be carried on the road surfaces between these points due to the London Borough of Camden placing a works restriction between June 2004 and July 2005. Contact Camden on 020 7974 2015.","O"
"110151542","ELL1","DALSTON - NEW CROSS GATE","0.0200","0.0208","Buried Foul Water Service","Dalston Western Curve","Up Main/Fast","Buried foul water service - Under track main sewer","O"
"110151547","ELL1","DALSTON - NEW CROSS GATE","0.0202","0.0202","Restricted Clearance","Dalston Western Curve","Up Main/Fast","Restricted clearance - Restricted height access to pump controls in Up ELL cess <Br 281>","O"
"110151549","ELL1","DALSTON - NEW CROSS GATE","0.0215","0.0267","Restricted Clearance","Dalston Western Curve","All/Multiple Tracks","Restricted clearance - Supporting structure in 6""","O"
"110151550","ELL1","DALSTON - NEW CROSS GATE","0.0218","0.0265","Restricted Clearance","Dalston Western Curve","Down Main/Fast","Restricted clearance - Down ELL cess due to wall mounted troughing route","O"
"30107772","BOK2","CAMDEN RD JN - KENSAL GREEN JN","0.0220","0.1386","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks: Crosses Bridge no 25 from Upside to Dnside: Owner Rediffusion Ltd.Wayleave Ref P-R:RTP 245","O"
"110176872","DEL","DELETED RECORDS","0.0250","0.0250","Aquatic Planting","TEST","All/Multiple Tracks","TEST EDITED","C"
"110177888","DEL","DELETED RECORDS","0.0250","0.0250","Aquatic Planting","TEST","All/Multiple Tracks","TEST EDITED",""
"110151532","ELL1","DALSTON - NEW CROSS GATE","0.0251","0.0251","Authorised Access Point - Road-Rail Machines","BOLEYN ROAD ACCESS POINT","Up Main/Fast","Authorised Access Point - Road-Rail Machines -Off Boleyn Road. RRAP access point.~
Vehicles are only permitted past the barrier at the top of the ramp during a possession. <This is also shown under ELR BOK1 hazard directory>~
Coords: 533460.442 184955.269 <TQ 334849>","O"
"30109042","ACW","ACTON CANAL WHARF TO WILLESDEN","0.0264","0.0264","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks:Owner LEB. Wayleave Ref Unknown:RTP 223","O"
"30111403","KGC","KENSAL GREEN JN - WILLESDEN (CITY LINES)","0.0264","0.0264","Buried Foul Water Service","NP","All/Multiple Tracks","All Tracks: Owner Willesden U.D.C.Wayleave Ref Unknown:RTP 223/245","O"
"30111404","KGW","KENSAL GREEN JN - WILLESDEN NEW STN","0.0264","0.0264","Buried Foul Water Service","NP","All/Multiple Tracks","All Tracks: Owner Willesden U.D.C.Wayleave Ref Unknown:RTP 223/245","O"
"110143085","BOK4","WILLESDEN HIGH LEVEL JN - ACTON WELLS JN","0.0264","0.0374","Invasive / Injurious Plants","WILLESDEN HIGH LEVEL","Up Main/Fast","JAPANESE KNOTWEED AT THIS SITE",""
"110152230","GOJ","GOSPEL OAK JN - JUNCTION RD JN","0.0264","0.0274","Hazard Associated with Handrails","Gordon House Road","All/Multiple Tracks","","O"
"110151552","ELL1","DALSTON - NEW CROSS GATE","0.0282","0.0299","Restricted Clearance","Dalston Western Curve","Down Main/Fast","Restricted clearance - Supporting structure in 6""","O"
"110151555","ELL1","DALSTON - NEW CROSS GATE","0.0282","0.0319","Restricted Clearance","Dalston Western Curve","Up Main/Fast","Restricted clearance - Supporting structure in 6""","O"
"110151556","ELL1","DALSTON - NEW CROSS GATE","0.0284","0.0317","Restricted Clearance","Dalston Western Curve","Down Main/Fast","Down ELL cess due to wall mounted troughing route","O"
"30108400","LLS1","HIGH MEADS JN - TEMPLE MILLS EAST JCN","0.0308","0.1408","Buried Plant Cable","NP","","Down Side: 11 chains away from track on downside: Owner C.E.G.B.Wayleave Ref Unknown:RTP Unknown","O"
"30109148","DEL","DELETED RECORDS","0.0315","0.0315","Authorised Access Point","High Meads Jcn.","","Status =In Use. Safety Validated =Yes.","R"
"110147477","ACW","ACTON CANAL WHARF TO WILLESDEN","0.0318","0.0318","Authorised Access Point - Pedestrian","Euro Terminal <ACW> & ACTON LANE FS","Rev Single","Address:Channel Gate Road, Willesden, London:NW10 8AY Details: Channel Gate Road","O"
"30324873","LLS1","HIGH MEADS JN - TEMPLE MILLS EAST JCN","0.0319","0.1128","25Kv Overhead Electrification","","All/Multiple Tracks","","O"
"110151558","ELL1","DALSTON - NEW CROSS GATE","0.0320","0.0329","Buried Foul Water Service","Dalston Western Curve","Down Main/Fast","Buried foul water service - Under track main sewer","O"
"110177078","ACW","ACTON CANAL WHARF TO WILLESDEN","0.0322","0.0322","Authorised Access Point - Vehicle","EUROTERMINAL WILLESDEN NO7 JNC","Rev Single","Vehicle access. Verified as part of the access point project 2021","O"
"110151560","ELL1","DALSTON - NEW CROSS GATE","0.0322","0.0332","Buried Foul Water Service","Dalston Western Curve","Up Main/Fast","Buried foul water service - Under track main sewer","O"
"110151564","ELL1","DALSTON - NEW CROSS GATE","0.0322","0.0332","Buried Foul Water Service","Dalston Western Curve","Up Main/Fast","Buried Foul Water Service - Foul water pipe from Dalston station","O"
"110151562","ELL1","DALSTON - NEW CROSS GATE","0.0325","0.0325","Buried Electrical Cables","Dalston Western Curve","Down Main/Fast","Buried Electrical Cables - 400v cable","O"
"110151563","ELL1","DALSTON - NEW CROSS GATE","0.0327","0.0327","Buried Electrical Cables","Dalston Western Curve","Up Main/Fast","Buried Electrical Cables -","O"
"30108028","KGW","KENSAL GREEN JN - WILLESDEN NEW STN","0.0352","0.0352","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks: Owner Willesden Corp.Wayleave Ref Unknown:RTP 223/245","O"
"30109152","CST","CARPENTERS ROAD NORTH JNC STRATFORD CENTRAL JNC WEST","0.0354","0.0354","Authorised Access Point - Pedestrian","CARPENTERS ROAD NORTH JCN.","Rev Main/Fast","Parking adjacent to Line; Road quality normally good but poor in bad weather. Status =In Use. Safety Validated =Yes. Also known as Aquatic Cenre. Parking available for 2 vehicles.  Amended as part of the AP project 2021","O"
"30111405","KGW","KENSAL GREEN JN - WILLESDEN NEW STN","0.0374","0.0374","Buried Foul Water Service","NP","All/Multiple Tracks","All Tracks: Owner Willesden U.D.C.Wayleave Ref Unknown:RTP 223/245","O"
"110151565","ELL1","DALSTON - NEW CROSS GATE","0.0399","0.0533","Restricted Clearance","Dalston Junction station","All/Multiple Tracks","Restricted Clearance - Through Dalston Station platforms","O"
"110151583","ELL1","DALSTON - NEW CROSS GATE","0.0399","0.0399","Authorised Access Point - Pedestrian","Dalston Junction station","Down Main/Fast","Dalston Junction station - Access steps from Dalston station Platform 4. Troughing route adjacent to base of steps.","O"
"110151586","ELL1","DALSTON - NEW CROSS GATE","0.0399","0.0399","Authorised Access Point - Pedestrian","Dalston Junction station","Up Main/Fast","Authorised Access Point - Pedestrian - Access ramp from Dalston station platform 1. Uneven surface at base of ramp","O"
"110151588","ELL1","DALSTON - NEW CROSS GATE","0.0404","0.0404","Protected Animal Species","Kingsland Viaduct","All/Multiple Tracks","Kingsland Viaduct - Black Redstarts present at Kingsland Viaduct","O"
"110151589","ELL1","DALSTON - NEW CROSS GATE","0.0408","0.0408","Buried Service","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Buried Service","O"
"30108027","KGC","KENSAL GREEN JN - WILLESDEN (CITY LINES)","0.0418","0.0418","Buried Plant Cable","NP","","Bridge No 2: Owner Willesden Corp.Wayleave Ref Unknown:RTP 223/245","O"
"110143086","BOK4","WILLESDEN HIGH LEVEL JN - ACTON WELLS JN","0.0418","0.0572","Invasive / Injurious Plants","WILLESDEN TO ACTON WELLS","Down Main/Fast","JAPANESE KNOTWEED AT THIS SITE",""
"30109149","LLS1","HIGH MEADS JN - TEMPLE MILLS EAST JCN","0.0420","0.0420","Authorised Access Point - Road-Rail Machines","HIGH MEADS JCN.","Down Main/Fast","Parking adjacent to Access Point; access on foot. Road quality good in all weather. Status =In Use. Safety Validated =Yes. New RRAP installed as part of NLRIP works, also known as LLS1 RAP down  Amended as part of the AP project 2021","O"
"110146682","LLS1","HIGH MEADS JN - TEMPLE MILLS EAST JCN","0.0420","0.0420","Authorised Access Point - Road-Rail Machines","HIGH MEADS JUNCTION","Up Main/Fast","New RRAP installed as part of NLRIP works Also known as LLS1 RAP  Amended as part of the AP project 2021","O"
"110164415","ACW","ACTON CANAL WHARF TO WILLESDEN","0.0440","0.0660","Invasive / Injurious Plants","ACTON CANAL WHARF","Down Main/Fast","JAPANESE KNOTWOOD","O"
"110175112","GOJ","GOSPEL OAK JN - JUNCTION RD JN","0.0448","0.0448","Authorised Access Point - Vehicle","GOSPEL OAK ","Up Main/Fast","RRAP on both roads. Access off Mansfield Road. Amended as part of the AP project 2021","O"
"110155800","EWC","ELY WEST CURVE","0.0450","0.0450","Authorised Access Point - Vehicle","Yacht Club EWC","Rev Main/Fast","new Vehicle access Point","O"
"110175978","KGC","KENSAL GREEN JN - WILLESDEN (CITY LINES)","0.0458","0.0458","Authorised Access Point - Pedestrian","Harrow Rd A404 <KGC>","Down Main/Fast","","O"
"50460086","KGC","KENSAL GREEN JN - WILLESDEN (CITY LINES)","0.0462","0.1684","25Kv Overhead Electrification","25 KV Overhead Line Equipment","All/Multiple Tracks","","O"
"110150284","BOK4","WILLESDEN HIGH LEVEL JN - ACTON WELLS JN","0.0462","0.0506","Restricted Sighting","Grand Union Control bridge 1","All/Multiple Tracks","RESTRICTED SIGHTING WHILST ON THE BRIDGE DUE TO BRIDGE STUCTURE AND A NEIGHBOUING BUILDING. P.O.S AT EACH END. RESTRICTED SIGHTING HCF MINIMUM OF SITE & DISTANT LOOKOUT REQUIRED IF WORKING WARNING SSOW.1100 AND 2100.",""
"110151590","ELL1","DALSTON - NEW CROSS GATE","0.0486","0.0531","Invasive / Injurious Plants","Kingsland Viaduct Dalston to Haggerston","Up Main/Fast","Persistent / Dangerous Weeds - Japanese knotweed present in this area","O"
"30324893","WMB","WILLESDEN HL JN - MITRE BRIDGE JN","0.0491","0.0718","25Kv Overhead Electrification","","All/Multiple Tracks","","O"
"110152560","GOJ","GOSPEL OAK JN - JUNCTION RD JN","0.0517","0.0527","Hazard Associated with Handrails","MORTIMER STREET","Down Main/Fast","Unprotected drop edge to 1 wingwall","O"
"30112069","BOK2","CAMDEN RD JN - KENSAL GREEN JN","0.0528","0.0528","Buried Multi-Product Pipe","NP","All/Multiple Tracks","All Tracks: Ma 12087: Owner Metro Water Board.Wayleave Ref C:RTP 245","O"
"30264549","TEN","STANSTED EAST TO NORTH LOOP","0.0528","0.0814","Hazard Undefined","STANSTED AIRPORT BRANCH","Up Main/Fast","EARTH Care must be taken while carrying out work in this location","O"
"20780222","CRF1","FREIGHT TERMINAL JN - COM (KINGS CROSS INCLINE)","0.0528","0.0668","Gradient Greater Than 1 in 100","CRF1 0.0528-0.0668","All/Multiple Tracks","Gradient 41",""
"110141849","CRF1","FREIGHT TERMINAL JN - COM (KINGS CROSS INCLINE)","0.0528","0.0668","Gradient Greater Than 1 In 50","","All/Multiple Tracks","The Gradient at this location is 1 in 50 or greater. This MUST be considered in the planning and use of ON TRACK PLANT and HAND TROLLEYS.","O"
"110151591","ELL1","DALSTON - NEW CROSS GATE","0.0533","0.0533","Buried Service","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Buried Service - 3 Buried Services At This Location","O"
"30107529","WMB","WILLESDEN HL JN - MITRE BRIDGE JN","0.0550","0.0660","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks: Owner Unknown.Wayleave Ref Unknown:RTP 223","O"
"30107467","WMB","WILLESDEN HL JN - MITRE BRIDGE JN","0.0550","0.0550","Buried Multi-Product Pipe","NP","All/Multiple Tracks","All Tracks: Bridge No 3: Owner MWB.Wayleave Ref 27344/0055:RTP 223","O"
"30109012","WMB","WILLESDEN HL JN - MITRE BRIDGE JN","0.0550","0.0660","Buried Plant Cable","NP","","Up Side: Bridge No 3: Owner LEB.Wayleave Ref 27344/0049:RTP 223","O"
"30109040","WMB","WILLESDEN HL JN - MITRE BRIDGE JN","0.0550","0.0550","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks: Bridge No 3: Owner Hammersmith Corp.Wayleave Ref Unknown:RTP 223","O"
"30107433","WMB","WILLESDEN HL JN - MITRE BRIDGE JN","0.0550","0.0550","Buried Multi-Product Pipe","NP","All/Multiple Tracks","All Tracks: Bridge No 3: Owner North Thames Gas.Wayleave Ref Unknown:RTP 223","O"
"30107487","WMB","WILLESDEN HL JN - MITRE BRIDGE JN","0.0550","0.0550","Buried Multi-Product Pipe","NP","All/Multiple Tracks","All Tracks: Bridge No 3: Owner Hammersmith Corp.Wayleave Ref Unknown:RTP 223","O"
"110176984","BOK4","WILLESDEN HIGH LEVEL JN - ACTON WELLS JN","0.0557","0.0557","Authorised Access Point - Road-Rail Machines","OLD OAK RRV","Down Main/Fast","RRV access. Verified as part of the access point project 2021","O"
"110146696","BOK4","WILLESDEN HIGH LEVEL JN - ACTON WELLS JN","0.0557","0.0557","Authorised Access Point - Road-Rail Machines","OLD OAK COMMON LANE","Up Main/Fast","New RRAP installed as part of NLRIP works","O"
"110151593","ELL1","DALSTON - NEW CROSS GATE","0.0564","0.0564","Buried Service","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Buried Service -","O"
"110151594","ELL1","DALSTON - NEW CROSS GATE","0.0566","0.0566","Buried Water Main","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Buried Water Main - 2 Buried Water Mains at This Location","O"
"110164363","GOJ","GOSPEL OAK JN - JUNCTION RD JN","0.0572","0.0770","Invasive / Injurious Plants","MORTIMAR TERRACE","Up Main/Fast","JAPANESE KNOTWOOD","O"
"110151597","ELL1","DALSTON - NEW CROSS GATE","0.0577","0.1141","Authorised Walking Route","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Safe Walking Route - Walking route in both cesses","O"
"110151543","ELL1","DALSTON - NEW CROSS GATE","0.0583","0.0583","Protected Animal Species","Kingsland Viaduct Dalston to Haggerston","Down Main/Fast","Artificial Bat Roost <Bat Cave> - General Purpose Bat Box","O"
"110151544","ELL1","DALSTON - NEW CROSS GATE","0.0593","0.0593","Buried S&T Cable","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Buried S&T Cable","O"
"110151545","ELL1","DALSTON - NEW CROSS GATE","0.0596","0.0697","Restricted Clearance","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Restricted Clearance - Adjacent to noise barriers","O"
"110151546","ELL1","DALSTON - NEW CROSS GATE","0.0599","0.0599","Buried Electrical Cables","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Buried Electrical Cables","O"
"30109158","CCH","CAMBRIDGE HAUGHLEY JNC","0.0608","0.0608","Authorised Access Point - Pedestrian","Laundry Lane L.C. <ADCL>","All/Multiple Tracks","Status =In Use. Safety Validated =Yes. 1/4/15 - CCH-0m 638yds-Laundry Lane L.C.-Pedestrain access only","O"
"110151548","ELL1","DALSTON - NEW CROSS GATE","0.0612","0.0640","Invasive / Injurious Plants","Kingsland Viaduct Dalston to Haggerston","Up Main/Fast","Persistent / Dangerous Weeds - Japanese knotweed present in this area","O"
"30109156","DEL","DELETED RECORDS","0.0616","0.0616","Authorised Access Point - Pedestrian","AS&TE Dept, Carpenters Rd.","Up Main/Fast","Parking adjacent to Access Point; access on foot. Road quality normally good but poor in bad weather. Status =In Use. Safety Validated =Yes.","R"
"110151551","ELL1","DALSTON - NEW CROSS GATE","0.0618","0.0618","Protected Animal Species","Kingsland Viaduct Dalston to Haggerston","Up Main/Fast","Artificial Bat Roost <Bat Cave> -Double Front Panel General Purpose Bat Box","O"
"110151553","ELL1","DALSTON - NEW CROSS GATE","0.0621","0.0621","Buried Service","Kingsland Viaduct Dalston to Haggerston","All/Multiple Tracks","Buried Service","O"
"110174878","CCH","CAMBRIDGE HAUGHLEY JNC","0.0624","0.0624","Authorised Access Point - Vehicle","LAUNDRY LANE","Rev Main/Fast","Vehicle access. Verified as part of the access point project 2021","O"
"110147578","CST","CARPENTERS ROAD NORTH JNC STRATFORD CENTRAL JNC WEST","0.0630","0.0630","Authorised Access Point - Pedestrian","CHANNELSEA CURVE 25KV SUBSTATION","Unknown","Address:Marshgate Lane Stratford <Hire Masters>:E15 2NW Details: OS GRID REF NO TQ38773 8426","O"
"110175264","GOJ","GOSPEL OAK JN - JUNCTION RD JN","0.0635","0.0876","Buried Telecommunication Cables","MANOR PARK STATION REB <FTN/GSM-R>","Up Main/Fast","Green DISAC fibre cable carrying critical services lying on ballast. Cable may be buried or covered in vegetation throughout mileage Owner - Network Rail NRT",""
"30108058","BOK4","WILLESDEN HIGH LEVEL JN - ACTON WELLS JN","0.0638","0.0638","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks: Owner Metropolitan Electricity Supply Co.Wayleave Ref Unknown:RTP 164","O"
