"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"120012746","SCQ1","STOKE JN - MILTON JN -CONGLETON (PART CLOSED)","0.0031","0.0637","Landfill Gases","Fenton Manor Landfill","All/Multiple Tracks","Site preparation works commenced but no landfilling at present. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"50139047","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0044","0.0440","Restricted Sighting","Restricted Sighting","","ZIAR Ref No_271994_ Interim Reference No_HZ_10512 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"50139046","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0044","15.0682","Road/Rail Noise","Beware of Noise","","ZIAR Ref No_271993_ Interim Reference No_HZ_10511 _Notes: Noise from Wind, Road Traffic and Low Flying Aircraft. Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory",""
"110142193","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0060","0.0060","Confined Spaces Requirement","WNS No2 UTX","Up Main/Fast","UTX crosses all multiple tracks to the LEC2 down side","O"
"50138810","LTV","LICHFIELD TV JN - LICHFIELD TRENT VALLEY","0.0066","0.0484","Road/Rail Noise","Beware of Noise","","ZIAR Ref No_272278_ Interim Reference No_HZ_10796 _Notes: Noise from Wind, Road Traffic and Low Flying Aircraft. Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory",""
"110175070","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0067","0.0067","Access Point - Platform End","Stone Plat 2 LowEnd","Down Main/Fast","","O"
"110141919","SCQ3","LEEK BROOK JN - CALDON QUARRY","0.0070","0.0193","Gradient Greater Than 1 In 50","","All/Multiple Tracks","The Gradient at this location is 1 in 50 or greater. This MUST be considered in the planning and use of ON TRACK PLANT and HAND TROLLEYS.","O"
"50461261","LTV","LICHFIELD TV JN - LICHFIELD TRENT VALLEY","0.0079","0.0079","Authorised Access Point - Pedestrian","Burton Road - Br.No.100","Rev Main/Fast","Nature of Access: single gate No.17 padlock, descending steps. Parking: poor, on side of road.","O"
"50477327","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0090","0.0090","Buried Electrical Cables","Near Stone Station Footbridge <Br. No. 1>","All/Multiple Tracks","Electricity cables under tracks approx 95yds from footbridge No. 1 in direction of decreasing mileage. For more info. contact the Buried Services Co-ordinator Tel: <External> 0121 345 3225 <Internal> 085 53225.","O"
"50130747","SCQ3","LEEK BROOK JN - CALDON QUARRY","0.0140","0.0160","Buried Gas Pipe","Gas Main","","ZIAR Ref No_278990_ Interim Reference No_HZ_20900 _Notes: Laid by WMGB, - Railtrack Property Land Plan No; 413","O"
"110142194","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0150","0.0150","Confined Spaces Requirement","WNS No3 UTX","Up Main/Fast","UTX crosses all multiple tracks to the LEC2 down side","O"
"110175046","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0153","0.0153","Access Point - Platform End","Stone Plat 1 LowEnd","Up Main/Fast","","O"
"110162166","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0158","6.1214","Gradient Greater Than 1 in 100","Kidsgrove","All/Multiple Tracks","Gradient 1 in 100 between  0m- 0158yds & 1m- 1214yds <RUNAWAY RISK>","O"
"50450348","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0162","0.0162","Asbestos Hazard","Stone Station","All/Multiple Tracks","Asbestos containing material present. Contact Zone Building Surveyor for further details.","O"
"110147035","NSS","NORTH STAFFORD JN - STOKE JN","0.0164","0.0164","Authorised Access Point - Vehicle","City Rd / Stoke Junction NSS","Up Main/Fast","Address:A5006:ST4 1 Details: Access near new carpark at Stoke Station  OS GRID REF SJ 882 447","O"
"50130748","SCQ3","LEEK BROOK JN - CALDON QUARRY","0.0167","0.0267","Buried Gas Pipe","168 mm Diameter Gas Main","","ZIAR Ref No_278991_ Interim Reference No_HZ_20901 _Notes: Laid by BG, - Railtrack Property Land Plan No; 413","O"
"110166917","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0170","0.0190","Invasive / Injurious Plants","Kidsgrove - Crewe Stn","All/Multiple Tracks","Down- Knotwood Treatment","O"
"50116102","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0176","0.0176","Hazard-Structural","Stone  (Property Ref No:- 240449000000)","","","O"
"50115673","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0176","0.0176","Authorised Walking Route","Stone Ground Frame","","ZIAR Ref No_268712_ Interim Reference No_HZ_6198 _Notes: Through station entrance and over footbridge to Down platform, alongside and clear of Down Main Line., Route Sponsor; RMZ, Issue Date; 01/03/96 NOTE: THE MILEAGES USED HERE ARE ONLY APPROXIMATE.","O"
"50461203","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0195","0.0195","Authorised Access Point - Vehicle","Cemetery Side Nuneaton TSC 25Kv Sub WNS","Up Main/Fast","Nature of Access: double gate, No.17 padlock, direct to track. Contact RT Portfolio Manager before storing materials on site. Parking: good, adj to PSB. Up TV Slow","O"
"110142195","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0200","0.0200","Confined Spaces Requirement","WNS No4 UTX","Up Main/Fast","UTX crosses all multiple tracks to the LEC2 down side","O"
"40639069","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0210","0.0210","Overhead Electrical Cables"," PSP Stone Station Yard","All/Multiple Tracks","Live supply fed from BOTH slow & fast lines over top of OLE ","O"
"110142196","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0230","0.0230","Confined Spaces Requirement","WNS No5 UTX","All/Multiple Tracks","Two UTX's on the up main side & down main side","O"
"110175063","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0239","0.0239","Access Point - Platform End","Stone Plat 1 HighEnd","Up Main/Fast","","O"
"110175064","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0241","0.0241","Access Point - Platform End","Stone Plat 2 HighEnd","Down Main/Fast","","O"
"110155866","MYC","NUNEATON MIDLAND YARD JCN TO CANAL FARM JCN (NUNEATON NORTH CHORD)","0.0299","0.0318","No Refuges","Nuneaton North Chord","Down Main/Fast","","O"
"110166931","NSS","NORTH STAFFORD JN - STOKE JN","0.0300","0.0400","Invasive / Injurious Plants","Nth Stafford - Stoke Jnc","All/Multiple Tracks","UP- Knotwood Treatment_3RD TREATMENT JAPANESE KNOTWEED NEEDS SPRAYING","O"
"40039655","HCM3","MADELEY CHORD REVERSING SDGS TO MADELEY","0.0308","0.0308","Buried Water Main","Keele - near Level Crossing 6","","Diameter: 1 Inches <> pipe. in 2"" tube. MR P TWIGG. *MILEAGE INCORRECT*",""
"120012813","NSS","NORTH STAFFORD JN - STOKE JN","0.0311","0.0487","Landfill Gases","Hawkins Street, Fenton","All/Multiple Tracks","Small tip of unknown wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110155862","MYC","NUNEATON MIDLAND YARD JCN TO CANAL FARM JCN (NUNEATON NORTH CHORD)","0.0317","0.0317","Buried Service","Nuneaton North Chord","Down Main/Fast","UTX Crossing single line, containing signalling and power cables","O"
"50130764","SCQ2","MILTON JN - LEEK BROOK JN","0.0343","0.0343","Buried Foul Water Service","24  Diameter Sewer","","ZIAR Ref No_278961_ Interim Reference No_HZ_20871 _Notes: Laid by Stoke Corp, - Railtrack Property Land Plan No; 442","O"
"50130765","SCQ2","MILTON JN - LEEK BROOK JN","0.0377","0.0403","Buried Gas Pipe","Gas Pipe","","ZIAR Ref No_278962_ Interim Reference No_HZ_20872 _Notes: Laid by BG Corp, - Railtrack Property Land Plan No; 442","O"
"120011709","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0379","0.0421","Mineworking - Pitshaft","HAZ002658","All/Multiple Tracks","MINE ENTRY: SHAFT PRESENT 
Approximate Position: Easting: 383465 Northing: 354528 
Mining Engineer Hazard ID: HAZ002658
SHAFT is located approximately 17.6m from the railway.  
No digging within 19m of the approximate position. 
No vehicles or plant to be driven over or within 19m of the approximate position. 
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx 
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"50130749","SCQ3","LEEK BROOK JN - CALDON QUARRY","0.0390","0.0440","Buried & Overhead Electric Cable","240 Volt Electric Line","","ZIAR Ref No_278992_ Interim Reference No_HZ_20902 _Notes: Laid by MEB, - Railtrack Property Land Plan No; 413","O"
"50463015","NSS","NORTH STAFFORD JN - STOKE JN","0.0397","0.0397","Buried Electrical Cables","Hawkins Street","","Buried 415 and pilot cable in 125mm duct across tracks. taken from Wayleaves Agreement <East Midlands Electricity>","O"
"50471401","NSS","NORTH STAFFORD JN - STOKE JN","0.0400","0.0400","Buried Water Main","Near Carters <Br. No. 1A>","All/Multiple Tracks","4"" diameter water main with stop tap under tracks approx 20yds from footbridge No. 1A in direction of decreasing mileage.","O"
"50471402","NSS","NORTH STAFFORD JN - STOKE JN","0.0400","0.0400","Buried Foul Water Service","Near Carters <Br. No. 1A>","All/Multiple Tracks","Public combined gravity sewer under tracks approx 20yds from footbridge No. 1A in direction of decreasing mileage.","O"
"50471400","NSS","NORTH STAFFORD JN - STOKE JN","0.0402","0.0402","Buried Gas Pipe","Near Carters <Br. No. 1A>","All/Multiple Tracks","20"" diameter LP gas main under tracks approx 15yds from footbridge No. 1A in direction of decreasing mileage.","O"
"110141920","SCQ3","LEEK BROOK JN - CALDON QUARRY","0.0404","0.1073","Gradient Greater Than 1 In 50","","All/Multiple Tracks","The Gradient at this location is 1 in 50 or greater. This MUST be considered in the planning and use of ON TRACK PLANT and HAND TROLLEYS.","O"
"110173628","NSS","NORTH STAFFORD JN - STOKE JN","0.0405","0.0405","Authorised Access Point - Vehicle","Hawkins Street","Up Main/Fast","","O"
"50140637","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0407","0.0407","Restricted Clearance","Limited Clearance at Br 1A","","ZIAR Ref No_265632_ Interim Reference No_HZ_3063 _Notes: ","O"
"50463016","NSS","NORTH STAFFORD JN - STOKE JN","0.0409","0.0409","Buried Electrical Cables","Hawkins Street","","Buried 11kv cable in 125mm duct + spare 125mm duct across tracks. Taken from Wayleaves Agreement <East Midlands Electricity>","O"
"50132610","NSS","NORTH STAFFORD JN - STOKE JN","0.0411","0.0411","Buried & Overhead Electric Cable","Electric Line","","ZIAR Ref No_277135_ Interim Reference No_HZ_19045 _Notes: Laid by Rediffusion, - Railtrack Property Land Plan No; 484","O"
"50476093","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0411","0.0411","Buried Gas Pipe","Trent & Mersey Canal <Br. No. 1A>","","LHP gas main under bridge No. 1A.","O"
"50476094","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0411","0.0411","Buried Electrical Cables","Trent & Mersey Canal <Br. No. 1A>","","11kV electricity cable under bridge No. 1A.","O"
"50134968","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0423","0.0423","Buried Gas Pipe","4  Diameter Gas Main - Bridge (2)","","ZIAR Ref No_275758_ Interim Reference No_HZ_17668 _Notes: Laid by Kidsgrove Gas Light Co, - Railtrack Property Land Plan No; 419","O"
"50130766","SCQ2","MILTON JN - LEEK BROOK JN","0.0423","0.0423","Buried Gas Pipe","4  Diameter Gas Pipe","","ZIAR Ref No_278963_ Interim Reference No_HZ_20873 _Notes: Laid by WMGB, - Railtrack Property Land Plan No; 442","O"
"110142197","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0440","0.0440","Confined Spaces Requirement","WNS No6 UTX","All/Multiple Tracks","Two UTX's on the up main side & down main side","O"
"50477320","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0441","0.0441","Buried Electrical Cables","Second Avenue, Kidsgrove <Br. No. 2>","","Low voltage electricity cable in conduits in bridge No. 2.","O"
"50473075","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0441","0.0441","Buried Water Main","Second Avenue, Kidsgrove <Br. No. 2>","","63mm MDPE water main in bridge No. 2.","O"
"50473077","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0441","0.0441","Buried Gas Pipe","Second Avenue, Kidsgrove <Br. No. 2>","","8"" diameter LP gas main in bridge No. 2.","O"
"110142244","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0451","0.0451","Authorised Access Point - Vehicle","Cemetery Side Nuneaton TSC 25Kv WNS/Main","Up Main/Fast","Access is through double gates located at Nuneaton PSB into old railway Cemetery sidings","O"
"50134967","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0453","0.0453","Buried Gas Pipe","Near Second Avenue, Kidsgrove <Br. No. 2>","All/Multiple Tracks","10"" diameter MP gas main under tracks approx 12yds from bridge No. 2 in direction of increasing mileage.Notes: Laid by WMGB, - Railtrack Property Land Plan No; 419","O"
"110183291","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0470","0.0470","Authorised Walking Route","Nuneaton Cemetary Sidings","Rev Siding","Access to Telecoms Tower.","NV"
"50130750","SCQ3","LEEK BROOK JN - CALDON QUARRY","0.0473","0.0473","Buried & Overhead Electric Cable","Electric Line","","ZIAR Ref No_278993_ Interim Reference No_HZ_20903 _Notes: Laid by MEB, - Railtrack Property Land Plan No; 413","O"
"110155854","MYC","NUNEATON MIDLAND YARD JCN TO CANAL FARM JCN (NUNEATON NORTH CHORD)","0.0491","0.0491","Buried Culvert","Nuneaton North Chord","All/Multiple Tracks","Culvert","O"
"110184491","WNS","WIGSTON NTH JN - NUNEATON SOUTH JN","0.0500","0.0500","Authorised Walking Route","Cemetary Sidgings GSM-R Mast","Rev Siding","In order to access the GSM-R Mast, you need to cross WNS3900 using the yellow walking route.","O"
"50140638","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0506","0.0506","Restricted Clearance","Limited Clearance at Br 2","","ZIAR Ref No_265633_ Interim Reference No_HZ_3064 _Notes: ","O"
"50464124","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0509","0.0509","Buried Foul Water Service","Bridge 2 <Newcastle Road>","","Buried Public Combined Sewer in the Road @ Underbridge 2 <Newcastle Road> Severn Trent Water.","O"
"50464126","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0509","0.0509","Buried Water Main","Bridge 2 <Newcastle Road>","","Buried 3"" Cast Iron Distribution Main in the Road @ Underbridge 2 <Newcastle Road> Severn Trent Water.","O"
"50476092","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0509","0.0509","Buried Gas Pipe","Newcastle Road <Br. No. 2>","","1 X 10"" dia LP gas main & 1 X 250mm MP gas main in road under bridge No. 2.","O"
"50476095","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0509","0.0509","Buried Electrical Cables","Newcastle Road <Br. No. 2>","","11kV electricity cable in road under bridge No. 2.","O"
"50476096","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0509","0.0509","Overhead Electrical Cables","B5027 Newcastle Road <Br. No. 2>","","240V overhead electricity cable at bridge No. 2.","O"
"50476097","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0509","0.0509","Buried Telecommunication Cables","Newcastle Road <Br. No. 2>","","BT underground plant in road under bridge No. 2.","O"
"50461272","NBS","NORTON BRIDGE (NORTON BRIDGE/SEARCHLIGHT JCNS) TO STONE JCN","0.0544","0.0544","Authorised Access Point - Pedestrian","Newcastle Road/Tennis Courts","Down Main/Fast"," ","O"
"50130828","SCQ1","STOKE JN - MILTON JN -CONGLETON (PART CLOSED)","0.0550","0.0550","Buried Water Main","10  Diameter Water Main","","ZIAR Ref No_278932_ Interim Reference No_HZ_20842 _Notes: Laid by Co. High St West., - Railtrack Property Land Plan No; 613","O"
"50130767","SCQ2","MILTON JN - LEEK BROOK JN","0.0563","0.0563","Buried Foul Water Service","9  Diameter S W Drain","","ZIAR Ref No_278964_ Interim Reference No_HZ_20874 _Notes: Laid by BWB, - Railtrack Property Land Plan No; 442","O"
"50134969","KCS1","KIDSGROVE JN - CREWE SOUTH JN","0.0620","0.0620","Buried Foul Water Service","48  Diameter Sewer","","ZIAR Ref No_275759_ Interim Reference No_HZ_17669 _Notes: Laid by Kidsgrove UDC, - Railtrack Property Land Plan No; 419","O"
