"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"40387998","EJN","EDGELEY JN NO 2 - NORTHENDEN JN (CHEADLE BCH)(C14)","-0.0031","0.0068","25Kv Overhead Electrification","Not Applicable","","","C"
"40434375","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","-0.0023","0.0050","Hazard Undefined","MAN. VIC. STATION","","PLATFORM 2 - HEALTH HAZARD - FAECES IN PLATFORM","O"
"120015498","CEH","CASTLETON E JN - CASTLETON N JN (CASTLETON NTH FORK LINE)(C74)","-0.0021","0.0838","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015575","CMD1","MACCLESFIELD STN - MLGE CHANGE(HARECASTLE)(MACCLESFIELD-COLWICH LINE)(M3)","-0.0021","1.0560","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015879","AMJ","ASHTON MOSS S JN - ASHTON MOSS N JN (ASHTON MOSS CURVE)(A47)","-0.0019","0.0983","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016465","OLL1","ORDSALL LANE JUNCTION - LIVERPOOL ROAD OLD STATION (O10) (SIDINGS ONLY)","-0.0016","0.0529","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016264","PPA2","ASHBURYS W JN - OLD MIDLAND JN (ANCOATS BCH/ANCOATS JN LINE)(A30/A8)","-0.0009","0.1515","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016505","PPP2","PARK STN JN - PHILLIPS PARK NO 2 JN (ARDWICK BCH)(A12)","-0.0008","0.0618","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016068","CNB2","PEAK FOREST JN - BUXTON JN (BLACKWELL MILLS CURVE)(B69)","-0.0006","0.0628","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40431752","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","-0.0005","0.0440","Road/Rail Noise","MAN. VIC. STATION","All/Multiple Tracks"," ","O"
"120012156","BEJ","EDGELEY JN NO 1 - BUXTON STATION (LNW) (BUXTON BRANCH-LNW)(B58)","-0.0003","0.0553","Landfill Gases","Stockholm Road, Stockport","All/Multiple Tracks","Construction waste tip. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120013722","BUX","BUXTON - BRIGG'S SDGS(HINDLOW)(BUXTON & HIGH PEAK JN LINE NO 1)(B59)","-0.0003","0.0267","Landfill Gases","Former Locomotive Depot, Buxton","All/Multiple Tracks","Partial infill of valley with unknown wastes to form site of locomotive depot.  Additional tipping of railway wastes in the 1930s to form the extension to the depot. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40040120","BUX","BUXTON - BRIGG'S SDGS(HINDLOW)(BUXTON & HIGH PEAK JN LINE NO 1)(B59)","0.0000","0.0000","Buried Water Main","Buxton - at Station - to bottling plant","Unknown","Diameter: 3 Inches <> Steel pipes. BUXTON MINERAL WATER COMPANY LTD. *MILEAGE INCORRECT*","C"
"40387983","CMD1","MACCLESFIELD STN - MLGE CHANGE(HARECASTLE)(MACCLESFIELD-COLWICH LINE)(M3)","0.0000","8.0880","25Kv Overhead Electrification","Not Applicable","All/Multiple Tracks","","NP"
"40388029","MIA","MANCHESTER INTERNATIONAL AIRPORT RAIL LINK","0.0000","1.1017","25Kv Overhead Electrification","MANCHESTER AIRPORT","All/Multiple Tracks","","NP"
"40388040","PPA2","ASHBURYS W JN - OLD MIDLAND JN (ANCOATS BCH/ANCOATS JN LINE)(A30/A8)","0.0000","0.0034","25Kv Overhead Electrification","Not Applicable","","","NP"
"110169751","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0000","0.0098","Buried & Overhead Electric Cable","DEAL STREET JUNCTION","Down Main/Fast","25KV CABLE CONTAINED IN THE DUCTS UNDER PLATFORM 6 - DOWN ROCHADALE FAST","O"
"40428442","SCN","ECCLES STN JN - WEASTE JN (SHIP CANAL BCH)(S11)","0.0000","0.1039","Road/Rail Noise","ECCLES","Rev Single","M602","O"
"110159506","AMJ","ASHTON MOSS S JN - ASHTON MOSS N JN (ASHTON MOSS CURVE)(A47)","0.0000","0.0886","Restricted Sighting","ASHTON MOSS","All/Multiple Tracks","SIGHTING HAS BEEN MEASURED THROUGHOUT THE CHECK CURVE AND HAS FOUND RESTRICTED SIGHTING ON UP AND DOWN BRANCH","NP"
"110141201","MCH","CHEADLE HULME JN - MACCLESFIELD STN (MACCLESFIELD BCH)(M2)","0.0000","1.0880","Warning SSOW Prohibited","CHEADLE HULME - BRAMHALL","Up Slow","RZP PLATFORM & LIMITED CLEARANCE",""
"40589896","HNS","HEATON NORRIS JN - GUIDE BR STN JN (HEATON NORRIS-GUIDE BRIDGE LINE)(H11)","0.0000","0.0663","Authorised Walking Route","HEATON NORRIS SUBSTATION ALONG BRANCH LINE","Up Main/Fast","WILL CHANGE TO ITEM CODE MFC WHEN CODE EXISTS IN RAR","O"
"40589456","BEJ","EDGELEY JN NO 1 - BUXTON STATION (LNW) (BUXTON BRANCH-LNW)(B58)","0.0000","0.0301","Authorised Walking Route","EDGELEY SUBSTATION TO BEJ BRIDGE 1","Up Main/Fast","WILL CHANGE TO ITEM CODE MFC WHEN CODE EXISTS IN RAR","O"
"40627496","STY","WILMSLOW JN - SLADE LANE JN (STYAL LINE)(WILMSLOW-LEVENSHULME BCH)(W28)","0.0000","1.0000","Warning SSOW Prohibited","WILMSLOW","All/Multiple Tracks","THIS IS TO REPLACE ORIGINAL 40393492","NP"
"110141903","BPP","PHILIPS PARK NO 1 JN - BREWERY SDG JN (MILES PLATTING CONN LINE)(M51)","0.0000","0.0246","Gradient Greater Than 1 In 50","","All/Multiple Tracks","The Gradient at this location is 1 in 50 or greater. This MUST be considered in the planning and use of ON TRACK PLANT and HAND TROLLEYS.","O"
"110141526","CMD1","MACCLESFIELD STN - MLGE CHANGE(HARECASTLE)(MACCLESFIELD-COLWICH LINE)(M3)","0.0000","0.0041","Restricted Sighting","Hibel Road","All/Multiple Tracks","RESTRICTED SIGHTING: WARNING SSOW WORKING WITH UNASSISTED LOOKOUT PROTECTION PROHIBITED.","O"
"110141954","MIA","MANCHESTER INTERNATIONAL AIRPORT RAIL LINK","0.0000","0.0440","Gradient Greater Than 1 In 50","","All/Multiple Tracks","The Gradient at this location is 1 in 50 or greater. This MUST be considered in the planning and use of ON TRACK PLANT and HAND TROLLEYS.","O"
"110151525","MIA","MANCHESTER INTERNATIONAL AIRPORT RAIL LINK","0.0000","0.0400","Overhead Electrical Cables","Metrolink Tram link OHL Cables","All/Multiple Tracks","Metrolink Tram link OHL Cables adjacent to running railway with 750v DC ole","O"
"110151526","MIA","MANCHESTER INTERNATIONAL AIRPORT RAIL LINK","0.0000","0.0400","Hazard-Working Practices","Metrolink Airport Route","All/Multiple Tracks","Metrolink trams running alongside open railway - for Metrolink possesions or Isolations contact details are - eplanner@metrolink.co.uk or 0161 205 8665 for the Engineer planners direct line","O"
"110167348","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0000","0.1100","Electrification","MAN VIC EAST AND NORMANTON VIADUCT","All/Multiple Tracks","New 25kV OLE has been installed between Manchester Victoria East and Normanton Viaduct covering Platform 5","O"
"40408832","DEL","DELETED RECORDS","0.0000","0.0000","Authorised Access Point - Pedestrian","MANCHESTER AIRPORT STN.","","ASSET AMENDED AS PER AK - Deactivated as part of DEMAN6260","R"
"120016029","ORG","MILES PLATTING JN - OLDHAM ROAD GOODS (OLDHAM ROAD GOODS)(O7)(PART SIDINGS)","0.0000","0.1648","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"40039289","CMD1","MACCLESFIELD STN - MLGE CHANGE(HARECASTLE)(MACCLESFIELD-COLWICH LINE)(M3)","0.0002","0.0002","Buried Water Main",".","Unknown","Diameter: 4 inches <> ",""
"110160036","CNB2","PEAK FOREST JN - BUXTON JN (BLACKWELL MILLS CURVE)(B69)","0.0002","0.0528","Gradient Greater Than 1 in 100","PEAK FORREST JN TO BUXTON","All/Multiple Tracks","","O"
"40561284","CNB2","PEAK FOREST JN - BUXTON JN (BLACKWELL MILLS CURVE)(B69)","0.0002","0.0028","Site of Special Scientific Interest (SSSI)","PEAK FOREST","","BLACKWELL MILLS CURVE ROUTE. WYE DALE & MONSAL DALE SSSI.",""
"40042816","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0005","Asbestos Hazard","Manchester Victoria","","Stn. Building basement sub-station ","C"
"40042817","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0005","Asbestos Hazard","Manchester Victoria","","P & M Messroom ","C"
"40090765","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0005","Authorised Walking Route","From Manchester Piccadilly to Manchester Victoria","","Via main entrance. London Road. Piccadilly. Market Street. Corporation Street and Todd Street.","C"
"110160487","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0181","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 5","Down Main/Fast","RZP WORKING - MANCHESTER VICTORIA <SPLIT ELR> MVE1 END <PLEASE NOTE TID NAME CHANGE>","O"
"110160488","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0177","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 6","Up Main/Fast","RZP WORKING - MANCHESTER VICTORIA <SPLIT ELR> MVE1 END <PLEASE REVIEW TID CHANGE>","O"
"110160489","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0181","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 4","Up Slow","RZP WORKING - MANCHESTER VICTORIA <SPLIT ELR> MVE1 END <PLEASE NOTE TID NAME CHANGE>","O"
"110160490","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0181","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 3","Down Slow","RZP WORKING - MANCHESTER VICTORIA <SPLIT ELR> MVE1 END <PLEASE NOTE TID NAME CHANGE>","O"
"110160491","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0110","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 6","Down Main/Fast","WARNING SSOW MANCHESTER VICTORIA - SPLIT ELR <MVM SIDE> - PLEASE NOTE A CHANGE IN TID NAME.","O"
"110160492","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0110","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 5","Up Main/Fast","WARNING SSOW MANCHESTER VICTORIA - SPLIT ELR <MVM SIDE> - PLEASE NOTE A CHANGE IN TID NAME.","O"
"110160493","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0110","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 4","Down Slow","WARNING SSOW MANCHESTER VICTORIA - SPLIT ELR <MVM SIDE> - PLEASE NOTE A CHANGE IN TID NAME.","O"
"110160494","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0110","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 3","Up Slow","WARNING SSOW MANCHESTER VICTORIA - SPLIT ELR <MVM SIDE> - PLEASE NOTE A CHANGE IN TID NAME.","O"
"110160495","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0086","Warning SSOW Prohibited","MANCHESTER VICTORIA PLT 3 & 2","","WARNING SSOW MANCHESTER VICTORIA - SPLIT ELR <MVM SIDE> - PLEASE NOTE A CHANGE IN TID NAME.","O"
"110160496","MVM","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","0.0005","0.0086","Hazard-Working Practices","MANCHESTER VICTORIA PLT 1","","TERMINATION BAY - MOVING TRAFFIC, PLEASE UTILISE SAFE CESS WHERE POSSIBLE","O"
"110170414","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0436","Buried & Overhead Electric Cable","DEAL ST JN PLT 6","Up Main/Fast","25kV <HV> CABLE CONTAINED WITHIN THE TROUGHING RUNNING THROUGH PLATFORM 6 ON THE UP SALFORD AND CESS","O"
"110167649","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0005","Access Point - Platform End","PLT 6 MANC VICTORIA SEG2.","Down Main/Fast","Gated Platform Access Point - Created as part of DEMAN6260. - drums.vest.ship","O"
"110167651","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0005","Access Point - Platform End","PLT 5 MANC VICTORIA SEG2.","Up Main/Fast","Gated Platform Access Point - Created as part of DEMAN6260. - drums.vest.ship","O"
"110167653","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0005","Access Point - Platform End","PLT 4 MANC VICTORIA SEG2.","Down Slow","Gated Platform Access Point - Created as part of DEMAN6260. - drums.vest.ship","O"
"110167654","MVE1","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","0.0005","0.0005","Access Point - Platform End","PLT 3 MANC VICTORIA SEG2.","Up Slow","Gated Platform Access Point - Created as part of DEMAN6260. - drums.vest.ship","O"
"40091360","SJD","SKELTON JN - DEANSGATE JN (SKELTON BCH) (S95)","0.0006","0.0600","Warning SSOW Prohibited","Skelton Jn - Deansgate Jn","All/Multiple Tracks","","O"
"40419883","CEH","CASTLETON E JN - CASTLETON N JN (CASTLETON NTH FORK LINE)(C74)","0.0010","0.0740","Road/Rail Noise","CASTLETON","Rev Single","M62","O"
"40388002","GDW","GLOSSOP - DINTING WEST JN (GLOSSOP BCH)(G4)","0.0015","1.0106","25Kv Overhead Electrification","Not Applicable","","","NP"
"40431825","DEL","DELETED RECORDS","0.0016","0.0016","Authorised Access Point - Pedestrian","MANCHESTER VICTORIA STATION","Down Slow","PLATFORM 3 ACCESS VIA SLOPING SURFACE - Deactivated as part of DEMAN6260","R"
"40431826","DEL","DELETED RECORDS","0.0016","0.0016","Authorised Access Point - Pedestrian","MANCHESTER VICTORIA STATION","Up Slow","PLATFORM 4 ACCESS VIA SLOPING SURFACE - Deactivated as part of DEMAN6260","R"
"40431831","DEL","DELETED RECORDS","0.0016","0.0016","Authorised Access Point - Pedestrian","MANCHESTER VICTORIA STATION","Up Main/Fast","PLATFORM 6 ACCESS VIA SLOPING SURFACE - Deactivated as part of DEMAN6260","R"
"40431832","DEL","DELETED RECORDS","0.0016","0.0016","Authorised Access Point - Pedestrian","MANCHESTER VICTORIA STATION","Down Main/Fast","PLATFORM 5 ACCESS VIA SLOPING SURFACE - Deactivated as part of DEMAN6260","R"
"40312439","GDW","GLOSSOP - DINTING WEST JN (GLOSSOP BCH)(G4)","0.0022","0.0022","Conservation Area","GLOSSOP","","0346/9416 <> NORFOLK SQUARE CONSERVATION AREA -INCLUDES STATION FORECOURT AND FRONT PART OF BUILDINGS INCLUDING WAREHOUSE",""
"110169713","GDW","GLOSSOP - DINTING WEST JN (GLOSSOP BCH)(G4)","0.0022","0.0022","Access Point - Platform End","GLOSSOP STATION","Rev Single","Gated Platform Access Point - Created as part of DEMAN6260. W3W. pins.skidding.articulated","O"
"40589810","EJN","EDGELEY JN NO 2 - NORTHENDEN JN (CHEADLE BCH)(C14)","0.0032","0.0699","Authorised Walking Route","BOOTH ST BRIDGE TO STOLKHOLM RD BRIDGE","Up Main/Fast","WILL CHANGE TO ITEM CODE MFC WHEN CODE EXISTS IN RAR","O"
