"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"120011949","RTS","RUGBY - LEAMINGTON (PART CLOSED)","0.0250","0.0294","Landfill Gases","G.E.C.,Rugby","All/Multiple Tracks","Foundry sand, soil and rubble tip. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110183803","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0256","0.1724","Bi-directional Working","Platform 8 BLETCHLEY <HIGH LEVEL>","Up Main/Fast","Bi-directional Traffic along Platform 8 Up line","O"
"110183836","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0256","0.0636","Shunting Movements","OB5021A<S>","Up Main/Fast","OB5021B<S>, Shunt route UP BLETCHLEY","O"
"110183837","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0256","0.0636","Shunting Movements","OB5021A<S>","Up Main/Fast","OB5021A<S>, Shunt route UP BLETCHLEY","O"
"110178891","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0265","0.0265","Authorised Access Point - Vehicle","Bletchley West Junction Up Vehicle Access","Up Main/Fast","Heavy Vehicular access to Bletchley BFO Line West. Access only from Buckingham Rd end of Water Eaton Road for HGVs, due to limited clearance Bridge LEC1/152. Asset Lat & Long 51.9890574 ,-0.7460579","O"
"120014682","RTS","RUGBY - LEAMINGTON (PART CLOSED)","0.0294","0.1224","Landfill Gases","West Side 2, Rugby","All/Multiple Tracks","Precipitator dust. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110175511","BBM","BLETCHLEY - BEDFORD MIDLAND","0.0303","0.0303","Authorised Access Point - Vehicle","Cemex Yard PSP","","","O"
"110186899","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0304","0.0318","Watercourse / Controlled Water / Waterbody","BFO_EC001","All/Multiple Tracks","Biodiversity Pond UP BFO_EC001 Pond1 CemeteryEnd","O"
"110186900","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0325","0.0633","Feature Planting - Shrubs / Trees","BFO_EC0001 - Selbourne Ave Cemetry ","Up Main/Fast","Environmental Compensation Site, BFO_EC001. Various Feature Planting - Shrubs / Trees. Vegetation to be Managed, as per agreed NR Management Plan or with approval of NR Ecolgist. ","O"
"110186901","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0327","0.0345","Watercourse / Controlled Water / Waterbody","BFO_EC001","All/Multiple Tracks","Biodiversity Pond UP BFO_EC001 Pond2 CemeteryEnd","O"
"50462511","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0374","0.0374","Buried Water Main","Water Eaton Road","Unknown","280 mm diameter HP Buried Operational Potable Water Main in Water Eaton Road. <Anglian Water>. For more information contact the Buried Services Co-ordinator Tel: <External> 0121 345 3225 <Internal> 085 53225.","O"
"50462512","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0374","0.0374","Buried Decommissioned Pipe","Water Eaton Road","Unknown","10"" Cast Iron Buried Decommissioned Water Main in Water Eaton Road. <Anglian Water>. For more information contact the Buried Services Co-ordinator Tel: <External> 0121 345 3225 <Internal> 085 53225.","O"
"50462648","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0374","0.0374","Buried Foul Water Service","Water Eaton Road","Down Main/Fast","300mm VC Buried Foul Sewerage Main in Water Eaton Road. <Anglian Water>.","O"
"50462545","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0374","0.0374","Buried Foul Water Service","Water Eaton Road","All/Multiple Tracks","225mm VC Surface Water Sewerage pipe under tracks approx 10yds from Water Eaton Road. <Anglian Water>. For more information contact the Buried Services Co-ordinator Tel: <External> 0121 345 3225 <Internal> 085 53225.","O"
"110183802","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0377","0.1726","Bi-directional Working","Platform 7 BLETCHLEY <HIGH LEVEL>","Down Main/Fast","Bi-directional Traffic along Platform 7 Down lineworking","O"
"50137112","BBM","BLETCHLEY - BEDFORD MIDLAND","0.0400","0.0557","Buried & Overhead Electric Cable","11 Kv Electric Line","All/Multiple Tracks","ZIAR Ref No_273619_ Interim Reference No_HZ_15529 _Notes: EME plc, - Railtrack Property Land Plan No; 229","O"
"50131147","RTS","RUGBY - LEAMINGTON (PART CLOSED)","0.0411","0.0411","Buried Foul Water Service","36  Diameter Sewers - Bridge (2)","","ZIAR Ref No_278610_ Interim Reference No_HZ_20520 _Notes: Rugby UDC, - Railtrack Property Land Plan No; 470","O"
"110175509","BBM","BLETCHLEY - BEDFORD MIDLAND","0.0483","0.0483","Authorised Access Point - Pedestrian","Beltchley DU Walking Route","","","O"
"110175510","BBM","BLETCHLEY - BEDFORD MIDLAND","0.0507","0.0507","Authorised Access Point - Pedestrian","Bletchley James Way Walkiung Route","Down Main/Fast","","O"
"110186902","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0512","0.0533","Watercourse / Controlled Water / Waterbody","BFO_EC001","All/Multiple Tracks","Biodiversity Pond UP BFO_EC001 Pond3 BlueLagoonEnd","O"
"120012912","BBM","BLETCHLEY - BEDFORD MIDLAND","0.0525","0.1411","Landfill Gases","Tavistock Street, Bletchley","All/Multiple Tracks","Old domestic waste tip. Site now built over. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110186903","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0538","0.0562","Watercourse / Controlled Water / Waterbody","BFO_EC001","All/Multiple Tracks","Biodiversity Pond UP BFO_EC001 Pond4 BlueLagoonEnd","O"
"110186904","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0539","0.0565","Watercourse / Controlled Water / Waterbody","BFO_EC001","All/Multiple Tracks","Biodiversity Pond UP BFO_EC001 Pond5 BlueLagoonEnd","O"
"120014771","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0546","0.0849","Landfill Gases","Bletchley Road","All/Multiple Tracks","Household,demolition,construction,asbestos,industrial,liquid,toxic metals,acids,farm waste etc. Active gas control & leachates on site. 
Landfill gas present? Yes 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110186905","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0567","0.0584","Watercourse / Controlled Water / Waterbody","BFO_EC001","All/Multiple Tracks","Biodiversity Pond UP BFO_EC001 Pond6 BlueLagoonEnd","O"
"110186906","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0599","0.0619","Watercourse / Controlled Water / Waterbody","BFO_EC001","All/Multiple Tracks","Biodiversity Pond UP BFO_EC001 Pond7 BlueLagoonEnd","O"
"110175513","BBM","BLETCHLEY - BEDFORD MIDLAND","0.0614","0.0614","Authorised Access Point - Vehicle","Bletchley DU Maintenance Yard","","","O"
"110186907","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0644","0.0644","Protected Animal Species","Bletchley BFO West","All/Multiple Tracks","BFO Up Attificial Otter Holt Claydon Brook near Blue Lagoon. Any planned works near need to have supporting Environmental measures in place and the local NR Ecologist advised.","O"
"110186880","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0649","0.0649","Hazard-Working Practices","SIG:OB9038","Down Main/Fast","Signal post have standard assisted lift trunnions <ALTs> but have more signal head furniture on top compaired to the other standard ALTs on the BFO/OXD Route making them heavier than would be expected.","O"
"120011866","NMH","NORTHAMPTON - MARKET HARBOROUGH (PART CLOSED)","0.0656","0.1016","Landfill Gases","St.James,Mill Road, Northhampton","All/Multiple Tracks","Soil and rubble tipped. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110186908","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0674","0.0674","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110186909","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0674","0.0674","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110186910","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0674","0.0674","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110166975","BLT2","BLETCHLEY SIDINGS,INCORPORATING CCE/TMD/CAMBRIDGE SIDINGS","0.0680","0.0680","Authorised Access Point - Pedestrian","James Way Access","","Car park at James way","O"
"50131148","RTS","RUGBY - LEAMINGTON (PART CLOSED)","0.0682","0.0682","Buried & Overhead Electric Cable","Electric Line","","ZIAR Ref No_278611_ Interim Reference No_HZ_20521 _Notes: EMEB, - Railtrack Property Land Plan No; 470","O"
"50132166","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0690","0.0690","Buried & Overhead Electric Cable","Electric Line","Unknown","ZIAR Ref No_277553_ Interim Reference No_HZ_19463 _Notes: Northampton E L & P Co, - Railtrack Property Land Plan No; 222","O"
"110186911","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0696","0.0696","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110187877","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0799","0.0799","Buried Electrical Cables","Bletchley West Buried HV Electric","All/Multiple Tracks","Waring Buried Power Cable across Trace. Depth Min 5.5m BRL Service HV Electric. Service Owner: NG. Contact: 0800 40 40 90","O"
"110173976","BLT2","BLETCHLEY SIDINGS,INCORPORATING CCE/TMD/CAMBRIDGE SIDINGS","0.0816","0.0816","Authorised Access Point - Vehicle","Bletchley T.M.D. Tamper Yard","","","O"
"110186881","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0830","0.1670","Restricted Clearance","BFO/152A","All/Multiple Tracks","Limited/Restricted Clearance for the full length of Bridge BFO/152A. Line Blocks required for any works over Bridge BFO/152A & through the Bletchley High Level Station Platforms 7 & 8. ","O"
"110188078","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0830","0.1726","Asbestos Hazard","BFO/152A Bletchley Flyover","All/Multiple Tracks","During the Survey & Construction Upgrade works to the BFO/152 Flyover Bridge, evidence of Asbestos was found and recovered. Any future works to the older/existing BFO/152A sections its advisable that surveys are carried out before any works take place.","O"
"110187732","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0830","0.1726","No Refuges","BFO/152A Bletchley Flyover","All/Multiple Tracks","No places of Refuges for the full lenght of the Bletchley Flyover.","O"
"110186912","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0839","0.0839","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"120016545","RTS","RUGBY - LEAMINGTON (PART CLOSED)","0.0845","0.1429","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110186913","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0849","0.0849","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"50450706","DEL","DELETED RECORDS","0.0861","0.0868","Asbestos Hazard","Cable Route Poled","Up Main/Fast","EKB - Asbestos Cable Route recovered by East West Rail Project.","R"
"110186914","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0865","0.0865","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110186915","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0874","0.0874","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110180091","BLT2","BLETCHLEY SIDINGS,INCORPORATING CCE/TMD/CAMBRIDGE SIDINGS","0.0875","0.0910","Invasive / Injurious Plants","Vale Sidings","","Please note that Milages are approximate. ~
Japanese Knotweed has been indetified for a 22m linear area on the embankment outside the TMD. This has been removed as far as resonably practical but regrowth is       expected at the top of the embankment along the TMD boundry.                                                                                    BLETCHLEY SIDINGS, INCORPORATING  CCE/ TMD/ CAMBRIDGE SIDINGS","O"
"110187656","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0880","0.0880","Buried Combined Sewer","Bletchley Fly Over","Down Main/Fast","CAUTION Sewer Below, Service Owner: Anglian Water Any issues please Contact: 03457 91 91 55 ","O"
"110187657","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0880","0.0880","Buried Combined Sewer","Bletchley Fly Over","Up Main/Fast","CAUTION Sewer Below, Service Owner: Anglian Water Any issues please Contact: 03457 91 91 55 ","O"
"110187655","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0881","0.0881","Buried Combined Sewer","Bletchley Fly Over","Up Main/Fast","CAUTION Sewer Below, Service Owner: Anglian Water Any issues please Contact: 03457 91 91 55 ","O"
"110186916","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0882","0.0882","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110181993","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0893","0.0893","Authorised Access Point - Pedestrian","Bletchley West Up Ped Access Steps","Up Main/Fast","Access Steps to the Bletchley Flyover <152A> East End to BFO Up Main. Parking is under Bridge for light vehicles only","O"
"110187654","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0895","0.0895","Buried Combined Sewer","Bletchley Fly Over","Up Main/Fast","CAUTION Sewer Below, Service Owner: Anglian Water Any issues please Contact: 03457 91 91 55 ","O"
"120001581","BLT2","BLETCHLEY SIDINGS,INCORPORATING CCE/TMD/CAMBRIDGE SIDINGS","0.0900","0.0940","Invasive / Injurious Plants","Vale Sidings","Rev Siding","There has been Japanese knotweed identified on the Embankment in-between the Bletchley TMD and the vale sidings. In treating this (works done by a different project) a vertical cut has been made which leaves a secondary hazard of a vertical cut being present (toe and crest outside Bletchley TMD fence but is on the crest side of the cut)","O"
"110181992","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0901","0.0901","Authorised Access Point - Pedestrian","Bletchley West Down Ped Access Steps","Down Main/Fast","Access Steps to the Bletchley Flyover <152A> East End to BFO Down Main. Parking is under Bridge for light vehicles only","O"
"50143746","RTS","RUGBY - LEAMINGTON (PART CLOSED)","0.0902","0.0902","Authorised Access Point - Pedestrian","Hunters Lane - <New Bilton sidings> - Rugby.","Rev Siding","Nature of Access: Gate - No.7 padlock. First Line Approach and Line Speed: Up / Down sidings.","O"
"110186917","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0912","0.0912","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110186918","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0913","0.0959","Invasive / Injurious Plants","Bletchley BFO West","Up Main/Fast","Japanese Knotweed - Site Identified under Flyover and being treated. Any works in this area need to have the correct management plans in place. Any issues contact the local NR Ecologist. ","O"
"110186919","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0926","0.0926","Invasive / Injurious Plants","Bletchley BFO West","Down Main/Fast","Japanese Knotweed - Site Identified under Flyover and being treated. Any works in this area need to have the correct management plans in place. Any issues contact the local NR Ecologist. ","O"
"110186920","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0933","0.1002","Invasive / Injurious Plants","Bletchley BFO West","Down Main/Fast","Japanese Knotweed - Site Identified under Flyover and being treated. Any works in this area need to have the correct management plans in place. Any issues contact the local NR Ecologist. ","O"
"110186921","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0944","0.0944","Invasive / Injurious Plants","Bletchley BFO West","Down Main/Fast","Japanese Knotweed - Site Identified under Flyover and being treated. Any works in this area need to have the correct management plans in place. Any issues contact the local NR Ecologist. ","O"
"110185971","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0977","0.0977","Authorised Access Point - Vehicle","BFO Down Vehicle Access Point","Down Main/Fast","Under Bletchley Fly Over Bridge, off Wellington Place road. Access via Thrid Party compound.","O"
"110186922","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0978","0.0978","Invasive / Injurious Plants","Bletchley BFO West","Down Main/Fast","Japanese Knotweed - Site Identified under Flyover and being treated. Any works in this area need to have the correct management plans in place. Any issues contact the local NR Ecologist. ","O"
"110186923","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0978","0.0978","Protected Animal Species","Bletchley Blue Lagoon ","All/Multiple Tracks","BFO Blue Lagoon several Bat Boxs located within the woodlands. Supporting Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110186924","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0980","0.1060","Grassland","BFO Wellington Place Embankment Nth","Down Main/Fast","BFO Down Lineside Grassland for Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110186925","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0980","0.1060","Scrubland","BFO Wellington Place Embankment Nth","Down Main/Fast","BFO Down  Lineside Scrubland at various locations for Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110186926","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0980","0.1060","Scrubland","BFO Water Eaton Rd Embankment Sth","Up Main/Fast","BFO Up  Lineside Scrubland at various locations for Biodiversity Net Gain <BNG>. Any works in this Area will be in Accordance with the Environmental Management Plans and overseen by the NR local Ecologist.","O"
"110186927","BFO","FORMER FLYOVER JN - FENNY STRATFORD (BLETCHLEY FLYOVER JN)","0.0991","0.1034","Invasive / Injurious Plants","Bletchley BFO West","Up Main/Fast","Japanese Knotweed - Site Identified under Flyover and being treated. Any works in this area need to have the correct management plans in place. Any issues contact the local NR Ecologist. ","O"
