"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20160795","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Buried Foul Water Service","YORK STATION","All/Multiple Tracks","Sewage. RT Document: PB6917.",""
"20160796","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION WAITING ROOM + TOILETS","All/Multiple Tracks","Drain pipe. RT Document: PB6923.",""
"20160797","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION NORTH + SOUTH ENDS ROOFING","All/Multiple Tracks","Drain pipe. RT Document: PB6924.",""
"20160798","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION","All/Multiple Tracks","Drain pipe. RT Document: PB6925.",""
"20160799","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION","All/Multiple Tracks","Drain pipe. RT Document: PB6926.",""
"20160800","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION","All/Multiple Tracks","Drain pipe. RT Document: PB6926.",""
"20160801","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION SOUTH END ROOFING","All/Multiple Tracks","Drain pipe. RT Document: PB6928.",""
"20160802","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION SOUTH END ROOFING","All/Multiple Tracks","Drain pipe. RT Document: PB6929.",""
"20160803","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION PLATFORMS 15 + 16","All/Multiple Tracks","Drain pipe. RT Document: PB6930.",""
"20160804","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION REFRESHMENT ROOMS","All/Multiple Tracks","Drain pipe. RT Document: PB6930.",""
"20160822","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Buried Gas Pipe","YORK STATION","All/Multiple Tracks","High Pressure Gas Pipeline. RT Document: PB6910.",""
"20160823","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Hazard Associated With Drain","YORK STATION","All/Multiple Tracks","Drain pipe. RT Document: PB6910.",""
"20167117","LEN2","NORTHALLERTON HIGH JN - EAST LOW JN","0.0000","0.0000","Buried Water Main","?","All/Multiple Tracks","High Pressure Water Pipeline. RT Document: RTP LP NO.346. M1510 OLD PROP MISC REF ~ NO LOCATION INDICATED",""
"20171359","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Buried Fibre Optic Cable","York Station: Installation Of Mercury Telecommunic","All/Multiple Tracks","Fiber Optic Cable. RT Document: Location Accession 479. Contact the Records Centre for further information. 03 74347. ",""
"20178731","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Site of Special Scientific Interest (SSSI)","NEWTON MASK","All/Multiple Tracks","AREA 16: ~ DESIGN STATUS N: ~ DESIGN DATE 01/05/1986",""
"20497358","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Other Contamination","York IECC Site Centre","All/Multiple Tracks","Underfoot Conditions in small car park.",""
"20541731","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Asbestos Hazard","York Station","All/Multiple Tracks","STATION MANAGMENT AREA - Panels on South Wall; Flue Pipe & Panel behind Electric Heater, and in ceiling.",""
"20541732","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Asbestos Hazard","York Station Area","All/Multiple Tracks","Platform 8/9 chrysotile. white. asbestos: Old flue Pipe on the walls. Pipe lagging at Supervisors Office/ Red Star Parcel. Buffet kitchen area - asbestos ceiling, approx 100 sq metres nailed to timber joists. Ladies WC - 1 metre long asbestos cement flue pipe to bunny burner. Ground floor room 32 - 8 metres long asbestos cement flue pipe to boiler, asbestos rope gasket to boiler flue pipe, asbestos gaskets to pipework.",""
"20774207","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Authorised Access Point - Vehicle","York IECC Substation YO24 1AB","Down Main/Fast","Leeman Road, through NCP. SE595517.","O"
"20774289","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0207","Restricted Clearance","York Station","All/Multiple Tracks","ECM4: 188.0536 - 188.0836, ECM5: 0.0000 - 0.0207 & YMS: 0.0032 - 0.0064. Restricted Clearance at Platform Edges on lines leading to Platforms 1,2,3,4,5,8,9,10 & 11 approx 1020yds RZPW on platforms 6&7.",""
"20776158","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","1.0120","COSS or IWA may not work alone","York - Severus Curve","Up Main/Fast","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20776170","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","1.1360","COSS or IWA may not work alone","York - Severus Curve","Down Main/Fast","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20776239","HOS","HOLGATE JN SKELTON JN","0.0000","0.0450","COSS or IWA may not work alone","York Yard South/Holgate Junction","Up Slow","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20776243","DAE1","DARLINGTON PARKGATE JN - SHILDON SOUTH JN","0.0000","0.0652","COSS or IWA may not work alone","Darlington - North Road","Rev Main/Fast","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20776246","LEN2","NORTHALLERTON HIGH JN - EAST LOW JN","0.0000","0.0827","COSS or IWA may not work alone","Northallerton - High Junction","Up Main/Fast","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20785093","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","1.0247","Buried Telecommunication Cables","York North","","ECM5[3811]/ECM4[3811]JN:F-UAMA-YRKC-A-01 DISAC armoured cables Cable ID:F-UAMA-YRKC-A","O"
"20788030","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.0000","Authorised Access Point - Pedestrian","YORK YO24 1AY","All/Multiple Tracks","ACCESS TO STATION FOR RAILHUB PURPOSES","O"
"20790029","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","19.0000","25Kv Overhead Electrification","Doncaster OHL","All/Multiple Tracks","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM","O"
"120015693","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0000","0.1637","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016328","HOS","HOLGATE JN SKELTON JN","0.0000","0.1608","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016530","CYY","YORK TURNING TRIANGLE","0.0000","0.0699","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20155783","CYY","YORK TURNING TRIANGLE","0.0001","0.0100","25Kv Overhead Electrification","York triangle","Rev Siding","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM","O"
"20177754","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0001","0.0158","Buried Electrical Cables","?","All/Multiple Tracks","Electricity Cable. RT Document: NE32. 28220/0004 RT PROP MENTOR REF ~ CINDER LANE~ CROSS REF TO CCY",""
"20177755","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0002","0.0158","Buried Electrical Cables","?","All/Multiple Tracks","Electricity Cable. RT Document: NE32. M.4037 Agt dated 8.9.1924 Cinder Lane Cross ref to CCY. RP6/273/924 cables No route indicated. RP6/273/916 Tele cables - no route indicated. RP6/273/918 Tele cables no route indicated~ AGT DATED 8.9.1924~ CINDER LANE~ CROSS REF TO CCY",""
"20767062","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0003","0.0003","Authorised Access Point - Pedestrian","York Station YO24 1AB","Down Main/Fast","End of Plat.11 off Leeman Road to York IECC. Single gate, 859 lock. SE595517.","O"
"20785088","DAE1","DARLINGTON PARKGATE JN - SHILDON SOUTH JN","0.0007","0.1032","Buried Telecommunication Cables","Haughton Road","Rev Main/Fast","DAE1[3100]/ECM5[2851]JN:F-0462-4246-A-17 DISAC armoured cables Cable ID:F-0462-4246-A","O"
"20175580","DAE1","DARLINGTON PARKGATE JN - SHILDON SOUTH JN","0.0010","0.0010","Buried Electrical Cables","??","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO.349 + 349A. ACROSS TRACKS~ . CROSS REF ECM5. ~ 07040/0136 RT PROP MENTOR REF",""
"20163483","LLP3","BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)","0.0013","0.0013","Hazard Associated With Drain","BOROUGHBRIDGE GATES LEVEL CROSSING","All/Multiple Tracks","Drain pipe. RT Document: RTP LP NO.346. M4371 OLD PROP MISC REF~ CROSS REF LLP1",""
"20175581","DAE1","DARLINGTON PARKGATE JN - SHILDON SOUTH JN","0.0013","0.0013","Buried Electrical Cables","??","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO.349 + 349A. ACROSS TRACKS~ . CROSS REF ECM5. ~ 07040/0413 RT PROP MENTOR REF",""
"20149549","LEN2","NORTHALLERTON HIGH JN - EAST LOW JN","0.0022","0.0022","Hazard Undefined","BRIDGE NO 1","All/Multiple Tracks","Utility not identified. RT Document: RTP LP NO.346. 18836/0033 RT PROP MENTOR REF",""
"20163484","LLP3","BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)","0.0022","0.0022","Buried Gas Pipe","BOROUGHBRIDGE GATES LEVEL CROSSING","All/Multiple Tracks","High Pressure Gas Pipeline. RT Document: RTP LP NO.346. M AGT 6012 OLD PROP MISC REF~ CROSS REF LLP1",""
"20163485","LLP3","BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)","0.0022","0.0022","Buried Gas Pipe","BOROUGHBRIDGE GATES LEVEL CROSSING","All/Multiple Tracks","High Pressure Gas Pipeline. RT Document: RTP LP NO.346. 18836/0033 RT PROP MENTOR REF~ CROSS REF LLP1",""
"20163486","LLP3","BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)","0.0024","0.0050","Buried Water Main","?","All/Multiple Tracks","High Pressure Water Pipeline. RT Document: RTP LP NO.346. EAST SIDE OF RAILWAY ~ 18836/0008 RT PROP MENTOR REF~ CROSS REF LLP1~ ",""
"120015703","YMS","YORK MALTON SCARBOROUGH","0.0028","0.0719","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20176982","LEN2","NORTHALLERTON HIGH JN - EAST LOW JN","0.0030","0.0090","Buried Electrical Cables","?","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO.346. 18836/0002 RT PROP MENTOR REF~ NORTHERN END OF COAL DEPOT ~ CROSS REF ECM1",""
"20792822","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0030","0.0060","Hazard-Structural","Underline Bridge  ECM5 / 1","All/Multiple Tracks","Structures team assets are present at this location. No works are to take place on or adjacent to Structures assets without written approval from the Structures Route Engineer.","O"
"20155620","YMS","YORK MALTON SCARBOROUGH","0.0032","0.0090","25Kv Overhead Electrification","?","All/Multiple Tracks","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM",""
"20774290","YMS","YORK MALTON SCARBOROUGH","0.0032","0.0064","Restricted Clearance","York Station","All/Multiple Tracks","ECM4: 188.0536 - 188.0836, ECM5: 0.0000 - 0.0207 & YMS: 0.0032 - 0.0064. Restricted Clearance at Platform Edges on lines leading to Platforms 1,2,3,4,5,8,9,10 & 11 approx 1020yds RZPW on platforms 6&7.",""
"20776229","YMS","YORK MALTON SCARBOROUGH","0.0032","1.1000","COSS or IWA may not work alone","York Station - Scarborough Bridge","","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20163487","LLP3","BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)","0.0033","0.0033","Buried Water Main","?","All/Multiple Tracks","High Pressure Water Pipeline. RT Document: RTP LP NO.346. 18836/0006 RT PROP MENTOR REF~ CROSS REF LLP1",""
"20497551","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0040","0.0040","Buried Electrical Cables","York Leeman Road","All/Multiple Tracks","Northern Electricity 11kV cable is laid direct in ground on Railtrack land.",""
"20158215","LEN2","NORTHALLERTON HIGH JN - EAST LOW JN","0.0044","0.0792","Hazard Associated With Drain","Northallerton East < Low > Junction: Services Sear","All/Multiple Tracks","Drain pipe. RT Document: 3171: Location Acc 667 Box 1. Contact the Records Centre for further information. 03 74347. ",""
"20776176","LEN2","NORTHALLERTON HIGH JN - EAST LOW JN","0.0044","0.0827","COSS or IWA may not work alone","Northallerton - High Junction","Down Main/Fast","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20776238","HOS","HOLGATE JN SKELTON JN","0.0050","0.0940","COSS or IWA may not work alone","York Yard South/Holgate Junction","Down Slow","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20167113","LEN2","NORTHALLERTON HIGH JN - EAST LOW JN","0.0055","0.0229","Buried Foul Water Service","?","All/Multiple Tracks","Sewage. RT Document: RTP LP NO.346. NER AGT 4080 RT PROP DEED REF~ DATED 17.11.1980~ CROSS REFS ECM5, REB AND LLB2",""
"20175503","YMS","YORK MALTON SCARBOROUGH","0.0066","0.0066","Buried Electrical Cables","?","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO 348+348A. POSITIONED ON EAST SIDE OF RAILWAY~ 28232/0014 RT PROP MENTOR REF",""
"20776241","DAE1","DARLINGTON PARKGATE JN - SHILDON SOUTH JN","0.0080","0.0740","COSS or IWA may not work alone","North Road - Darlington","Rev Main/Fast","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20175582","DAE1","DARLINGTON PARKGATE JN - SHILDON SOUTH JN","0.0085","0.0085","Buried Electrical Cables","??","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO.349 + 349. ACROSS TRACKS~ 07040/0137 RT PROP MENTOR REF~ ",""
"20789549","HOS","HOLGATE JN SKELTON JN","0.0087","0.0087","Authorised Access Point - Pedestrian","HOLGATE JUNCTION YO24 4BR","Down Slow","New access point.","O"
"20150717","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0110","0.0110","Authorised Walking Route","York Station TOC/FOC Route","All/Multiple Tracks","Via subway or footbridge to platform 11 then through the gate off north end of platform along boarded walkway over the running line and through gate towards Leeman Road.",""
"20776236","HOS","HOLGATE JN SKELTON JN","0.0115","1.0360","COSS or IWA may not work alone","York Yard North","Down Slow","Restricted Sighting - unable to achieve 20 second warning time as IWA or with only site lookout.","O"
"20155621","YMS","YORK MALTON SCARBOROUGH","0.0128","0.0200","25Kv Overhead Electrification","?","All/Multiple Tracks","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM",""
"20150674","DAE1","DARLINGTON PARKGATE JN - SHILDON SOUTH JN","0.0132","1.0418","COSS or IWA may not work alone","Park Gate to Charity Junction","Rev Main/Fast","Restricted Sighting due to Reverse curve. Single Line Bi Directional.",""
"20789548","HOS","HOLGATE JN SKELTON JN","0.0139","0.0139","Authorised Access Point - Vehicle","HOLGATE ST PAULS MEWS YO24 4BR","Down Slow","New access point. OFF Watson Street","O"
"120000152","HOS","HOLGATE JN SKELTON JN","0.0139","0.0139","Invasive / Injurious Plants","Holgate Dock","Down Slow","Himalayan Balsam present in cess area, (Non Native Invasive Species). Off St Paul Mews","O"
"20175649","REB4","CASTLE HILLS JN - CASTLE HILLS INNER JN","0.0153","0.0153","Buried Service","?","All/Multiple Tracks","High Tension Cable. RT Document: RTP LP NO.346 + 346A. ACROSS TRACKS~ . CROSS REF ECM5. ~ 18836/0037 RT PROP MENTOR REF",""
"20175650","REB4","CASTLE HILLS JN - CASTLE HILLS INNER JN","0.0156","0.0156","Buried Electrical Cables","?","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO.346 + 346A. ACROSS TRACKS~ . CROSS REF ECM5. ~ 18836/0093 RT PROP MENTOR REF",""
"20162073","LLP3","BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)","0.0160","0.0160","Hazard Associated With Culvert","BOROUGHBRIDGE GATES JUNCTION","All/Multiple Tracks","Stone & Brick Culvert. RT Document: LDS5/C.",""
"20149502","REB4","CASTLE HILLS JN - CASTLE HILLS INNER JN","0.0162","0.0162","Hazard Undefined","?","All/Multiple Tracks","Miscellaneous hazard. RT Document: RTP LP NO 346/346A. STAYS~ POSITIONED ON WEST SIDE OF RAILWAY~ 18836/0096 RT PROP MENTOR REF",""
"20162074","LLP3","BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)","0.0170","0.0170","Buried Service","BOROUGHBRIDGE GATES JUNCTION","All/Multiple Tracks","High Pressure Pipleline",""
"20165904","REB4","CASTLE HILLS JN - CASTLE HILLS INNER JN","0.0173","0.0173","Buried Gas Pipe","?","All/Multiple Tracks","High Pressure Gas Pipeline. RT Document: RTP LP NO.346 + 346A. ACROSS TRACKS ~ . CROSS REF ECM5. ~ 6/153/506 RT PROP FILE REF~ ER AGT 348 RT PROP DEED REF",""
"20149805","LLP3","BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)","0.0176","0.0242","Warning SSOW Prohibited","Longlands Tunnel","All/Multiple Tracks","Restricted Clearance - No POS. Track Id: All/Multiple = Up/Dn",""
"20177756","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0188","0.0188","Buried Service","?","All/Multiple Tracks","High Tension Cable. RT Document: RTP LP NO.348+348A. 28220/0036 RT PROP MENTOR REF~ U/G CABLE ENTRANCE TO GOODS YARD",""
"20771550","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0190","0.0210","Hazard Undefined","Above Marble Arch bridge, York [ECM5/2]","All/Multiple Tracks","Immediately off the ramp to platforms 8 & 9, for 20 metres going north, the railway ballast has been replaced with gravel -up to 600mm deep- which will not sustain the weight of tyred vehicles.",""
"20149708","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0198","0.0198","Hazard Undefined","?","All/Multiple Tracks","Utility not identified. RT Document: RTP LP NO.348+348A. 6/273/913 RT PROP FILE REF",""
"20167938","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0198","0.0198","Hazard Associated With Drain","?","All/Multiple Tracks","Drain pipe. RT Document: NE32. 28220/0191 RT PROP MENTOR REF~ END OF MARBLE ARCHE ADTIONS NRM ENGINE SHED",""
"20177757","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0198","0.0198","Buried Electrical Cables","?","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO.348+348A. M.AGT 4037 OLD PROP MISC REF~ YORK GROUP DATED 8.9.1924",""
"20792823","ECM5","YORK STATION - NEWCASTLE WEST JN","0.0198","0.0228","Hazard-Structural","Underline Bridge  ECM5 / 2","Rev Other/Eng/Car","Structures team assets are present at this location. No works are to take place on or adjacent to Structures assets without written approval from the Structures Route Engineer.","O"
