"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20162944","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0045","0.0045","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.382. 12164/0028 RTP MENTOR REF
 CROSS REF POC1",""
"20162945","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0049","0.0049","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.382. 12164/0028 RTP MENTOR REF
 CROSS REF POC1",""
"20172377","WSB","WEST SLEEKBURN JN - NORTH BLYTH","0.0050","0.0050","Buried Electrical Cables","WEST SLEEKBURN JUNCTION","","Electricity Cable. RT Document: LDN36.",""
"20162946","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0052","0.0052","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.382. 6/019/025 OLD PROP REF NO
 CROSS REF POC1",""
"20162890","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0056","0.0056","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.382. 6/019/025 OLD PROP REF NO
 CROSS REF POC1",""
"120015916","BNE","BENTON NORTH JN - EARSDON JN","0.0056","2.1166","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20615026","BWC","BEDLINGTON JN - WOODHORN COLLIERY (4M220Y TO 4M300Y N.C.B. RESPONSIBILTY)","0.0062","0.0062","Authorised Access Point - Pedestrian","Bedlington North NE22 7JX","All/Multiple Tracks","MIMS-S//KB/ -","O"
"20782207","WCI","WILTON ICI","0.0066","0.0220","Invasive / Injurious Plants","PIPE BRIDGE","Rev Goods","Japanese Knotweed on the downside.3 Chains adjacent to Pipe Bridge IW/233","O"
"20615071","WSB","WEST SLEEKBURN JN - NORTH BLYTH","0.0068","0.0068","Authorised Access Point - Pedestrian","West Sleekburn Jcn NE22 7LQ","Up Main/Fast","MIMS-S//KB/ -","O"
"20165097","BWC","BEDLINGTON JN - WOODHORN COLLIERY (4M220Y TO 4M300Y N.C.B. RESPONSIBILTY)","0.0070","0.0070","Buried Water Main","?","All/Multiple Tracks","High Pressure Water Pipeline. RT Document: RTP LP NO 483. ACROSS TRACKS~ 010820 OLD PROP REF",""
"20175000","BWC","BEDLINGTON JN - WOODHORN COLLIERY (4M220Y TO 4M300Y N.C.B. RESPONSIBILTY)","0.0078","0.0078","Buried Electrical Cables","?","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO 483. POSITION NOT SHOWN ON PLAN~ 047636 OLD PROP REF",""
"20164231","WCI","WILTON ICI","0.0081","0.0081","Buried Service","","","High Pressure Pipleline",""
"20164180","WCI","WILTON ICI","0.0090","0.0090","Buried Service","","","High Pressure Pipleline",""
"20164181","WCI","WILTON ICI","0.0090","0.0110","Buried Service","","","High Pressure Pipleline",""
"20785150","BOH","BOWESFIELD JN - HARTBURN JN","0.0091","0.0966","Buried Telecommunication Cables","Bowesfield Harburn Curve","Down Main/Fast","F-DANC-TYNC-B-76:BOH[2100]/DSN2[2100] JN DISAC armoured cables Cable ID:F-DANC-TYNC-B                 ","O"
"20165056","WSB","WEST SLEEKBURN JN - NORTH BLYTH","0.0094","0.0094","Hazard Associated With Drain","","","Track drains. RT Document: RTP LP NO 485. POSITIONED ON EAST SIDE OF RAILWAY 
 M 18823 OLD PROP MISC REF",""
"20638224","STF","NORTON SOUTH JN - FERRYHILL SOUTH JN","0.0102","0.0102","Authorised Access Point - Pedestrian","Norton on Tees West TS20 1SP","Down Main/Fast","MIMS-O///PH - Record automatically added from OMNICOM","O"
"20164182","WCI","WILTON ICI","0.0107","0.0107","Buried Service","","","High Pressure Pipleline",""
"20161733","POC1","BILLINGHAM JN - PHILLIPS PETROLEUM DEPOT JN","0.0110","0.0110","Hazard Associated With Culvert","BILLINGHAM JUNCTION","","MIMS-S//KB/ - Stone & Brick Culvert. RT Document: LDS74. - Not seen during MIMS site visit -",""
"20787750","WCI","WILTON ICI","0.0110","0.0110","Authorised Access Point - Vehicle","SHELL JUNCTION TS6 7RT","Rev Goods","Off Tees Dock Road access gate off Fire Road direct onto ICI Line / Down Goods at Shell Jn","O"
"20163997","SOT","SEATON ON TEES","0.0111","0.0700","Buried Service","","","High Pressure Pipeline",""
"20163014","NLF","NORWOOD JN TO LOW FELL","0.0115","0.0134","Buried Foul Water Service","","","Sewage. RT Document: RTP LP NO 375. SLEWED ACROSS TRACKS
 CROSS REF ECM5
 7/124/514 RT PROP FILE REF 
 NER AGT 3904 RT PROP DEED REF",""
"20163468","POC1","BILLINGHAM JN - PHILLIPS PETROLEUM DEPOT JN","0.0115","0.0115","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.382. NE RAG5T 4161 RTP DEED REF
 CROSS REF LEN3",""
"20173246","POC1","BILLINGHAM JN - PHILLIPS PETROLEUM DEPOT JN","0.0117","0.0117","Buried Service","","","High Tension Cable. RT Document: RTP LP NO.382. M13319 OLD PROP MISC REF
 CROSS REF LEN3",""
"20163469","POC1","BILLINGHAM JN - PHILLIPS PETROLEUM DEPOT JN","0.0120","0.0120","Buried Foul Water Service","","","Sewage. RT Document: RTP LP NO.382. M4277 OLD PROP MISC REF
 CROSS REF LEN3",""
"120013487","BNE","BENTON NORTH JN - EARSDON JN","0.0121","0.0425","Landfill Gases","Benton West Quarry, Benton","All/Multiple Tracks","Local authority collected refuse, burnt on site 
Landfill gas present? No 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20782703","MWJ","MARCHEYS HOUSE JN - WINNING COLLIERY CROSSING JN","0.0123","0.0246","Gradient Greater Than 1 in 150","","All/Multiple Tracks","Gradient 145 The planning and use of on track plant and link hand trolleys must be considered within this mileage.","O"
"20163015","NLF","NORWOOD JN TO LOW FELL","0.0134","0.0145","Buried Foul Water Service","","","Sewage. RT Document: RTP LP NO 375. RUNNING ALONG WEST SIDE OF RAILWAY
 7/124/514 RT PROP FILE REF 
 NER AGT 3904 RT PROP DEED REF",""
"20780827","BNE","BENTON NORTH JN - EARSDON JN","0.0140","0.0299","Gradient Greater Than 1 in 100","BNE 0.0140-0.0299","All/Multiple Tracks","Gradient 81 The planning and use of on track plant and hand trolleys must be considered within this mileage.","O"
"20174959","WSB","WEST SLEEKBURN JN - NORTH BLYTH","0.0144","0.0144","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO 485. ACROSS TRACKS
 018284 OLD PROP REF 
 CROSS REF BWC",""
"20162893","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0145","0.0145","Buried Gas Pipe","","","High Pressure Gas Pipeline. RT Document: RTP LP NO.382. 12164/0028 RTP MENTOR REF
 CROSS REF POC1",""
"20162891","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0147","0.0147","Buried Service","","","High Pressure Pipleline",""
"20162892","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0159","0.0159","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO.382. 12164/0054 RTP MENTOR REF
 CROSS REF POC1",""
"20779127","BWC","BEDLINGTON JN - WOODHORN COLLIERY (4M220Y TO 4M300Y N.C.B. RESPONSIBILTY)","0.0160","0.0180","Invasive / Injurious Plants","Rear of 18-30 West View, Bedlington","Up Main/Fast","Japanese Knotweed on Up side. On NR land adjacent to public property IW/051",""
"20162894","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0161","0.0161","Buried Service","","","High Pressure Pipleline",""
"20162895","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0163","0.0163","Buried Service","","","High Pressure Pipleline",""
"20163998","SOT","SEATON ON TEES","0.0165","0.0560","Hazard Associated With Drain","","","MIMS-S//KB/ - Drain pipe. RT Document: RTP LP NO.357. 2228/0008 RTP MENTOR REF
 NB ONLY NOTED ON NEW LINE PLAN
 CENTRELINE OF TRACK POSSIBLY CONTINUES FURTHER - Not seen during MIMS site visit -","C"
"20615052","BWC","BEDLINGTON JN - WOODHORN COLLIERY (4M220Y TO 4M300Y N.C.B. RESPONSIBILTY)","0.0167","0.0167","Authorised Access Point - Pedestrian","Bedlington North NE22 7JX","Up Main/Fast","MIMS-S//KB/ -","O"
"20162533","POC1","BILLINGHAM JN - PHILLIPS PETROLEUM DEPOT JN","0.0176","0.0176","Buried Service","BELLS BANK FOOT","","High Pressure Pipleline",""
"20163017","NLF","NORWOOD JN TO LOW FELL","0.0178","0.0198","Buried Foul Water Service","","","Sewage. RT Document: RTP LP NO 375. RUNNING ALONG WEST SIDE OF RAILWAY
 7/124/514 RT PROP FILE REF 
 NER AGT 3904 RT PROP DEED REF",""
"20162534","POC1","BILLINGHAM JN - PHILLIPS PETROLEUM DEPOT JN","0.0180","0.0180","Buried Service","BELLS BANK FOOT","","High Pressure Pipleline",""
"20175001","BWC","BEDLINGTON JN - WOODHORN COLLIERY (4M220Y TO 4M300Y N.C.B. RESPONSIBILTY)","0.0180","0.0180","Buried Electrical Cables","?","All/Multiple Tracks","Electricity Cable. RT Document: RTP LP NO 483. POSITION NOT SHOWN ON PLAN~ 054623 OLD PROP REF",""
"20163019","NLF","NORWOOD JN TO LOW FELL","0.0185","0.0198","Buried Foul Water Service","","","Sewage. RT Document: RTP LP NO 375. SLEWED ACROSS TRACKS
 CROSS REF ECM5
 7/124/514 RT PROP FILE REF 
 NER AGT 3904 RT PROP DEED REF",""
"120016663","BOH","BOWESFIELD JN - HARTBURN JN","0.0197","0.0811","Landfill Gases","Land off Yarm Road, Stockton","All/Multiple Tracks","Construction industry waste 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20173818","SOT","SEATON ON TEES","0.0206","0.0206","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO.357. 22212/0018 RTP MENTOR REF",""
"20162896","HAH1","BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)","0.0208","0.0208","Buried Service","","","High Pressure Pipleline",""
"20165098","BWC","BEDLINGTON JN - WOODHORN COLLIERY (4M220Y TO 4M300Y N.C.B. RESPONSIBILTY)","0.0208","0.0208","Buried Foul Water Service","","","Sewage. RT Document: RTP LP NO 483. ACROSS TRACKS
 017886 OLD PROP REF",""
"20165099","BWC","BEDLINGTON JN - WOODHORN COLLIERY (4M220Y TO 4M300Y N.C.B. RESPONSIBILTY)","0.0208","0.0208","Buried Service","","","High Pressure Pipleline",""
"20780887","WSB","WEST SLEEKBURN JN - NORTH BLYTH","0.0211","0.0211","Gradient Greater Than 1 in 100","WSB 0.0211-0.0510","All/Multiple Tracks","Gradient 61 The planning and use of on track plant and hand trolleys must be considered within this mileage.","O"
"20173819","SOT","SEATON ON TEES","0.0216","0.0216","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO.357. 22212/0019 RTP MENTOR REF",""
"20161734","POC1","BILLINGHAM JN - PHILLIPS PETROLEUM DEPOT JN","0.0220","0.0220","Hazard Associated With Culvert","BILLINGHAM JUNCTION","","MIMS-S//KB/ - Stone & Brick Culvert. RT Document: LDS74. - Not seen during MIMS site visit -",""
"20173820","SOT","SEATON ON TEES","0.0255","0.0255","Buried Electrical Cables","","","Electricity Cable. RT Document: RTP LP NO.381. 22212/0015 RTP MENTOR REF",""
"20793329","HNB","HENDON BRANCH (RYHOPE GRANGE JN TO SOUTH DOCK)","0.0264","0.0294","Hazard-Structural","Underline Bridge  HNB / 1","All/Multiple Tracks","Structures team assets are present at this location. No works are to take place on or adjacent to Structures assets without written approval from the Structures Route Engineer.","O"
"20779151","MBW1","MIDDLESBROUGH WHITBY (GUISBOROUGH JN - BATTERSBY JN)","0.0286","0.0330","Invasive / Injurious Plants","Cargo Fleet LC, Middlesbrough","Rev Main/Fast","Giant Hogweed. UP and DN CESS and either side of LC, incl council land IW/083",""
"20164183","WCI","WILTON ICI","0.0290","0.0362","Buried Service","","","High Pressure Pipleline",""
"20164184","WCI","WILTON ICI","0.0292","0.0292","Buried Water Main","","","High Pressure Water Pipeline. RT Document: RTP LP NO 354/354A. ACROSS TRACKS
 CROSS REF DSN2
 11116/0024 RT PROP MENTOR REF",""
"20163999","SOT","SEATON ON TEES","0.0295","0.0295","Buried Gas Pipe","","","High Pressure Gas Pipeline. RT Document: RTP LP NO.357. 11268/0017 RTP MENTOR REF",""
"20780828","BNE","BENTON NORTH JN - EARSDON JN","0.0299","0.0528","Gradient Greater Than 1 in 100","BNE 0.0299-0.0528","All/Multiple Tracks","Gradient 98 The planning and use of on track plant and hand trolleys must be considered within this mileage.","O"
