"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"50137411","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0000","1.1320","CIMAH Site","British Gas Plc,West Midlands","","ZIAR Ref No_273311_ Interim Reference No_HZ_15221 _Notes: Windsor St Gasholder Stn, Windsor St, Nechells B7 4DN. Telephone No: 0121 705 6328/29. Solihull Control Room. Rail Area: Proof House Jn to Aston line Hazards: None Mentioned",""
"50115866","ALC1","ASTON NTH JCN - SUTTON","0.0000","0.0000","Authorised Walking Route","Aston SB","Up Main/Fast","=ZIAR Ref No_268510_ Interim Reference No_HZ_5993 _Notes: Access from Erskine Street through gate. unlock with R6F key. then via path and steps to box., Route Sponsor; RMZ, Issue Date; 01/03/96 NOTE: THE MILEAGES USED HERE ARE ONLY APPROXIMATE.","O"
"50138804","RRN1","RYECROFT JCN - CANNOCK","0.0000","14.1518","Road/Rail Noise","Beware of Noise","","ZIAR Ref No_272272_ Interim Reference No_HZ_10790 _Notes: Noise from Wind, Road Traffic and Low Flying Aircraft. Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory",""
"50460078","PBL","PERRY BARR N JN - PERRY BARR W JN (PERRY BARR NORTH CURVE)","0.0000","0.0645","25Kv Overhead Electrification","25 KV Overhead Line Equipment","All/Multiple Tracks","","O"
"50490709","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0000","0.0660","Warning SSOW Prohibited","VAUXHALL VIADUCT","All/Multiple Tracks","Tracks: UP AND DOWN VAUXHALL. Existing RZP","O"
"50490539","ALC1","ASTON NTH JCN - SUTTON","0.0000","0.0682","Warning SSOW Prohibited","NP","All/Multiple Tracks","Tracks: All Lines.","O"
"110141911","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0000","0.0140","Gradient Greater Than 1 In 50","","All/Multiple Tracks","The Gradient at this location is 1 in 50 or greater. This MUST be considered in the planning and use of ON TRACK PLANT and HAND TROLLEYS.","O"
"50138844","SSP","PERRY BARR STH JN - SOHO STH (PERRY BARR/SOHO LINES)","0.0000","2.1641","25Kv Overhead Electrification","25 KV Overhead Line Equipment","","Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"110150394","WND","WELLINGTON (STAFFORD JN) - STAFFORD VIA DONNINGTON","0.0000","0.0673","Warning SSOW Prohibited","DONNINGTON BRANCH","Rev Single","WARNING SSOW PROHIBITED FROM 0M.0000Y TO 0M0673Y.  DESIGN OF TRACK INTRODUCES INADEQUATE SIGHTING DISTANCE, LIMITED CLEARANCE AND POSITIONS OF SAFETY.  INTRUSIVE VEGETATION ALSO RETRCITS SIGHTING.  FLOWING CULVERT RUNS TRACKSIDE FOR APPROXIMATELY 50 YARDS FROM 0M0450Y TO 0M.0500Y.","O"
"50138805","DEL","DELETED RECORDS","0.0000","6.0748","25Kv Overhead Electrification","25 KV Overhead Line Equipment","","ZIAR Ref No_272273_ Interim Reference No_HZ_10791 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory. JACKIE DEACON_Please delete as there are no electrical overhead lines, this has been confirmed with ECO 14/10/08.","R"
"50140457","DEL","DELETED RECORDS","0.0000","0.0000","Restricted Clearance","Limited Clearance at OB 60","","ZIAR Ref No_265801_ Interim Reference No_HZ_3232 _Notes: ","O"
"50491801","DEL","DELETED RECORDS","0.0000","5.0000","Wire Degradation Site","ASTON NTH JCN - SUTTON","All/Multiple Tracks","WIRE DEGRADATION REGISTER. Please Contact Regional Signals Engineer <085 53374> or Regional Signals Maintenance Engineer <085 53373> for site specific data.","O"
"120015408","WGL","BESCOT CVE JN - BESCOT JN (WEDNESBURY GOODS LINES)","0.0000","0.0817","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015605","PBL","PERRY BARR N JN - PERRY BARR W JN (PERRY BARR NORTH CURVE)","0.0000","0.0641","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016036","DPJ","(CLOSED) DUDLEY - WALSALL PLECK JN","0.0000","5.0914","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016150","WND","WELLINGTON (STAFFORD JN) - STAFFORD VIA DONNINGTON","0.0000","0.0641","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016165","BJW1","BESCOT JN - WALSALL PLECK JN","0.0000","0.1421","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016335","RRN1","RYECROFT JCN - CANNOCK","0.0000","7.0440","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"50460079","BJW1","BESCOT JN - WALSALL PLECK JN","0.0012","0.1420","25Kv Overhead Electrification","25 KV Overhead Line Equipment","All/Multiple Tracks","","O"
"50465530","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0020","0.0020","Buried Water Main","Lawley Street Viaduct <Br. No. 1>","","900mm diameter ductile iron water main in road under bridge No. 1.","O"
"50465531","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0020","0.0020","Buried Water Main","Lawley Street Viaduct <Br. No. 1>","","500mm diameter ductile iron water main in road under bridge No. 1.","O"
"50465532","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0020","0.0020","Buried Water Main","Lawley Street Viaduct <Br. No. 1>","","150mm diameter ductile iron water main in road under bridge No. 1.","O"
"50468114","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0020","0.0020","Buried Foul Water Service","Lawley Street Viaduct <Br. No. 1>","","Public combined gravity sewer in road under bridge No. 1.","O"
"50137576","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0020","0.0020","Preserved Viaduct","Lawley Street Viaduct Br No.1 (28 Arches)","","ZIAR Ref No_273140_ Interim Reference No_HZ_15050 _Notes: 10 Arches Leased To Birmingham Co-Op Society. 13 Others Let To Various Tenants. Heritage Record No: HR02436/3002",""
"50461606","SAS","STECHFORD SOUTH JN - ASTON SOUTH JN","0.0038","0.0038","Buried Water Main","Albert Road <Bridge No. 1>","","18"" Dia. Cast Iron Water Main in Albert Road. For more info contact: The Buried Services Co-ordinator. Tel: <external> 0121 345 3225 <internal> 085 53225.","O"
"50461612","SAS","STECHFORD SOUTH JN - ASTON SOUTH JN","0.0038","0.0038","Buried Combined Sewer","Albert Road, Bridge No. <1>","","Private Surface Water Gravity Sewer in Albert Road. For more info contact: The Buried Services Co-ordinator. Tel: <external> 0121 345 3225 <internal> 085 53225.","O"
"50462888","SAS","STECHFORD SOUTH JN - ASTON SOUTH JN","0.0038","0.0038","Buried Gas Pipe","Albert Road <Br. No. 1>","","6"" LP main in road under bridge.","O"
"50141436","CNN","COVENTRY NTH JN - NUNEATON STH JN","0.0044","0.0044","Restricted Clearance","Limited Clearance at Br 41","","ZIAR Ref No_264829_ Interim Reference No_HZ_2232 _Notes: ","O"
"110141912","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0052","0.0140","Gradient Greater Than 1 In 50","","All/Multiple Tracks","The Gradient at this location is 1 in 50 or greater. This MUST be considered in the planning and use of ON TRACK PLANT and HAND TROLLEYS.","O"
"50136944","BJW1","BESCOT JN - WALSALL PLECK JN","0.0053","0.0053","Buried Foul Water Service","Sewer","","ZIAR Ref No_273785_ Interim Reference No_HZ_15695 _Notes: Laid by STWA, - Railtrack Property Land Plan No; 490","O"
"50138892","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0066","0.0132","Restricted Clearance","Underbridge 1 - Limited Clearance ""Middleway""","All/Multiple Tracks","ZIAR Ref No_272168_ Interim Reference No_HZ_10686 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory. Sidings on same bridge are unsafe for trains or heavy plant. as per Carillion report of 19/9/00 see separate entry.","O"
"50397141","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0066","0.0132","Hazard-Structural","Middleway underbridge","Down Siding","ZIAR Ref No_272168_ Interim Reference No_HZ_10686 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory. Sidings on same bridge are unsafe for trains or heavy plant. as per Carillion report of 19/9/00 see separate entry.","O"
"120012214","PJW","PORTOBELLO JN - HEATH TOWN JN - CRANE STREET JN","0.0083","0.0271","Landfill Gases","Nechells, Moseley","All/Multiple Tracks","Old domestic refuse tip. Site closed in 1985. Very high levels of landfill gas recorded. 
Landfill gas present? Yes 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015957","PJW","PORTOBELLO JN - HEATH TOWN JN - CRANE STREET JN","0.0083","1.1314","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120014189","DPJ","(CLOSED) DUDLEY - WALSALL PLECK JN","0.0084","0.0565","Landfill Gases","Birmingham Road, Dudley","All/Multiple Tracks","Tip of unknown wastes. 
Landfill gas present? Yes 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"50138855","PJW","PORTOBELLO JN - HEATH TOWN JN - CRANE STREET JN","0.0088","1.1298","25Kv Overhead Electrification","25 KV Overhead Line Equipment","","ZIAR Ref No_272208_ Interim Reference No_HZ_10726 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"50138856","PJW","PORTOBELLO JN - HEATH TOWN JN - CRANE STREET JN","0.0088","0.0220","Restricted Sighting","Restricted Sighting","","ZIAR Ref No_272209_ Interim Reference No_HZ_10727 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"50138568","RBS2","BIRMINGHAM NEW ST - BUSHBURY JN","0.0106","14.0951","25Kv Overhead Electrification","25 KV Overhead Line Equipment","","Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"50490744","RBS2","BIRMINGHAM NEW ST - BUSHBURY JN","0.0106","0.1245","Warning SSOW Prohibited","BIRMINGHAM NEW STREET STATION AND NORTH / AREANA T","All/Multiple Tracks","TRACKS: ALL LINES. ALL LINES FROM PROOF HOUSE JUNCTION, RBS1 112.0414 TO CHURCH ROAD TUNNEL, BAG1 44.0000 AND ARENA TUNNEL, RBS2 0.1245 ARE WARNING SSOW PROHIBITION SITES. NO POS AS PER RT/LS/S/019. RIMINI: DVD 660/1","O"
"50138511","RBS2","BIRMINGHAM NEW ST - BUSHBURY JN","0.0110","0.0418","Bi-directional Working","Bi-directional Lines All Platforms","","ZIAR Ref No_272734_ Interim Reference No_HZ_11252 _Notes: And Restricted Sighting. Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"110149467","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0110","0.0110","Authorised Access Point - Road-Rail Machines","CURZON STREET","Down Other/Eng/Car","CURZON STREET B4 7XG. AUTHORISED ACCESS POINT - ROAD RAIL MACHINES. LATITUDE=52.481656. LONGITUDE= -1.8814784.","O"
"110169715","RRN1","RYECROFT JCN - CANNOCK","0.0115","0.0115","Authorised Access Point - Road-Rail Machines","North Street, (Rycroft Junction)","Down Main/Fast","North Street, WS2 8AU, ///coach.deed.orders   Downside, Double gates leading to RRAP for RRV access. Also access to CBR2 47m 0950yds & BJW2 6m 1670yds  ","O"
"50128137","RBS2","BIRMINGHAM NEW ST - BUSHBURY JN","0.0118","0.0118","Restricted Clearance","Signal No. NS 216 - Birminagham New Street","","ZIAR Ref No_281596_ Interim Reference No_HZ_23506 _Notes: Line to Which Signal Applies West end of 3 sidings,  Prohibited to Hand Signalmen?. Y/N. = Yes, Prohibit to Drivers?. Y/N. = No","O"
"110179832","RBS2","BIRMINGHAM NEW ST - BUSHBURY JN","0.0124","0.0352","Warning SSOW Prohibited","Gloucester tunnel","Down Main/Fast","Walking route from PSB - Through Gloucesters tunnel onto platform 11 is for use in an emergency only <fire evacuation from PSB with all trains stopped> any other usage is to be under possession or line blockage arrangements with a suitable and sufficient SSOW","O"
"110169669","SAS","STECHFORD SOUTH JN - ASTON SOUTH JN","0.0125","0.0125","Authorised Access Point - Vehicle","Jewsons","Up Main/Fast","Mileage 0.-0215    Station Wharf, Station Road, Birmingham, B33 9AF.  Upside, Double gates, Access is inside Jewsons car park & can only be used during store opening hours only","O"
"110141517","ALC1","ASTON NTH JCN - SUTTON","0.0132","0.0132","Authorised Access Point - Pedestrian","ASTON HALL ROAD","Down Main/Fast","Access via pedestrian gate on Aston Hall Road between Bridge 1 <ALC1> and Bridge 10 <PBJ> with No 17 padlock. On street parking available in Electric Avenue.","O"
"110148886","BJW1","BESCOT JN - WALSALL PLECK JN","0.0132","0.0132","Buried Service","Bescott Stadium Station","Up Goods","In chamber C at an offset of 3.3m from the running edge of the up and down Goods loop at a depth of 500mm is a cast iron pipe most likely a water pipe. These seem to be running parallel with track and falls directly in the footprint of the Chamber and the Trench box",""
"110148887","BJW1","BESCOT JN - WALSALL PLECK JN","0.0132","0.0132","Buried Service","Bescot Stadium Station","Up Main/Fast","In Chamber A at an offset of 3m from the Running edge of the up Bescot at a depth of 500mm is an unidentified cable this runs in the footprint of the UTX chamber.",""
"110174070","BJW1","BESCOT JN - WALSALL PLECK JN","0.0135","0.0135","Authorised Access Point - Pedestrian","Off Bescot station","Up Main/Fast","Off Bescot station - parking in Bescot station car park, No.17, access to track under M6","O"
"50464055","SSP","PERRY BARR STH JN - SOHO STH (PERRY BARR/SOHO LINES)","0.0138","0.0138","Buried Foul Water Service","Near Zero Mile Post","All/Multiple Tracks","Public Foul Gravity Sewer buried under tracks approx 140yds from zero mile post in direction of increasing mileage. <Severn Trent Water>","O"
"50464057","SSP","PERRY BARR STH JN - SOHO STH (PERRY BARR/SOHO LINES)","0.0138","0.0138","Buried Foul Water Service","Near Zero Mile Post","All/Multiple Tracks","Public Surface Water Gravity Sewer buried under tracks approx 140yds from zero mile post in direction of increasing mileage. <Severn Trent Water>","O"
"50138817","SCL","SOHO E JN - SOHO NTH JN (SOHO CURVE LINES)","0.0154","0.0286","Restricted Clearance","Underbridge (No. Unknown) - Limited Clearance","","ZIAR Ref No_272247_ Interim Reference No_HZ_10765 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"110169670","SAS","STECHFORD SOUTH JN - ASTON SOUTH JN","0.0165","0.0165","Authorised Access Point - Pedestrian","Stechford Station","Up Main/Fast","Mileage 0.-0165    Victoria Road, B33 8AJ, Upside, Access through the station ticket office, crossing the RBS1 lines via the footbridge & accessing the SAS via platform ends","O"
"50137331","ALC1","ASTON NTH JCN - SUTTON","0.0173","0.0173","Buried & Overhead Electric Cable","Electric Line - Bridge <1>","","ZIAR Ref No_273378_ Interim Reference No_HZ_15288 _Notes: Laid by Birminham Corp, - Railtrack Property Land Plan No; 434/1 Panel 10","O"
"50137332","ALC1","ASTON NTH JCN - SUTTON","0.0173","0.0173","Buried & Overhead Electric Cable","Electric Line - Bridge <1>","","ZIAR Ref No_273379_ Interim Reference No_HZ_15289 _Notes: Laid by Birminham Corp, - Railtrack Property Land Plan No; 434/1 Panel 10","O"
"50137334","ALC1","ASTON NTH JCN - SUTTON","0.0173","0.0173","Buried & Overhead Electric Cable","Electric Line - Bridge <1>","","ZIAR Ref No_273381_ Interim Reference No_HZ_15291 _Notes: Laid by Birminham Corp, - Railtrack Property Land Plan No; 434/1 Panel 10","O"
"50137333","ALC1","ASTON NTH JCN - SUTTON","0.0173","0.0173","Buried & Overhead Electric Cable","Electric Line - Bridge <1>","","ZIAR Ref No_273380_ Interim Reference No_HZ_15290 _Notes: Laid by Birminham Corp, - Railtrack Property Land Plan No; 434/1 Panel 10","O"
"50490772","SCL","SOHO E JN - SOHO NTH JN (SOHO CURVE LINES)","0.0181","0.0253","Warning SSOW Prohibited","SOHO NORTH JUNCTION","All/Multiple Tracks","Tracks: 2100, 1100. NO POS AS PER RT/LS/S/019. Rimini: DVD 654/01","O"
"50129502","SSP","PERRY BARR STH JN - SOHO STH (PERRY BARR/SOHO LINES)","0.0183","0.0673","Buried & Overhead Electric Cable","Electric Line ","","ZIAR Ref No_280215_ Interim Reference No_HZ_22125 _Notes: CEGB, - Railtrack Property Land Plan No; 434/1","O"
"50461613","SAS","STECHFORD SOUTH JN - ASTON SOUTH JN","0.0189","0.0189","Buried Foul Water Service","Stetchford","","Private Foul Gravity Sewer between Bridge No. <1> and River Cole. For more info contact:THe Buried Services Co-ordinator. Tel: <external> 0121 345 3225 <internal> 085 53225.","O"
"50462724","DPJ","(CLOSED) DUDLEY - WALSALL PLECK JN","0.0220","0.0220","Buried Gas Pipe","Tipton Road A4037 <Br. No. 2>","","6"" LP main in bridge <see record 50020367>.","O"
"50462725","DPJ","(CLOSED) DUDLEY - WALSALL PLECK JN","0.0220","0.0220","Buried Gas Pipe","Tipton Road A4037 <Br. No. 2>","","6"" cast iron water main in bridge <see record 50020367>.","O"
"50463633","DPJ","(CLOSED) DUDLEY - WALSALL PLECK JN","0.0220","0.0220","Buried Foul Water Service","Overbridge 2<Tipton Road A4037>","","Buried Public Surface Water Gravity Sewer in the road @ Overbridge 2 <Tipton Road>.","O"
"50136576","CNN","COVENTRY NTH JN - NUNEATON STH JN","0.0227","0.0227","Buried Water Main","Water Main (Arch 6)","","ZIAR Ref No_274125_ Interim Reference No_HZ_16035 _Notes: Laid by Coventry Water Dept, - Railtrack Property Land Plan No; 417","O"
"110149158","RBS2","BIRMINGHAM NEW ST - BUSHBURY JN","0.0234","0.0234","Buried S&T Cable","BIRMINGHAM NEW STREET","","A TEMPORARY CABLE PROTECTION ROUTE HAS BEEN PUT IN PLACE TO ENABLE THE S&C RENEWAL OF 588A/B/C & 589B/C. ONLY 200MM BELOW SLEEPER BOTTOM.","O"
"50137335","ALC1","ASTON NTH JCN - SUTTON","0.0240","0.0240","Buried Foul Water Service","Sewer","","ZIAR Ref No_273382_ Interim Reference No_HZ_15292 _Notes: Laid by Aston & Handsworth Joint Sewerage Committee, - Railtrack Property Land Plan No; 434/1 Panel 10","O"
"50138925","SAS","STECHFORD SOUTH JN - ASTON SOUTH JN","0.0242","0.0308","Restricted Clearance","Underbridge (No. Unknown) - Limited Clearance","","ZIAR Ref No_272130_ Interim Reference No_HZ_10648 _Notes: Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"50132124","PBJ","PROOF HSE JN - BUSHBURY JN VIA BESCOT","0.0262","0.0262","Buried Gas Pipe","6  Diameter Gas Main (Arch (2))","","ZIAR Ref No_277595_ Interim Reference No_HZ_19505 _Notes: Laid by Birmingham Corp, - Railtrack Property Land Plan No; 434/1","O"
